Date,UNH UN Equity,GS UN Equity,MSFT UQ Equity,HD UN Equity,CAT UN Equity,AMGN UQ Equity,MCD UN Equity,CRM UN Equity,BA UN Equity,AAPL UQ Equity,CVX UN Equity,TRV UN Equity,WMT UN Equity,JNJ UN Equity,AXP UN Equity,PG UN Equity,JPM UN Equity,IBM UN Equity,MRK UN Equity,NKE UN Equity,MMM UN Equity,DIS UN Equity,KO UN Equity,CSCO UQ Equity,INTC UQ Equity,VZ UN Equity
2011-03-15,42.79,157.25,25.39,36.29,100.75,53.0,75.12,31.3875,69.69,12.337,101.23,58.52,52.06,58.48,43.64,60.66,44.61,151.8902,30.3793,21.3325,89.5,41.62,31.515,17.39,20.18,34.87
2011-03-16,41.86,154.38,24.78,35.68,100.4,52.69,73.38,31.04,67.69,11.777,99.51,58.05,51.38,57.66,42.36,59.73,43.81,146.1401,29.6356,21.205,87.55,40.6,30.8,17.04,19.82,34.3
2011-03-17,42.27,155.75,24.78,35.76,103.12,53.56,73.4,30.5825,68.3,11.951,102.24,58.68,51.37,58.13,43.42,60.43,44.56,147.2672,29.9789,21.3525,88.69,40.76,31.14,17.0,19.9,35.33
2011-03-18,42.6,159.96,24.8,36.0,105.06,52.94,72.99,30.0025,69.1,11.81,102.8,58.06,51.52,58.57,44.17,60.6,45.74,148.9005,30.427,19.3975,88.98,41.23,31.35,17.14,19.93,35.84
2011-03-21,43.19,160.21,25.35,36.43,107.59,53.11,73.76,31.105,71.2,12.115,105.19,58.95,51.94,58.83,44.32,61.3,45.65,150.6103,30.8847,19.21,90.95,41.82,31.785,17.39,20.19,36.46
2011-03-22,42.74,160.79,25.295,36.29,106.79,52.81,73.87,30.3725,71.85,12.186,105.23,58.28,52.0,58.79,44.75,60.93,45.47,150.9159,31.0182,18.8625,90.7,41.44,31.755,17.45,20.15,36.95
2011-03-23,42.75,159.53,25.54,36.62,106.76,52.69,74.53,30.53,72.72,12.114,105.48,58.43,51.64,58.72,45.02,60.91,45.6,152.3773,31.1136,19.305,92.14,42.24,32.135,17.58,20.29,36.98
2011-03-24,43.8,159.91,25.81,37.36,108.37,53.25,74.93,32.3125,72.76,12.325,105.38,58.83,52.59,59.03,45.59,61.14,45.73,152.8644,31.1994,19.1825,92.58,42.86,32.345,17.36,20.38,37.18
2011-03-25,43.75,157.97,25.62,37.42,109.09,53.15,75.25,31.8625,73.34,12.555,106.78,58.98,52.35,58.98,45.59,60.88,45.86,154.9085,31.0563,19.165,92.27,42.97,32.61,17.28,20.37,37.29
2011-03-28,43.87,156.47,25.41,36.65,109.4,52.65,75.0,31.9975,73.3,12.516,106.04,58.91,52.19,59.24,45.72,60.66,45.96,154.1348,30.9419,18.9725,92.12,42.52,32.515,17.17,20.34,37.75
2011-03-29,44.48,158.47,25.49,37.7,110.54,53.43,75.37,31.85,73.62,12.534,107.37,59.26,52.26,59.22,45.65,61.28,46.02,155.5771,31.2566,19.09,92.84,42.94,32.86,17.44,20.28,38.29
2011-03-30,45.4,159.07,25.58,37.57,111.53,53.9,75.81,33.6225,73.8,12.456,108.01,59.39,52.36,59.38,45.91,61.97,46.45,156.2648,31.7524,19.1875,92.47,43.35,33.02,17.32,20.46,38.46
2011-03-31,45.2,158.47,25.36,37.06,111.35,53.45,76.09,33.395,73.93,12.445,107.43,59.48,52.05,59.25,45.2,61.6,46.1,155.7586,31.4759,18.925,93.5,43.09,33.175,17.15,20.17,38.54
2011-04-01,45.61,160.23,25.48,37.56,113.12,53.08,75.99,33.53,74.01,12.306,108.32,59.71,52.13,59.49,45.36,62.08,46.35,156.9048,31.5331,19.1325,93.13,42.85,33.61,17.04,19.72,38.47
2011-04-04,45.6,158.9,25.55,37.47,113.38,54.03,76.39,33.5275,73.95,12.185,108.23,59.63,52.65,60.15,45.42,62.26,46.34,156.8857,31.7238,19.3525,93.64,42.63,33.83,17.06,19.49,38.61
2011-04-05,45.09,158.91,25.78,37.6,112.31,54.07,76.6,33.4025,73.23,12.103,109.33,59.13,52.74,59.8,45.42,61.67,46.58,156.6373,31.6189,19.4825,93.39,42.43,33.735,17.22,19.71,38.38
2011-04-06,44.96,161.89,26.15,37.5,111.0,54.03,76.72,32.8575,73.72,12.073,108.66,59.94,52.98,59.66,46.28,61.76,47.64,156.6851,31.8001,19.6675,93.82,42.27,33.815,18.07,19.95,37.85
2011-04-07,44.43,162.4,26.2,37.83,109.85,53.97,76.01,33.49,74.29,12.074,108.94,59.79,53.0,59.48,46.16,62.13,47.4,157.0099,31.781,19.5225,93.19,42.04,33.72,17.91,20.03,37.76
2011-04-08,44.38,160.96,26.07,37.46,109.82,53.9,76.04,33.6625,73.47,11.966,109.66,59.58,52.54,59.46,46.28,61.9,46.84,156.6947,32.1052,19.3475,93.22,41.76,33.635,17.65,20.02,37.72
2011-04-11,44.32,161.47,25.99,37.6,109.07,54.31,76.25,33.655,73.76,11.821,107.78,60.42,52.82,59.86,46.38,62.19,46.86,156.5991,32.0289,19.5325,93.8,41.89,33.7,17.49,20.12,37.85
2011-04-12,44.81,160.42,25.64,37.76,106.57,54.62,76.66,33.205,73.08,11.871,104.18,59.69,53.52,59.94,46.02,62.89,46.64,155.9305,32.0003,19.55,92.37,41.63,33.45,17.44,19.76,37.64
2011-04-13,44.33,160.17,25.63,37.67,107.63,54.94,76.89,33.595,72.13,12.003,103.81,59.93,53.63,59.6,46.1,62.99,46.25,156.5991,31.9145,19.8525,92.86,41.7,33.64,17.25,19.78,37.69
2011-04-14,44.82,155.79,25.4,37.84,107.58,54.81,77.07,33.255,72.3,11.86,104.88,59.63,53.5,60.02,45.88,63.3,44.97,157.5734,32.2864,20.02,92.94,41.02,34.155,17.17,19.58,37.71
2011-04-15,44.98,155.13,25.38,38.17,107.21,55.51,77.38,33.4325,72.6,11.695,106.24,59.8,53.55,60.56,46.25,64.18,44.89,158.7578,32.9062,19.6825,92.82,41.52,34.005,17.03,19.75,37.85
2011-04-18,43.55,153.78,25.1,37.76,103.9,55.2,77.0,33.0475,72.79,11.852,104.5,59.01,53.31,60.46,46.06,64.0,43.96,158.4999,32.3531,19.645,91.45,41.2,33.655,16.73,19.65,37.31
2011-04-19,43.96,151.89,25.15,37.77,106.1,55.18,76.6,32.6325,73.15,12.066,105.4,58.18,53.35,62.69,46.64,63.86,44.66,157.9841,32.191,19.6825,91.86,41.35,33.535,16.61,19.85,37.24
2011-04-20,44.24,152.7,25.74,37.92,108.28,56.17,78.4,35.52,75.07,12.229,107.81,59.13,53.69,64.39,47.0,63.72,44.56,157.3633,32.458,20.0175,93.76,42.04,33.925,16.92,21.39,37.79
2011-04-21,47.81,153.51,25.54,37.8,109.42,53.69,76.91,34.9675,75.44,12.526,108.13,61.32,53.58,64.07,47.11,63.27,44.68,160.735,32.458,20.0475,93.92,42.27,33.94,16.94,21.46,36.91
2011-04-22,47.81,153.51,25.54,37.8,109.42,53.69,76.91,34.9675,75.44,12.526,108.13,61.32,53.58,64.07,47.11,63.27,44.68,160.735,32.458,20.0475,93.92,42.27,33.94,16.94,21.46,36.91
2011-04-25,47.71,152.19,25.61,37.56,108.85,54.69,77.13,34.7025,74.9,12.611,107.42,61.78,53.37,64.11,47.05,63.37,44.61,160.1523,32.7345,20.0275,94.12,41.93,33.87,17.1,21.93,36.99
2011-04-26,47.35,153.27,26.19,37.21,111.94,56.22,76.94,34.4025,75.55,12.516,108.75,61.39,53.91,64.95,47.1,63.83,45.14,160.9356,33.4306,19.99,95.94,42.33,33.465,17.52,22.48,37.63
2011-04-27,48.21,152.86,26.38,37.32,112.61,56.82,77.85,34.755,76.12,12.509,108.97,62.25,54.42,65.57,47.62,64.02,45.5,162.7313,33.9741,20.28,96.47,42.58,33.5,17.2,22.64,38.25
2011-04-28,49.1,150.6,26.72,37.45,112.64,57.1,78.04,34.4625,78.55,12.397,108.81,63.06,54.69,65.38,48.52,64.5,45.85,163.142,34.1267,20.6425,97.23,43.01,33.705,17.32,22.82,38.27
2011-04-29,49.23,151.01,26.02,37.14,115.41,56.85,78.31,34.65,79.78,12.437,109.44,63.28,54.98,65.72,49.08,64.9,45.63,162.9319,34.2793,20.58,97.21,43.1,33.73,17.56,23.19,37.78
2011-05-02,49.88,151.3,25.66,37.35,114.37,57.38,78.64,34.0475,79.53,12.367,108.18,63.52,55.04,66.21,49.65,65.18,45.18,164.4315,34.6225,20.56,96.92,43.27,33.86,17.58,22.91,37.56
2011-05-03,49.68,151.87,25.83,37.35,113.27,57.5,78.94,33.415,79.51,12.436,106.17,64.05,55.46,66.26,49.9,65.71,45.92,165.1192,34.7179,20.415,96.83,43.07,33.94,17.42,23.23,37.8
2011-05-04,49.56,151.52,26.04,37.19,110.77,57.68,79.07,32.9175,78.84,12.496,104.71,63.54,55.37,65.67,49.7,66.47,45.5,162.9701,34.8609,20.6975,96.2,42.62,33.73,17.47,23.48,37.67
2011-05-05,49.58,150.41,25.79,37.01,109.39,57.42,78.6,32.7425,78.45,12.39,102.62,63.0,55.07,65.01,49.52,65.88,45.17,160.9069,34.5653,20.6525,94.92,42.69,33.35,17.49,23.61,37.12
2011-05-06,50.12,150.1,25.87,36.99,110.34,57.63,78.7,33.08,79.31,12.381,102.88,63.43,55.02,65.27,50.2,65.27,45.04,161.3176,34.6988,20.505,95.6,43.06,33.45,17.56,23.25,37.28
2011-05-09,50.47,149.12,25.83,36.96,111.66,57.69,79.31,33.1775,79.64,12.414,104.09,63.39,55.1,65.63,50.19,65.14,44.96,161.5182,34.7846,20.7275,95.99,43.1,33.475,17.6,22.76,37.24
2011-05-10,50.51,150.4,25.67,37.27,112.87,58.3,79.71,33.8425,79.95,12.48,104.36,63.86,55.53,65.76,50.17,65.73,45.16,162.7408,35.0612,20.875,95.71,43.91,33.67,17.79,23.03,37.57
2011-05-11,50.02,147.88,25.36,37.23,109.98,58.86,79.51,33.595,79.08,12.401,102.26,63.25,55.17,66.57,49.83,65.92,44.23,161.9003,34.9277,20.665,95.52,41.52,33.66,17.78,23.41,37.26
2011-05-12,50.08,142.75,25.32,37.29,108.63,59.66,80.66,33.8725,79.41,12.378,102.76,63.85,55.72,67.19,49.54,66.84,44.09,164.5174,35.4712,21.145,96.65,41.58,34.155,16.93,23.705,37.43
2011-05-13,49.95,141.46,25.03,37.01,106.33,60.47,80.74,33.7275,79.03,12.161,102.39,62.33,55.72,66.62,49.49,66.86,43.15,162.3015,35.3567,21.565,96.01,41.52,34.09,16.88,23.41,37.26
2011-05-16,50.17,140.6,24.57,36.98,106.09,59.86,81.14,32.24,77.77,11.904,101.65,62.94,56.06,66.37,50.07,66.94,42.88,161.289,35.5665,21.3175,95.46,40.93,33.915,16.6,23.64,36.97
2011-05-17,49.99,140.81,24.52,37.4,102.08,60.89,80.93,32.52,76.68,12.005,100.41,62.57,55.54,66.4,50.76,67.42,43.81,162.8555,35.5379,21.2225,93.86,41.01,33.995,16.64,23.55,37.11
2011-05-18,50.61,140.84,24.7,37.46,105.25,61.17,81.5,33.5625,77.14,12.137,102.86,63.0,55.18,66.5,51.06,67.38,44.08,162.7982,35.8335,21.2075,93.94,41.42,34.15,16.65,23.87,37.09
2011-05-19,50.55,139.34,24.715,37.39,105.3,61.035,82.51,33.9525,78.02,12.162,103.87,62.81,55.48,66.39,51.82,67.46,44.0,162.9414,35.6428,21.5275,94.71,41.38,34.23,16.66,23.54,37.32
2011-05-20,49.74,135.02,24.5,37.05,104.33,60.89,82.33,36.6525,77.52,11.973,102.57,62.25,55.29,65.69,51.19,67.36,43.13,162.5307,35.3377,21.2625,93.56,41.5,34.15,16.52,23.22,37.15
2011-05-23,49.16,135.84,24.16,36.82,101.89,60.46,82.5,36.325,76.28,11.943,101.37,61.44,55.22,65.56,51.12,67.05,42.55,160.7159,35.1851,20.905,92.49,41.16,33.745,16.35,22.86,36.85
2011-05-24,47.96,136.34,24.15,36.55,101.55,59.94,82.64,37.65,75.57,11.869,102.27,61.02,54.78,65.78,50.56,67.01,42.34,160.3911,35.1565,21.0825,91.97,41.09,33.73,16.27,22.6,36.9
2011-05-25,47.87,136.24,24.19,36.63,103.25,59.84,82.72,37.7325,76.32,12.02,103.25,61.46,54.56,66.29,50.41,66.38,42.27,160.2288,34.9849,20.7975,92.69,41.13,33.455,16.19,22.68,36.4
2011-05-26,47.7,136.26,24.67,36.19,104.19,59.76,82.43,38.39,76.66,11.964,103.36,61.21,54.62,65.51,50.68,66.19,42.45,159.6843,34.6893,21.0175,92.82,40.99,33.35,16.25,22.5,36.61
2011-05-27,48.3,138.66,24.76,36.0,104.6,59.35,81.62,37.825,76.99,12.05,103.21,61.52,54.7,66.77,51.13,66.2,42.79,159.99,34.5272,21.155,93.47,41.52,33.255,16.46,22.21,36.67
2011-05-30,48.3,138.66,24.76,36.0,104.6,59.35,81.62,37.825,76.99,12.05,103.21,61.52,54.7,66.77,51.13,66.2,42.79,159.99,34.5272,21.155,93.47,41.52,33.255,16.46,22.21,36.67
2011-05-31,48.95,140.73,25.01,36.28,105.8,60.54,81.54,38.065,78.03,12.423,104.91,62.08,55.22,67.29,51.6,67.0,43.24,161.3559,35.0421,21.1125,94.38,41.63,33.405,16.8,22.51,36.93
2011-06-01,48.35,136.17,24.43,35.4,101.24,59.66,80.98,36.445,75.35,12.339,102.49,61.2,54.3,66.48,49.91,66.4,41.76,159.0921,34.5653,20.5375,91.44,40.4,33.38,16.36,22.0,36.27
2011-06-02,49.39,134.38,24.215,35.09,102.19,59.235,80.73,37.06,75.69,12.356,101.12,61.18,53.55,66.48,50.09,66.01,41.61,158.6432,34.47,20.2875,91.46,40.06,33.0,16.24,22.08,36.17
2011-06-03,48.85,135.33,23.9,34.63,101.1,58.68,80.54,36.2475,74.84,12.261,101.0,61.18,53.66,66.11,49.28,65.43,41.57,157.6498,34.1553,20.09,90.7,39.38,32.765,16.01,21.74,35.63
2011-06-06,48.15,133.9,24.01,34.29,99.86,58.6,80.7,35.7075,74.58,12.073,99.68,61.06,53.76,66.05,48.78,65.5,40.53,157.3633,33.9074,19.9425,90.62,39.4,32.71,15.99,21.82,35.21
2011-06-07,47.97,132.99,24.06,34.33,99.88,58.82,81.14,35.51,74.18,11.854,99.47,61.23,53.83,65.5,48.89,65.06,40.72,156.3508,33.9169,20.475,90.85,39.35,32.6,15.5,22.06,35.38
2011-06-08,48.2,131.59,23.94,34.1,98.04,58.95,81.15,35.07,73.85,11.866,99.95,60.69,53.69,66.14,48.1,64.85,40.39,156.9717,34.1267,20.025,90.91,39.23,32.7,15.3,21.82,35.9
2011-06-09,50.6,133.53,23.94,34.33,99.26,58.88,81.26,35.455,74.18,11.839,101.23,61.08,53.62,66.78,48.33,65.01,40.98,157.4492,34.3269,20.1675,91.96,39.37,32.945,15.3,21.755,35.67
2011-06-10,49.41,135.92,23.69,33.45,96.79,57.99,80.36,35.075,72.69,11.628,99.67,59.21,52.72,66.09,47.74,64.7,41.05,155.8637,33.8025,19.915,90.73,38.49,32.695,15.11,21.36,35.19
2011-06-13,49.11,137.53,24.04,33.51,95.44,58.39,80.73,34.275,72.94,11.665,98.93,58.76,52.62,66.59,48.24,64.77,41.67,155.8541,33.6881,20.1275,91.3,38.37,32.56,15.06,21.38,35.63
2011-06-14,49.6,137.1,24.21,34.73,97.86,58.5,81.47,35.155,74.64,11.866,100.65,58.65,52.91,67.1,48.15,64.75,41.6,156.7615,33.9837,20.56,92.59,38.59,32.805,15.08,21.81,35.58
2011-06-15,49.35,134.85,23.75,33.88,95.65,57.91,81.24,34.865,73.85,11.671,98.41,57.54,52.32,66.16,47.28,63.76,40.68,155.0518,33.545,20.0975,91.03,38.42,32.485,14.845,21.415,35.12
2011-06-16,49.66,136.09,23.99,34.5,95.46,58.34,81.81,34.32,74.01,11.612,99.43,57.76,52.83,66.32,48.42,64.26,40.36,155.3765,33.545,20.0725,91.58,38.02,32.745,15.05,21.4,35.24
2011-06-17,49.96,137.23,24.27,34.52,95.95,57.99,82.52,34.8825,74.16,11.442,99.16,57.92,52.82,66.29,48.5,64.7,40.8,157.0672,33.7453,20.2775,91.78,38.04,32.81,14.97,21.2,35.51
2011-06-20,51.27,135.14,24.47,34.77,98.18,58.45,82.69,34.8625,74.52,11.261,99.91,57.57,53.04,66.51,48.88,65.09,40.48,157.6212,34.1267,20.8075,92.56,38.23,32.915,15.14,21.325,35.65
2011-06-21,52.22,135.96,24.76,35.43,101.39,58.18,82.8,35.98,73.98,11.618,101.59,58.08,53.29,66.49,49.55,64.22,40.91,158.7674,34.1172,21.1275,93.43,38.78,33.13,15.51,21.66,35.99
2011-06-22,51.78,134.52,24.645,34.93,100.15,58.155,82.65,35.5375,72.12,11.524,101.07,57.32,53.01,66.07,49.85,64.06,40.69,158.2516,33.8216,20.4875,92.8,38.31,33.2,15.355,21.395,35.94
2011-06-23,51.15,132.36,24.63,35.65,100.55,57.93,82.29,36.12,71.25,11.83,99.36,57.16,53.29,65.67,49.21,63.46,40.07,158.6718,33.3448,20.5475,92.34,37.82,32.49,15.47,21.71,36.05
2011-06-24,50.46,130.91,24.3,35.08,100.01,57.04,81.84,35.76,71.26,11.655,97.9,56.68,52.41,65.06,48.34,62.59,39.49,157.6689,32.9443,20.295,90.89,37.58,32.465,14.93,21.19,36.0
2011-06-27,51.03,130.71,25.18,35.2,100.8,57.88,82.32,36.2725,71.62,11.859,98.9,57.22,52.29,65.25,49.54,62.82,39.88,160.1046,32.9253,20.405,92.25,38.07,32.605,15.05,21.34,36.4
2011-06-28,51.77,129.26,25.7,36.06,103.84,58.65,84.35,36.8425,72.09,11.974,100.35,57.55,52.53,65.91,49.82,62.72,39.54,162.3874,33.2876,22.475,93.02,37.92,33.015,15.135,21.49,36.57
2011-06-29,51.54,132.53,25.62,35.98,103.36,57.78,84.57,36.5625,72.72,11.93,101.28,58.57,52.64,66.31,50.92,62.55,40.45,162.8937,33.4688,22.445,93.11,38.35,33.355,15.335,21.39,36.72
2011-06-30,51.58,133.09,26.0,36.22,106.46,58.35,84.32,37.245,73.93,11.988,102.84,58.38,53.14,66.52,51.7,63.57,40.94,163.8584,33.6499,22.495,94.85,39.04,33.645,15.61,22.16,37.23
2011-07-01,53.13,136.65,26.02,36.73,108.62,58.3,85.66,37.3475,74.27,12.258,104.09,59.11,53.51,67.3,52.34,64.27,41.58,166.7143,33.9455,22.955,96.67,39.75,34.045,15.865,22.54,37.8
2011-07-04,53.13,136.65,26.02,36.73,108.62,58.3,85.66,37.3475,74.27,12.258,104.09,59.11,53.51,67.3,52.34,64.27,41.58,166.7143,33.9455,22.955,96.67,39.75,34.045,15.865,22.54,37.8
2011-07-05,52.85,134.5,26.03,36.59,108.43,57.92,85.64,38.4875,74.15,12.471,105.12,58.53,53.39,67.62,52.33,64.26,41.03,167.5644,33.8406,22.935,96.14,39.97,34.15,15.67,22.44,37.82
2011-07-06,53.13,133.89,26.33,36.57,110.08,57.7,85.86,39.0725,74.74,12.563,105.08,58.61,53.72,67.55,52.76,64.7,40.56,169.7422,33.8788,23.0875,97.24,39.57,34.265,15.56,22.75,37.54
2011-07-07,52.63,135.01,26.77,37.05,111.63,57.91,86.06,39.5325,75.99,12.757,106.59,58.9,54.49,67.92,53.59,64.95,41.32,168.5673,34.0695,23.415,97.97,39.74,34.375,15.9,23.23,37.42
2011-07-08,52.08,134.08,26.92,36.62,110.41,57.64,85.6,39.1675,75.07,12.847,105.89,58.66,54.08,67.57,53.07,64.93,40.74,168.5769,34.4414,23.31,97.62,39.91,34.34,15.74,23.09,37.48
2011-07-11,50.94,132.02,26.63,36.36,108.16,56.9,85.35,38.1075,73.35,12.643,104.41,58.25,53.87,67.27,52.27,64.72,39.43,167.1441,34.0218,22.8575,96.56,39.22,34.05,15.43,22.85,37.12
2011-07-12,51.41,130.31,26.54,36.1,106.93,56.91,85.01,37.725,71.93,12.634,104.39,58.33,53.92,67.0,52.4,64.53,39.39,166.2463,33.9741,22.8075,95.88,39.15,33.925,15.6,22.46,37.09
2011-07-13,51.73,129.92,26.63,36.13,108.64,56.61,84.96,38.22,72.17,12.786,105.09,58.47,54.02,67.63,51.95,64.64,39.62,166.5042,34.3555,23.0125,96.19,39.56,34.03,15.57,22.47,36.94
2011-07-14,52.27,129.89,26.47,35.96,107.58,55.68,85.81,37.62,71.19,12.778,104.67,57.73,53.63,67.66,51.38,64.6,40.35,166.4182,34.6225,22.99,94.98,39.58,33.835,15.43,22.27,36.88
2011-07-15,51.97,130.16,26.78,35.91,109.36,55.05,85.48,38.6,71.28,13.033,106.19,57.9,53.63,67.45,51.81,64.83,39.98,167.6695,34.2602,22.925,95.47,39.27,33.765,15.59,22.37,36.82
2011-07-18,51.95,129.33,26.59,35.69,107.8,54.66,85.4,38.1575,69.55,13.35,106.23,56.52,53.32,67.09,51.33,64.55,39.83,167.4211,33.8406,22.66,94.6,38.75,33.56,15.435,22.28,36.71
2011-07-19,51.45,128.49,27.55,36.11,109.64,55.29,86.21,39.83,70.53,13.459,107.48,57.03,53.97,66.72,51.81,64.61,40.39,176.9059,34.1267,22.685,94.27,39.54,34.66,15.66,23.07,36.97
2011-07-20,51.51,132.75,27.06,36.41,110.31,54.99,86.27,38.71,72.07,13.818,107.1,57.06,53.89,66.24,52.09,64.2,40.96,175.4159,33.936,22.65,94.25,39.36,34.435,15.82,22.99,37.33
2011-07-21,52.15,135.58,27.095,36.72,111.6,55.485,86.54,36.7725,72.89,13.832,109.43,57.69,54.47,66.47,52.58,64.49,42.29,176.6098,34.4986,22.96,95.84,40.74,34.67,16.35,22.805,37.57
2011-07-22,52.75,135.49,27.525,36.52,105.15,55.24,88.56,37.6025,72.67,14.046,108.97,57.58,54.52,66.72,52.24,64.25,42.19,176.8773,34.4128,22.9275,95.38,40.65,34.865,16.46,23.13,36.74
2011-07-25,51.63,136.85,27.89,36.65,105.66,54.9,88.12,37.4075,71.31,14.232,108.1,56.65,53.97,66.25,51.81,63.32,41.69,175.4636,34.222,22.7325,95.07,40.56,34.63,16.28,23.03,36.22
2011-07-26,51.26,137.6,28.07,36.39,105.2,54.7,88.02,37.9375,70.16,14.406,107.57,56.8,53.59,65.92,51.57,63.09,41.44,174.7282,34.1076,22.5825,89.93,40.49,34.595,16.28,22.89,36.28
2011-07-27,49.89,134.72,27.33,35.61,101.34,53.8,87.08,36.3475,70.63,14.02,105.63,56.27,53.25,65.23,50.48,62.2,40.67,173.1808,33.5546,22.18,88.08,39.52,34.34,15.68,22.51,36.21
2011-07-28,49.92,135.84,27.72,35.15,99.64,53.43,86.78,36.525,70.66,13.994,105.03,55.5,52.99,65.08,50.55,61.92,40.68,173.6488,33.3067,22.62,87.57,39.4,34.405,16.01,22.55,35.66
2011-07-29,49.63,134.97,27.4,34.93,98.79,54.7,86.48,36.1775,70.47,13.946,104.02,55.13,52.71,64.79,50.04,61.49,40.45,173.6966,32.5438,22.5375,87.14,38.62,34.005,15.97,22.33,35.29
2011-08-01,48.02,134.15,27.27,34.25,100.72,53.77,86.39,36.415,70.33,14.17,105.38,54.61,52.62,64.43,50.02,61.43,40.44,172.6459,31.8859,22.335,86.77,38.44,33.865,15.83,22.24,35.87
2011-08-02,46.98,131.23,26.8,32.82,97.18,53.31,85.06,35.815,67.7,13.89,103.45,54.16,51.68,63.43,48.52,60.87,39.84,170.067,31.371,21.2775,85.27,36.97,33.535,15.46,21.72,35.49
2011-08-03,47.18,132.08,26.9,32.95,96.28,53.32,85.54,35.995,67.34,14.02,102.76,54.22,51.28,63.41,48.86,60.73,39.9,170.812,31.1803,21.77,86.18,37.43,34.2,15.47,21.81,35.97
2011-08-04,45.07,126.23,25.94,31.7,89.55,51.56,84.28,33.8575,63.09,13.478,96.84,53.31,50.1,61.84,46.84,59.58,37.92,163.7915,30.0456,20.3875,82.23,35.35,32.91,14.82,20.85,34.92
2011-08-05,45.56,125.18,25.68,30.74,90.99,52.12,85.08,33.9225,62.75,13.344,97.61,52.57,50.85,62.71,47.21,60.59,37.6,165.2243,30.2363,20.9675,82.75,35.18,33.385,14.94,20.79,35.05
2011-08-08,41.93,117.66,24.48,28.93,82.6,49.88,82.11,31.2325,58.71,12.615,90.25,48.58,48.92,61.12,43.04,59.29,34.06,158.7674,28.5486,19.7975,78.59,33.03,32.56,13.94,20.11,33.12
2011-08-09,44.73,122.73,25.58,30.15,87.48,50.55,85.96,33.1275,62.34,13.358,93.4,51.69,50.82,62.2,46.1,60.22,36.4,162.9605,29.7691,20.625,82.69,34.7,33.34,14.055,20.6,34.29
2011-08-10,41.85,110.34,24.2,28.51,83.51,48.27,84.08,32.0575,57.41,12.989,90.57,49.04,48.41,60.2,42.8,58.51,34.37,155.2524,28.4246,19.8325,78.23,31.54,31.98,13.73,19.93,33.66
2011-08-11,43.93,118.1,25.19,30.05,87.25,49.64,86.28,33.6375,58.85,13.346,94.07,51.39,49.73,63.44,45.07,60.45,36.69,159.2545,29.75,20.8125,81.22,32.12,33.235,15.92,20.76,34.62
2011-08-12,44.81,116.47,25.1,30.58,89.81,50.0,86.5,33.52,61.75,13.461,95.86,51.13,49.75,63.36,44.89,61.14,35.91,160.6586,29.8835,21.06,82.54,33.09,33.57,15.99,20.65,34.3
2011-08-15,45.94,119.13,25.54,31.47,91.37,51.66,86.82,34.3425,62.7,13.693,99.1,52.27,49.98,64.59,45.82,61.88,36.88,165.2338,30.6368,21.2825,83.31,33.65,34.1,16.06,20.9,35.05
2011-08-16,45.5,116.87,25.35,33.12,89.35,51.27,86.67,33.2925,62.23,13.589,98.14,51.98,51.92,64.36,44.89,61.62,36.03,163.5623,30.6082,20.805,82.13,33.42,34.085,16.0,20.79,34.88
2011-08-17,45.53,117.25,25.245,33.41,87.64,51.72,87.5,31.5775,62.18,13.587,97.68,52.2,51.55,64.26,45.86,61.67,36.57,163.7915,30.7035,20.6375,80.93,33.37,34.64,15.85,20.67,35.61
2011-08-18,43.89,113.14,24.65,32.16,83.33,51.43,85.61,28.515,58.93,13.073,93.24,49.79,51.79,63.16,44.28,60.86,35.19,156.4845,29.6165,19.98,77.42,32.52,33.88,15.02,19.75,35.07
2011-08-19,43.32,111.76,24.05,31.88,79.97,51.98,87.23,27.75,57.54,12.715,93.29,49.46,52.3,63.14,44.47,60.96,34.35,150.4765,29.8072,19.645,76.87,31.87,33.55,15.07,19.2,34.71
2011-08-22,43.61,106.51,23.98,32.28,79.89,52.31,87.76,27.715,58.38,12.73,93.3,49.12,52.19,63.29,44.6,61.71,33.41,151.852,29.8549,19.8125,76.95,32.02,33.635,15.01,19.38,34.82
2011-08-23,44.87,106.86,24.72,33.11,82.98,53.62,89.53,29.665,60.77,13.343,97.33,49.35,53.21,64.97,46.42,63.02,34.78,156.9525,30.4556,20.8975,79.67,32.11,34.53,15.44,19.71,35.96
2011-08-24,45.91,110.31,24.9,34.37,85.4,54.25,90.13,29.105,61.69,13.435,97.59,49.51,53.37,65.53,48.08,63.31,35.83,159.2831,30.7321,21.45,80.29,32.51,34.84,15.46,19.8,36.47
2011-08-25,45.09,109.84,24.57,33.84,83.25,53.455,88.71,28.1175,61.1,13.347,95.96,47.99,52.7,64.55,48.09,62.53,35.72,158.1561,30.3793,20.94,78.19,32.01,33.985,15.08,19.42,35.77
2011-08-26,45.72,111.75,25.25,34.0,85.16,54.08,89.93,29.375,62.8,13.699,96.85,48.3,52.9,64.28,48.48,62.57,36.21,161.5564,30.4365,21.5725,80.01,32.4,34.25,15.32,19.77,35.76
2011-08-29,46.76,116.07,25.85,33.99,88.15,54.79,90.79,31.645,64.6,13.928,98.74,50.75,53.19,65.86,48.55,63.09,37.64,164.8804,30.961,22.135,82.1,33.16,34.865,15.74,20.295,36.14
