Date,KMB IB Equity,HCLT IB Equity,NTPC IB Equity,NEST IB Equity,BHARTI IB Equity,RELIANCE IB Equity,TCS IB Equity,ITC IB Equity,MM IB Equity,UTCEM IB Equity,TATA IB Equity,SUNP IB Equity,WPRO IB Equity,HUVR IB Equity,INFO IB Equity,MSIL IB Equity,BAF IB Equity,HDFCB IB Equity,ICICIBC IB Equity,APNT IB Equity,SBIN IB Equity,TTAN IB Equity,TTMT IB Equity,IIB IB Equity,JSTL IB Equity,LT IB Equity,AXSB IB Equity
2011-02-03,189.0,122.79,151.83,3263.85,306.25,425.74,592.4,106.43,352.93,1003.0,59.81,219.25,147.83,278.05,389.48,1218.85,58.0,206.09,187.3,247.64,265.26,179.76,228.78,224.0,92.73,724.13,251.12
2011-02-04,180.3,120.38,147.29,3250.1,299.04,414.91,574.05,101.93,334.18,1005.55,59.65,209.08,145.74,272.55,380.79,1183.2,57.59,201.94,181.18,248.06,264.67,175.47,227.48,219.45,89.68,698.73,244.08
2011-02-07,180.2,119.51,149.46,3333.25,301.02,419.33,566.03,104.6,334.28,991.6,60.02,205.73,142.75,273.8,386.13,1193.55,57.95,203.91,178.24,250.68,266.27,172.31,226.75,221.7,89.74,685.53,245.75
2011-02-08,169.5,116.38,145.58,3270.0,300.34,413.11,564.22,104.13,314.33,952.4,58.12,199.05,142.4,273.15,387.08,1178.6,57.57,200.41,172.93,247.29,263.87,161.93,220.26,218.5,82.18,669.49,238.3
2011-02-09,178.25,116.03,142.71,3215.55,299.53,411.46,549.0,102.5,327.1,901.35,56.15,205.13,141.59,275.45,390.88,1158.05,57.38,202.19,174.12,247.49,259.09,154.3,213.18,209.35,78.3,661.09,231.89
2011-02-10,181.65,117.39,141.96,3208.55,291.15,406.0,545.33,103.73,327.2,916.6,56.27,208.55,139.82,271.7,382.01,1159.75,54.93,201.93,174.82,248.34,249.66,154.67,218.24,215.75,83.33,665.2,233.17
2011-02-11,188.83,117.49,146.92,3243.65,288.0,410.9,544.7,103.5,334.2,915.2,55.82,209.5,141.06,268.9,380.08,1184.3,58.94,206.08,182.11,249.93,258.46,155.82,226.5,212.1,85.89,691.76,244.4
2011-02-14,199.4,120.74,148.46,3394.75,294.98,412.97,556.78,105.13,339.9,938.0,58.09,214.33,141.88,273.3,388.07,1220.5,59.9,210.77,187.67,259.68,269.12,158.88,239.18,219.75,88.77,738.11,254.26
2011-02-15,206.08,121.0,150.75,3394.0,296.29,424.95,548.4,104.67,333.75,942.95,57.84,211.15,141.91,272.45,387.63,1236.9,59.27,211.13,191.46,259.11,272.84,160.53,244.94,223.85,89.78,722.2,255.13
2011-02-16,204.4,118.86,151.0,3406.0,295.75,425.97,549.15,104.47,328.58,935.0,60.14,209.1,146.21,275.35,387.62,1230.35,58.17,209.68,191.48,256.6,275.29,163.14,245.06,224.2,89.96,733.11,259.17
2011-02-17,206.48,116.86,150.33,3444.35,305.03,430.25,554.6,105.57,334.63,940.1,61.44,211.75,144.25,273.8,388.9,1229.5,59.79,218.38,192.35,258.89,277.94,164.67,247.51,229.5,92.13,752.8,263.38
2011-02-18,204.38,114.49,148.75,3461.15,299.35,422.97,545.2,103.7,325.63,946.7,59.85,213.0,144.64,279.25,387.05,1228.8,61.56,217.26,186.48,259.64,275.53,161.23,237.84,226.6,88.33,728.78,258.59
2011-02-21,206.85,116.54,147.21,3480.0,299.17,431.61,568.33,105.57,325.6,960.4,59.8,214.93,150.59,280.25,395.15,1212.65,61.39,220.07,188.72,257.61,279.15,168.72,229.92,229.4,91.96,734.58,261.67
2011-02-22,204.5,114.98,146.29,3475.7,298.45,444.49,568.58,104.47,319.88,952.3,58.52,208.65,148.52,279.45,392.91,1183.75,62.58,214.36,186.87,251.38,272.71,173.81,225.06,233.9,90.1,715.13,252.94
2011-02-23,204.1,114.9,144.58,3474.2,295.48,449.59,563.78,103.6,319.88,966.45,58.14,208.35,145.92,279.7,385.27,1193.8,60.4,211.44,183.3,248.08,262.23,171.91,226.47,230.8,89.21,712.13,250.97
2011-02-24,199.78,110.36,142.63,3443.15,293.22,435.83,557.55,101.07,307.95,963.4,56.49,204.15,142.38,280.2,378.17,1173.35,58.43,206.88,173.35,242.26,253.09,163.45,209.4,222.45,86.55,676.93,238.31
2011-02-25,201.73,111.46,142.04,3521.45,296.69,435.87,555.6,104.1,297.55,957.3,57.04,209.38,144.84,279.5,376.03,1170.75,56.42,204.64,179.51,241.13,258.39,166.86,218.67,216.15,86.58,672.49,246.14
2011-02-28,202.68,110.54,141.71,3541.1,298.41,435.42,556.47,112.67,307.05,929.7,56.84,211.8,146.63,282.1,375.38,1206.7,59.35,204.97,176.55,240.55,263.2,166.43,214.06,219.55,86.92,679.13,244.78
2011-03-01,207.53,116.94,150.67,3558.4,304.49,446.25,562.35,115.67,332.73,957.2,59.5,223.2,148.32,286.75,386.0,1292.9,60.23,213.63,186.54,252.23,270.69,169.91,225.66,233.3,94.42,715.96,257.63
2011-03-02,207.53,116.94,150.67,3558.4,304.49,446.25,562.35,115.67,332.73,957.2,59.5,223.2,148.32,286.75,386.0,1292.9,60.23,213.63,186.54,252.23,270.69,169.91,225.66,233.3,94.42,715.96,257.63
2011-03-03,207.63,114.91,148.71,3574.95,298.05,441.49,575.15,115.27,336.5,978.1,58.48,215.08,148.58,288.85,378.21,1328.25,60.46,219.31,185.02,253.84,269.0,172.44,232.61,232.5,95.9,738.67,260.93
2011-03-04,209.55,115.73,149.17,3647.55,294.49,443.0,567.25,115.0,338.13,1007.05,57.94,216.23,147.7,286.85,382.86,1313.75,61.9,221.84,184.79,250.2,270.02,172.13,231.48,238.85,95.26,715.91,265.66
2011-03-07,207.5,113.36,149.67,3751.95,291.96,440.47,554.38,115.03,330.15,1005.35,56.55,208.13,149.24,281.45,379.71,1264.7,60.71,217.74,183.22,250.28,262.28,170.02,223.06,241.45,91.96,696.69,256.86
2011-03-08,211.53,115.69,149.92,3799.05,301.2,444.2,559.42,114.63,332.45,1024.15,57.65,211.93,150.26,281.45,389.33,1256.5,61.37,220.61,185.61,250.36,264.46,172.83,229.55,248.4,93.72,697.82,262.65
2011-03-09,215.93,116.25,148.38,3960.65,299.49,448.48,562.67,114.37,334.35,1018.7,57.47,207.68,150.72,279.6,386.91,1266.1,62.68,220.56,187.92,249.83,263.26,174.36,229.92,244.7,96.72,697.93,259.99
2011-03-10,213.63,114.33,146.54,3934.55,297.14,444.22,554.15,114.0,333.7,1016.0,55.99,208.75,151.76,276.8,385.93,1269.1,64.32,220.21,184.41,249.61,258.97,173.5,230.28,243.7,93.89,691.04,257.05
2011-03-11,210.13,113.75,145.46,3867.65,290.97,447.45,538.13,114.17,327.85,1010.7,54.6,210.3,150.19,277.95,381.81,1252.7,64.23,218.18,183.18,252.41,257.16,172.49,229.03,240.5,90.19,685.29,253.05
2011-03-14,213.0,115.84,148.25,3852.95,289.8,459.2,548.33,115.53,331.03,1028.2,56.38,212.93,152.41,277.5,387.41,1259.25,64.73,221.28,185.25,252.34,260.01,174.6,231.31,244.85,92.76,693.93,258.11
2011-03-15,208.08,113.44,145.21,3778.65,283.18,467.62,544.9,113.37,322.18,1016.7,55.68,213.5,147.61,274.5,378.71,1214.5,62.87,218.57,181.17,252.89,256.34,173.67,226.26,244.8,90.92,677.71,256.23
2011-03-16,211.8,116.08,147.54,3709.6,288.81,471.36,557.75,114.13,329.7,1026.65,56.23,219.33,148.97,271.35,379.44,1223.6,63.14,218.49,186.65,254.81,264.29,177.04,230.07,247.85,90.53,685.24,263.53
2011-03-17,213.93,114.34,146.79,3588.65,286.87,465.43,549.78,112.17,327.33,1021.5,55.79,217.6,148.45,270.8,372.66,1169.25,62.73,218.76,184.09,257.68,261.81,177.81,226.12,245.3,89.0,677.16,258.54
2011-03-18,211.15,112.54,144.92,3540.4,286.51,448.14,541.2,111.87,316.48,1037.6,55.94,217.35,146.94,268.5,367.69,1158.3,61.62,215.32,182.51,253.49,259.06,173.05,221.22,243.0,89.33,673.93,254.25
2011-03-21,210.03,112.88,144.17,3617.45,286.01,446.07,535.97,111.93,320.88,1016.7,56.43,222.0,145.02,265.9,365.27,1131.35,61.2,215.44,182.93,252.36,258.27,171.56,222.09,244.55,87.48,669.62,255.62
2011-03-22,210.73,113.0,145.33,3589.85,293.67,451.01,534.47,113.17,326.2,1022.05,56.68,225.05,145.17,266.8,367.92,1171.85,61.43,215.16,182.43,251.17,262.09,172.8,224.79,245.35,87.74,675.58,258.96
2011-03-23,216.15,113.61,145.83,3630.7,297.78,456.94,532.05,114.57,322.88,1020.9,57.22,228.13,145.94,269.6,374.2,1175.65,62.35,216.44,189.28,253.67,264.67,173.01,224.94,253.95,90.22,681.2,262.68
2011-03-24,222.55,115.04,146.29,3663.2,300.03,455.79,546.72,115.23,332.18,1031.75,57.29,227.23,147.05,268.8,375.61,1168.6,61.94,219.15,191.43,250.91,265.17,174.45,228.66,257.3,89.83,688.44,263.3
2011-03-25,226.63,117.65,151.88,3670.65,305.62,462.99,559.1,118.17,336.38,1048.05,57.56,228.95,152.46,271.0,395.25,1181.8,62.85,226.18,198.34,252.49,270.94,175.45,233.86,252.9,90.67,710.36,273.15
2011-03-28,225.75,119.06,154.21,3702.3,313.46,461.79,560.6,119.13,338.58,1066.8,57.55,221.35,154.19,275.25,392.44,1201.8,64.71,229.13,199.88,252.99,274.73,177.24,241.47,264.2,90.85,728.53,276.93
2011-03-29,228.05,119.9,156.71,3692.95,324.0,461.46,569.63,119.47,343.15,1090.45,57.55,221.18,155.04,277.05,396.51,1239.25,67.54,230.66,199.86,251.82,276.86,179.03,245.21,267.0,91.45,732.82,284.52
2011-03-30,229.35,118.89,157.46,3644.45,323.78,466.08,575.67,118.47,355.03,1126.05,57.82,222.25,158.15,277.65,396.27,1275.65,68.32,233.79,201.32,253.38,285.93,192.15,246.76,277.2,91.71,736.31,284.94
2011-03-31,228.43,119.13,160.83,3668.55,322.2,472.8,591.25,120.97,349.3,1133.8,58.21,220.9,159.97,284.6,404.59,1263.55,67.87,234.29,202.32,252.69,276.79,190.54,246.85,263.7,91.63,734.78,280.73
2011-04-01,225.45,116.76,157.42,3664.35,320.26,467.16,589.83,121.8,355.05,1109.2,58.69,222.63,159.15,284.05,402.27,1274.35,67.8,233.36,200.49,251.84,271.95,192.83,245.94,265.6,94.96,733.76,281.81
2011-04-04,230.8,121.33,157.88,3682.5,324.14,473.73,605.75,123.2,371.93,1119.95,59.08,225.0,160.72,279.45,410.48,1300.7,69.61,239.84,203.51,252.88,276.24,192.93,248.2,272.15,96.5,751.13,286.43
2011-04-05,228.25,121.63,156.58,3679.0,324.41,471.52,619.7,122.73,366.38,1130.05,59.5,224.13,160.59,275.4,409.94,1313.0,69.3,239.16,201.82,256.39,279.39,198.01,253.25,271.85,99.13,741.04,285.47
2011-04-06,225.7,122.8,159.38,3699.6,318.37,471.02,611.92,121.93,362.98,1115.55,59.4,221.95,155.89,276.25,408.83,1294.65,69.62,237.78,200.09,254.76,279.68,201.49,256.26,270.35,99.48,735.73,285.83
2011-04-07,222.7,124.25,155.21,3709.6,321.3,469.35,599.7,121.67,366.2,1101.95,59.81,220.93,157.78,276.05,405.93,1279.1,69.89,235.49,200.42,255.11,280.84,199.73,255.58,274.05,100.09,740.96,289.49
2011-04-08,220.6,121.09,153.04,3708.4,326.3,462.18,597.45,122.73,363.88,1090.7,59.07,220.7,155.67,276.35,403.37,1254.2,69.92,235.21,199.64,256.07,277.9,195.56,248.33,271.45,97.92,744.73,290.17
2011-04-11,221.23,122.45,153.17,3709.35,326.08,454.46,589.35,123.3,355.03,1078.5,58.64,225.13,153.83,273.5,404.94,1237.85,69.32,229.63,199.76,256.73,277.91,189.96,241.26,274.3,95.55,739.29,282.43
2011-04-12,221.23,122.45,153.17,3709.35,326.08,454.46,589.35,123.3,355.03,1078.5,58.64,225.13,153.83,273.5,404.94,1237.85,69.32,229.63,199.76,256.73,277.91,189.96,241.26,274.3,95.55,739.29,282.43
2011-04-13,227.73,124.35,156.46,3736.05,330.94,461.03,604.47,126.6,364.23,1088.15,59.66,223.5,158.35,280.9,413.25,1277.65,69.98,237.21,205.1,261.4,281.94,194.11,247.31,280.15,96.24,763.38,287.88
2011-04-14,227.73,124.35,156.46,3736.05,330.94,461.03,604.47,126.6,364.23,1088.15,59.66,223.5,158.35,280.9,413.25,1277.65,69.98,237.21,205.1,261.4,281.94,194.11,247.31,280.15,96.24,763.38,287.88
2011-04-15,225.75,120.59,154.46,3722.35,335.4,459.54,595.28,127.6,362.03,1073.6,59.13,219.9,150.37,275.75,373.6,1258.4,69.24,236.02,200.24,262.01,280.33,194.71,244.37,279.7,95.84,767.87,285.47
2011-04-18,224.93,115.96,153.96,3729.8,331.48,455.82,574.85,126.63,360.78,1045.5,57.41,217.2,148.92,280.3,363.15,1260.85,67.83,231.57,196.76,257.61,275.29,194.84,239.03,274.65,93.53,746.47,278.96
2011-04-19,221.15,118.9,153.13,3726.65,338.69,456.36,582.42,125.3,363.15,1036.5,57.31,220.85,150.64,276.95,360.84,1250.55,68.4,234.81,198.22,256.82,273.86,196.89,238.11,275.7,93.62,758.58,282.12
2011-04-20,229.48,130.71,155.58,3746.85,342.88,462.83,609.4,127.07,381.5,1019.55,58.63,222.83,155.16,284.05,363.19,1265.9,68.79,237.16,202.05,256.8,279.51,202.77,247.61,279.05,96.99,758.27,289.58
2011-04-21,229.65,129.66,155.75,3828.7,339.41,469.26,595.83,126.73,383.08,1013.5,58.98,222.9,154.92,288.8,363.66,1306.6,68.79,240.38,203.14,258.66,286.04,201.17,246.13,274.8,97.27,757.29,289.91
2011-04-22,229.65,129.66,155.75,3828.7,339.41,469.26,595.83,126.73,383.08,1013.5,58.98,222.9,154.92,288.8,363.66,1306.6,68.79,240.38,203.14,258.66,286.04,201.17,246.13,274.8,97.27,757.29,289.91
2011-04-25,234.43,128.76,155.71,3907.95,338.38,455.34,598.85,126.77,383.83,1035.5,58.83,222.68,155.76,288.9,367.77,1326.55,68.49,238.96,202.38,266.02,291.94,205.39,245.94,275.75,97.83,765.11,275.43
2011-04-26,231.55,129.01,154.88,3895.55,343.97,451.57,594.2,127.77,378.15,1060.65,58.72,223.68,155.19,284.45,367.31,1301.15,68.42,236.0,203.83,266.01,293.43,204.73,249.63,270.3,99.78,761.13,271.04
2011-04-27,229.0,128.86,154.29,3938.05,346.62,444.53,590.65,128.87,384.25,1059.0,58.19,221.15,150.76,283.2,369.21,1315.5,68.83,235.49,201.34,266.6,291.02,205.83,246.93,265.8,98.07,749.8,268.45
2011-04-28,220.5,128.11,152.92,3927.0,348.56,439.44,580.03,127.7,383.83,1064.4,57.56,224.75,149.4,278.95,366.44,1303.2,68.58,233.89,203.19,268.64,285.89,205.86,243.73,266.7,95.7,738.73,266.86
2011-04-29,215.1,130.1,151.63,4002.65,341.4,443.09,581.8,127.97,376.9,1086.8,57.67,232.55,150.59,285.2,363.24,1319.75,68.04,229.25,202.59,277.38,280.56,201.75,243.21,260.05,94.86,710.18,257.2
2011-05-02,207.5,130.05,151.17,3955.1,346.04,435.31,579.2,127.5,370.48,1058.5,57.6,232.65,149.8,281.15,365.42,1291.2,67.49,229.07,199.67,274.07,269.16,195.82,243.1,253.95,93.09,713.04,255.18
2011-05-03,206.23,128.73,148.58,3997.05,338.11,425.94,568.65,124.37,353.93,1032.5,56.59,224.05,145.97,272.3,363.84,1273.8,63.53,223.58,194.16,276.41,258.31,188.57,230.22,242.4,90.53,683.33,246.14
2011-05-04,206.58,124.75,148.92,4040.75,333.1,427.32,567.97,124.57,351.7,1015.1,55.4,221.95,145.74,275.1,358.44,1255.0,62.18,226.06,192.38,270.11,261.74,191.89,229.64,238.65,89.45,686.29,246.58
2011-05-05,211.15,124.08,144.63,4126.7,322.29,428.45,557.25,121.7,345.98,1003.85,54.72,219.0,144.5,267.3,355.39,1255.8,60.49,222.03,186.96,266.83,260.26,194.84,224.93,235.7,85.93,680.91,241.84
2011-05-06,215.48,124.99,145.75,4023.4,316.12,431.11,572.28,122.3,356.28,1044.6,55.73,220.58,147.81,274.7,360.86,1268.85,60.53,229.91,196.61,270.01,264.29,197.67,237.64,250.95,89.85,686.42,250.78
2011-05-09,213.7,124.63,144.0,4134.4,328.55,432.44,567.08,122.93,354.53,1036.55,55.79,220.08,145.89,284.45,362.96,1240.4,62.19,228.03,196.82,273.56,262.34,197.32,233.13,254.6,89.66,688.62,247.34
2011-05-10,211.05,125.76,150.21,4108.45,329.73,429.35,568.53,123.73,350.15,1046.85,55.26,215.7,145.94,297.15,360.05,1241.25,61.32,224.68,195.45,269.66,262.81,195.11,234.7,252.95,88.94,685.2,245.79
2011-05-11,211.73,125.86,147.42,4011.3,330.18,430.79,569.2,124.3,348.83,1045.1,55.66,215.9,146.93,299.85,363.02,1227.05,61.37,225.46,195.54,268.23,267.48,197.22,239.04,251.25,91.83,678.47,245.54
2011-05-12,206.05,126.15,145.46,4022.8,329.68,426.35,556.08,122.53,344.4,1029.75,54.83,215.2,144.97,301.4,360.3,1220.95,62.04,223.99,191.82,274.86,264.29,196.64,235.49,246.85,91.07,667.91,240.83
2011-05-13,210.35,126.39,145.88,4106.1,330.94,428.06,563.85,126.33,345.95,1046.6,55.72,214.25,148.03,306.45,360.01,1224.3,61.98,225.44,195.58,276.79,264.91,199.03,239.61,251.65,93.53,679.47,248.98
2011-05-16,205.45,124.8,144.96,4178.9,333.69,426.1,563.92,124.07,336.58,1045.7,54.25,219.63,147.15,304.05,356.22,1223.9,61.89,224.99,192.26,279.09,261.73,201.33,239.07,244.05,92.11,673.8,244.66
2011-05-17,205.25,125.78,142.46,4110.85,334.23,415.32,571.25,125.1,336.23,1036.3,53.9,220.73,146.48,308.9,355.49,1208.9,60.8,225.41,189.0,284.94,241.36,205.39,235.4,240.9,92.33,668.29,243.55
2011-05-18,205.28,125.78,142.29,4076.45,335.27,406.92,575.8,125.97,334.65,1031.35,53.62,216.4,148.99,308.95,355.09,1219.2,61.74,226.54,187.71,286.17,235.57,204.33,227.48,241.45,94.08,669.22,243.23
2011-05-19,204.9,126.44,141.83,4074.65,329.64,412.84,582.35,126.17,338.35,1028.55,52.8,213.78,148.07,309.5,355.79,1213.85,60.6,227.14,187.36,284.67,232.76,206.0,228.38,242.65,92.48,708.84,242.67
2011-05-20,207.78,126.68,144.46,4071.0,336.8,415.77,588.2,123.87,345.35,1030.0,54.26,219.13,149.3,310.05,356.32,1222.4,59.95,231.6,189.86,290.47,232.21,206.94,231.28,249.35,91.81,734.18,244.45
2011-05-23,204.38,123.36,140.08,4012.05,331.98,409.72,582.05,126.7,343.55,1030.05,52.46,213.08,147.21,304.25,354.46,1205.2,59.19,226.43,183.01,291.6,225.29,211.29,223.5,241.5,89.92,716.82,237.45
2011-05-24,206.25,122.75,139.25,4008.3,333.01,412.99,575.8,124.87,343.83,1025.2,53.12,215.38,146.98,302.6,355.63,1202.5,58.27,225.51,185.34,296.34,222.16,214.0,222.08,244.75,90.77,729.38,240.34
2011-05-25,210.88,122.89,139.71,3895.05,332.56,409.18,563.78,126.0,340.4,1020.9,52.67,218.7,145.61,299.8,349.38,1200.45,58.1,225.26,183.63,299.39,217.58,217.32,224.29,245.0,90.12,713.07,236.15
2011-05-26,213.05,124.59,142.17,3925.8,331.75,421.12,566.22,124.63,341.33,1024.0,53.72,219.68,145.36,306.35,347.41,1216.0,57.41,226.66,186.48,299.09,218.89,211.68,229.79,251.25,91.17,727.71,241.17
2011-05-27,219.03,127.15,140.71,3988.2,335.49,427.0,570.72,126.07,351.05,1032.3,54.91,222.58,147.36,302.45,348.49,1215.6,61.15,229.81,194.36,299.91,223.45,208.85,215.42,259.35,93.63,728.13,243.79
2011-05-30,218.23,127.21,140.13,4014.5,335.49,424.03,576.63,125.07,332.3,1019.55,54.44,232.5,147.71,302.8,347.52,1209.05,59.43,230.83,195.17,308.01,223.6,215.71,213.34,259.75,95.81,724.73,249.15
2011-05-31,220.28,128.7,140.79,4054.0,337.21,429.46,579.4,128.9,336.08,1026.2,55.26,238.5,149.39,304.85,348.98,1227.5,60.23,238.83,197.45,313.92,229.78,219.6,216.18,264.0,97.58,730.67,255.72
2011-06-01,220.48,128.57,145.63,4091.1,343.78,427.21,587.65,129.27,337.83,1036.2,54.62,235.38,149.87,309.95,351.5,1248.9,61.25,238.93,197.28,316.84,232.96,215.43,213.6,263.95,96.55,747.71,255.06
2011-06-02,216.65,128.2,146.25,4105.8,343.33,429.51,582.5,130.27,330.43,1037.55,53.91,239.5,148.1,320.9,350.34,1223.5,61.85,235.89,191.16,310.89,233.29,215.49,207.59,260.85,95.13,744.62,255.31
2011-06-03,218.0,128.15,145.33,4085.75,341.08,422.42,576.58,129.03,333.6,1027.65,53.8,234.1,148.18,318.3,351.69,1233.55,60.72,234.99,190.69,316.47,231.28,216.15,202.84,267.3,93.88,760.84,248.73
2011-06-06,221.43,127.4,144.92,4131.95,342.43,423.3,582.38,128.47,328.55,1015.15,53.37,238.95,148.82,314.95,354.81,1231.9,59.74,237.55,192.35,317.29,231.16,218.38,202.78,265.9,93.6,766.67,247.09
2011-06-07,223.85,127.84,144.25,4155.6,340.45,431.47,588.53,128.73,331.45,1022.9,54.1,245.18,147.38,308.2,361.59,1240.7,60.2,237.98,191.96,320.64,231.66,218.78,203.22,266.9,94.11,758.13,248.92
2011-06-08,222.5,127.79,145.75,4181.75,339.77,427.48,588.67,129.8,331.95,1030.65,54.14,239.35,147.46,313.4,359.02,1226.05,61.76,235.52,190.79,320.89,229.33,220.78,203.5,262.15,92.39,755.76,245.69
2011-06-09,220.05,126.96,148.29,4180.6,339.32,430.52,592.13,129.97,332.33,1038.35,54.13,237.48,146.74,312.55,357.69,1217.25,61.29,236.08,190.18,309.81,226.31,226.42,201.96,261.5,91.44,765.33,249.21
2011-06-10,220.1,125.46,146.75,4189.45,336.98,425.97,594.33,127.77,331.13,1022.15,53.4,235.98,146.38,311.35,357.7,1229.75,60.72,235.91,188.17,309.9,224.29,230.54,201.79,259.0,89.98,752.76,247.13
2011-06-13,221.68,125.26,150.08,4158.4,340.13,418.14,587.8,127.23,332.13,1021.75,52.8,239.73,145.66,313.5,359.69,1227.6,60.44,237.23,188.97,306.31,222.01,235.75,200.41,261.05,88.79,759.07,247.36
2011-06-14,224.6,126.75,150.25,4150.4,340.95,412.23,594.38,129.17,335.8,1049.0,52.66,243.15,145.96,315.25,359.18,1222.8,60.35,238.18,191.85,306.23,223.39,227.69,194.71,262.0,89.02,768.96,251.67
2011-06-15,219.45,124.74,147.75,4089.2,338.69,406.45,590.0,129.33,332.2,1027.25,52.65,244.83,141.89,316.9,354.24,1210.5,58.5,237.24,187.83,306.59,218.2,223.72,196.57,257.5,89.02,761.76,244.79
2011-06-16,220.15,122.13,147.54,3976.35,334.19,400.7,575.85,129.23,329.13,1007.25,51.89,246.78,139.07,320.4,350.07,1189.45,56.44,234.29,187.0,302.76,220.58,221.41,194.81,255.5,87.14,746.53,243.76
2011-06-17,219.78,120.25,148.92,3924.75,342.79,391.85,555.25,127.9,322.48,964.35,53.68,239.15,136.79,321.05,345.55,1167.4,56.76,235.09,187.54,300.11,221.11,227.92,194.08,254.35,86.65,746.58,244.67
2011-06-20,216.8,116.11,145.38,3897.4,350.86,376.6,534.78,124.37,316.55,947.1,52.64,238.25,134.57,322.2,338.61,1157.95,55.67,230.35,186.4,295.07,217.98,231.0,184.08,251.05,84.27,737.13,244.81
2011-06-21,217.3,116.14,146.58,3888.05,352.21,382.87,552.08,123.37,316.9,967.6,52.45,244.2,134.55,322.95,340.81,1146.45,56.37,233.01,184.43,294.99,214.98,228.65,185.58,252.6,84.82,731.64,248.2
2011-06-22,214.98,115.98,145.96,3914.25,344.06,381.79,541.8,123.47,324.48,971.4,52.35,247.58,135.37,311.9,343.5,1119.05,55.47,232.27,185.37,293.02,214.11,214.4,185.15,252.35,83.79,734.64,250.93
2011-06-23,216.95,117.48,146.5,3934.4,344.28,392.87,547.25,127.63,325.75,956.05,52.23,244.13,136.98,317.6,346.77,1099.75,55.81,233.24,187.43,295.81,215.96,229.05,187.0,252.7,83.24,741.4,248.8
2011-06-24,223.93,123.25,151.71,3997.8,352.71,392.76,568.1,130.03,336.1,957.0,54.28,244.98,141.63,324.1,357.76,1121.25,56.84,238.14,193.68,297.59,228.81,216.85,190.88,266.35,87.09,772.89,254.51
2011-06-27,228.15,122.56,151.79,3942.75,356.76,393.25,575.38,129.03,346.5,959.2,55.18,245.65,141.16,323.3,358.48,1153.35,57.73,241.63,196.05,310.75,232.47,212.05,193.39,268.7,88.41,793.64,260.91
2011-06-28,230.38,122.49,152.75,3939.75,360.59,392.82,576.47,129.23,346.7,958.4,55.09,245.78,140.09,323.4,357.98,1158.15,58.61,242.28,196.92,315.2,233.81,213.15,194.56,270.75,87.91,799.89,260.29
2011-06-29,231.93,122.14,154.25,3994.35,361.72,399.48,584.8,132.83,345.75,954.7,56.41,248.5,140.52,332.2,360.22,1176.55,59.52,248.69,197.66,313.94,238.05,212.55,197.44,275.45,87.53,800.4,258.74
2011-06-30,240.1,123.36,155.71,4097.1,356.22,405.03,590.17,134.97,350.65,933.5,57.1,248.4,139.67,342.75,363.42,1158.45,59.25,250.26,198.75,318.06,240.59,215.0,196.59,272.15,88.25,810.07,257.8
2011-07-01,236.58,124.04,155.0,4304.4,345.59,389.03,593.17,134.47,345.65,934.35,56.47,248.53,141.14,336.75,366.79,1143.55,60.52,249.69,199.04,330.83,242.11,213.5,196.79,275.15,88.18,803.44,262.14
2011-07-04,242.98,124.36,153.75,4435.2,346.22,391.74,592.38,132.67,350.68,947.2,55.99,249.8,141.64,336.05,367.36,1156.0,61.33,253.23,199.84,329.41,243.35,217.9,200.25,282.2,88.23,796.36,266.61
2011-07-05,242.05,126.64,153.67,4283.7,344.24,381.81,589.85,130.57,358.53,964.85,55.99,248.1,143.15,333.2,369.31,1166.4,60.08,254.04,199.47,324.58,247.17,217.85,201.23,286.0,87.52,796.24,265.31
2011-07-06,239.43,125.63,154.0,4267.7,345.36,384.75,590.17,131.03,357.63,957.0,56.02,248.7,141.58,329.55,369.07,1164.8,60.73,254.51,195.52,323.58,244.31,223.85,204.33,288.5,88.89,803.02,262.19
2011-07-07,243.95,127.16,158.33,4296.55,358.75,392.73,598.0,135.37,363.08,984.1,56.89,252.7,144.05,335.45,374.39,1182.55,62.35,256.49,198.1,320.19,247.59,228.35,208.36,284.55,91.04,827.22,266.32
2011-07-08,241.1,125.49,158.25,4277.55,358.79,385.54,585.75,133.5,358.43,980.75,55.77,251.33,143.88,334.0,372.24,1184.25,62.03,255.82,192.73,316.66,247.86,225.85,208.42,286.65,88.23,815.62,261.46
2011-07-11,241.13,123.39,157.29,4305.35,352.66,384.99,577.9,135.0,362.48,975.75,55.14,252.45,140.61,331.95,364.88,1163.3,62.18,252.34,191.65,315.14,243.09,228.5,208.67,281.05,84.73,813.44,252.84
2011-07-12,237.48,122.9,156.08,4305.75,349.15,382.87,573.38,134.3,351.53,977.15,53.65,250.18,138.7,332.5,349.28,1147.55,61.09,248.01,190.38,309.69,240.03,222.35,202.77,274.1,83.65,789.98,253.31
2011-07-13,245.03,123.54,158.54,4326.4,355.14,390.12,575.45,135.6,359.28,988.05,54.01,252.55,138.47,331.4,348.02,1161.85,66.66,251.56,191.65,312.77,243.25,225.2,206.51,277.85,85.18,800.24,254.83
2011-07-14,247.05,122.8,157.46,4323.45,357.08,391.18,562.63,134.87,356.48,990.4,54.09,255.45,137.65,332.35,342.62,1175.75,68.57,252.95,194.35,313.61,246.64,226.6,210.53,279.8,86.54,807.09,255.84
