Date,OR FP Equity,DG FP Equity,TTE FP Equity,AI FP Equity,DSY FP Equity,CS FP Equity,ERF FP Equity,BNP FP Equity,BN FP Equity,CAP FP Equity,CA FP Equity,SGO FP Equity,EL FP Equity,MC FP Equity,ML FP Equity,KER FP Equity,PUB FP Equity,RNO FP Equity,SAF FP Equity,HO FP Equity,TEP FP Equity,RMS FP Equity,ORA FP Equity,MT NA Equity,EN FP Equity,ALO FP Equity,VIE FP Equity,SAN FP Equity,GLE FP Equity,SU FP Equity,AIR FP Equity,ACA FP Equity,RI FP Equity,STMPA FP Equity
2011-02-02,86.97,42.37,44.0,56.7288,5.78,15.61,4.685,56.9,45.19,38.73,30.9421,41.795,49.6,104.72,13.7475,106.32,38.115,46.0,26.165,27.31,26.56,150.2,16.415,62.1244,33.805,37.9247,22.3784,50.455,47.955,55.475,20.84,11.045,71.68,9.01
2011-02-03,87.88,42.375,43.55,56.3115,5.792,15.385,4.7,56.03,45.0,38.635,31.095,41.57,49.725,105.35,13.67,106.23,37.415,47.16,26.4,27.45,26.32,149.3,16.44,61.4149,33.46,38.0545,22.1084,49.729,46.52,55.225,20.76,10.93,70.8,8.853
2011-02-04,88.77,42.665,43.52,56.5776,5.821,15.56,4.716,55.81,44.97,39.05,31.0994,43.07,49.825,102.78,13.895,104.27,37.58,47.47,26.095,27.505,28.0,150.0,16.45,61.9965,33.81,38.4069,22.0217,50.0274,46.805,56.1,20.335,10.96,70.31,8.98
2011-02-07,89.15,43.115,43.585,56.6865,5.838,15.88,4.922,56.32,45.23,39.61,31.0251,43.705,50.0,104.9,14.135,105.09,38.35,47.96,25.5,27.76,28.2,149.3,16.53,63.3923,34.425,39.5613,22.6243,50.5147,47.59,55.6,20.85,11.445,70.52,9.239
2011-02-08,88.95,43.775,43.63,56.2631,5.86,16.11,4.9,56.81,44.945,39.86,30.7849,43.42,50.3,107.79,14.3,106.51,39.105,49.39,26.305,27.205,28.51,152.3,16.45,65.1719,34.185,39.5057,22.3688,50.8628,48.155,56.4,21.165,11.82,70.04,9.118
2011-02-09,88.36,43.775,43.0,56.8377,5.759,15.875,5.1,57.1,44.405,39.625,30.8854,43.19,50.59,106.39,14.0425,106.87,39.05,48.575,26.02,26.995,27.65,150.15,16.325,63.9739,34.06,39.5567,22.9232,50.0672,48.405,56.95,20.89,11.68,69.95,8.997
2011-02-10,89.5,43.93,43.475,56.7893,5.601,15.75,5.09,56.46,44.1,38.96,30.881,42.495,51.01,107.11,14.27,108.2,40.65,47.25,25.925,26.585,27.47,154.0,16.275,65.0789,33.91,39.2229,23.0244,50.1169,47.575,56.975,20.98,11.605,69.93,8.861
2011-02-11,85.72,43.83,43.445,56.7953,5.601,15.645,5.047,56.72,43.585,39.595,30.9028,43.315,50.9,107.61,14.795,107.7,40.935,46.6,26.67,26.33,27.68,151.05,16.24,65.0789,33.655,39.4362,23.1835,49.3809,48.4,57.425,21.765,11.565,70.72,8.699
2011-02-14,84.87,44.05,43.305,58.1682,5.579,15.45,5.031,56.04,43.95,39.255,31.2435,43.04,51.21,107.7,14.76,107.19,40.96,45.95,26.465,27.53,27.68,149.55,16.16,65.0091,33.705,39.5011,23.1015,49.6594,47.8,57.775,21.73,11.475,69.49,8.814
2011-02-15,86.11,43.955,43.465,57.8356,5.554,15.585,5.052,57.29,45.415,38.985,31.226,42.57,51.85,106.39,15.085,105.96,40.505,45.665,25.925,27.475,27.45,146.65,16.13,64.4391,33.65,38.8427,23.1546,49.5301,48.865,57.475,21.84,11.66,70.21,9.067
2011-02-16,85.59,43.99,43.41,56.9707,5.579,15.925,5.022,58.97,45.505,39.85,31.2872,42.435,51.41,105.35,15.295,103.76,41.015,45.82,26.225,27.58,27.39,148.3,16.315,64.6834,33.7,39.872,23.1642,51.2706,51.24,57.525,22.24,12.215,70.63,9.258
2011-02-17,85.52,43.965,43.5,56.9405,5.629,15.4,5.196,58.77,45.565,42.89,31.047,41.865,51.65,105.85,15.07,106.0,40.83,45.37,25.68,27.42,27.59,145.65,16.19,64.5903,33.5,39.8951,23.3908,51.0816,52.04,58.975,21.77,12.17,67.61,9.49
2011-02-18,85.87,44.615,43.605,57.642,5.635,15.52,5.264,58.24,45.835,42.745,31.4532,42.75,51.66,104.77,14.9,105.78,41.025,44.99,25.255,27.55,27.56,146.3,16.45,63.9855,33.89,41.1052,23.3233,50.5943,51.93,59.575,21.65,12.21,67.01,9.44
2011-02-21,84.71,43.74,43.05,56.9465,5.571,14.965,5.252,57.15,45.66,41.785,31.2654,42.17,51.59,103.91,14.8325,104.36,41.12,44.89,25.58,27.35,27.21,146.95,16.355,62.5315,33.295,41.0125,23.0003,50.0373,50.34,58.2,21.17,11.97,67.35,9.337
2011-02-22,83.42,42.72,42.985,56.2087,5.515,14.845,5.41,55.56,45.22,42.07,31.2129,41.285,52.11,103.64,14.805,104.31,41.18,44.885,25.245,27.005,26.79,145.5,16.22,61.4614,33.465,40.1826,22.8509,48.9383,49.26,57.675,21.05,11.63,66.76,9.201
2011-02-23,83.06,42.09,43.0,55.2169,5.476,14.825,5.309,55.03,44.785,41.37,30.4879,40.635,51.9,102.29,14.575,102.21,40.25,43.255,24.9,26.595,26.7,145.05,16.195,60.3681,33.175,39.6123,22.3398,48.8488,49.13,56.75,20.85,11.775,65.89,9.035
2011-02-24,83.07,42.36,43.655,55.5676,5.501,14.745,5.353,54.65,44.75,41.65,30.2695,40.775,51.52,100.22,14.3575,101.11,39.745,42.1,25.105,26.64,26.54,147.7,15.96,60.3448,32.78,39.4315,22.4748,49.0427,48.57,57.25,20.77,12.39,66.23,9.041
2011-02-25,84.4,42.955,43.78,56.0333,5.578,15.04,5.527,55.91,45.285,42.135,31.047,43.025,51.82,102.92,14.6525,101.61,41.09,42.95,25.105,27.43,27.13,151.0,16.015,61.1125,33.1,39.7978,22.7834,49.4455,49.54,58.675,20.66,12.655,66.77,9.2
2011-02-28,84.24,43.62,44.41,56.7349,5.549,15.22,5.97,56.58,45.43,42.34,31.0819,43.325,51.75,102.97,14.75,100.65,41.335,44.415,25.78,27.45,27.52,157.75,16.03,61.9383,33.505,40.0713,22.9762,49.729,50.95,59.95,20.96,12.72,66.81,9.306
2011-03-01,83.6,43.11,43.465,56.4143,5.612,15.035,6.03,55.12,45.595,41.61,30.549,42.825,52.65,103.91,14.63,101.52,41.16,43.425,26.0,27.575,27.46,155.05,15.885,61.3451,33.2,39.2785,22.658,50.3059,49.185,60.05,20.65,12.385,67.65,9.267
2011-03-02,83.54,43.605,43.36,56.1785,5.581,14.705,5.997,54.33,45.005,41.665,29.3566,42.85,51.08,101.97,14.4675,100.83,40.965,42.75,25.45,27.02,26.8,152.95,15.87,61.1823,34.21,38.4301,22.1856,50.7932,48.53,59.075,20.32,12.15,67.48,9.414
2011-03-03,82.97,44.275,43.84,56.8256,5.598,14.945,6.107,54.17,45.23,41.81,29.4702,43.33,51.79,101.79,14.71,100.65,40.44,42.965,25.66,27.275,26.87,151.35,15.705,61.7522,34.275,38.6897,22.1759,51.1811,48.795,61.0,19.78,12.115,67.28,9.301
2011-03-04,82.68,43.565,43.96,56.874,5.595,15.01,6.102,53.21,44.87,41.315,28.1816,42.365,51.94,100.53,14.41,100.79,39.925,42.165,25.455,27.32,26.44,152.0,15.7,60.8682,33.98,38.5414,21.3516,50.823,47.515,59.875,19.695,11.99,66.75,9.322
2011-03-07,81.84,43.645,43.7,56.3236,5.58,14.845,6.16,52.23,44.515,42.025,28.1816,41.89,51.53,101.79,14.435,101.16,40.025,41.565,25.415,27.27,26.46,153.9,15.535,59.833,34.225,38.5599,21.3853,50.2064,46.55,59.05,19.3,11.78,65.78,9.449
2011-03-08,82.7,43.705,43.65,56.7772,5.618,15.225,6.1,53.2,44.58,41.8,28.2865,42.19,51.53,103.01,14.86,100.1,39.77,42.25,25.78,27.3,27.11,154.9,15.68,59.6469,34.605,38.5506,21.5637,50.276,47.25,58.425,19.84,11.99,66.88,9.691
2011-03-09,82.47,43.625,43.1,57.001,5.582,15.11,6.063,52.7,44.505,40.635,28.1598,41.91,52.32,103.6,15.1575,99.69,39.555,42.78,26.1,27.985,26.9,153.6,15.605,58.6233,34.31,37.9479,21.6167,50.0075,46.38,58.4,20.06,11.69,66.91,9.477
2011-03-10,82.3,43.27,42.605,56.3539,5.582,14.915,6.037,52.6,44.75,40.83,28.234,41.39,52.26,101.93,14.8725,99.28,39.265,41.48,25.545,27.84,26.56,155.0,15.575,57.4951,33.98,36.9094,21.366,50.3954,45.975,57.575,19.785,11.665,66.2,9.117
2011-03-11,81.64,43.035,42.255,55.4588,5.5,14.61,5.904,53.14,44.27,40.6,27.9458,40.32,51.99,99.13,14.825,99.28,38.34,40.75,25.24,27.545,25.73,153.05,15.47,57.9022,33.55,36.302,20.908,49.1223,46.75,57.225,19.655,11.66,65.38,9.05
2011-03-14,80.68,42.465,41.595,54.7149,5.438,14.125,5.83,53.07,43.73,40.155,27.3954,40.085,51.72,96.07,14.87,96.81,38.0,38.175,24.455,26.685,25.2,148.25,15.195,57.6346,33.17,35.7457,20.5176,48.1377,47.455,56.425,19.335,12.05,64.24,9.097
2011-03-15,78.72,41.305,40.62,52.6949,5.299,13.695,5.6,51.96,42.73,38.82,26.749,40.015,50.17,93.95,14.655,91.68,36.95,37.55,24.02,26.19,24.69,145.7,14.89,56.7623,32.47,35.0641,19.9005,46.5762,45.8,55.1,18.785,11.615,62.45,8.675
2011-03-16,76.79,40.255,39.82,51.8301,5.22,13.33,5.76,50.34,42.34,37.81,26.1156,39.135,49.46,90.84,14.18,91.23,36.405,36.005,23.515,25.61,24.43,144.05,14.735,55.3781,31.735,34.6052,19.7751,45.87,44.6,53.0,18.78,11.285,61.83,8.315
2011-03-17,78.39,41.3,40.79,53.4146,5.117,13.945,5.682,51.75,43.0,38.57,26.9324,40.285,49.24,93.41,14.17,91.5,37.01,37.57,24.19,25.915,25.21,146.15,14.95,56.7623,32.55,36.5756,20.3681,47.0039,45.445,55.2,19.065,11.28,62.94,8.529
2011-03-18,78.51,41.34,40.76,54.0678,5.23,14.01,5.796,52.0,43.005,39.095,26.8188,40.7,49.67,95.08,14.5025,92.92,37.27,38.14,24.795,26.59,25.5,146.85,15.01,56.8553,32.315,37.2432,20.9707,46.8596,46.435,56.95,19.24,11.22,62.65,8.311
2011-03-21,80.48,42.41,41.515,55.2229,5.391,14.525,5.866,53.18,43.98,40.205,27.6575,41.93,50.11,98.23,14.9475,94.7,38.17,38.76,25.2,27.275,26.37,153.2,15.54,58.2744,33.1,38.4811,21.1877,47.7299,48.125,58.225,19.565,11.58,64.15,8.577
2011-03-22,80.03,42.21,41.63,55.0354,5.295,14.495,5.922,52.57,44.205,40.0,27.5701,41.64,49.96,98.01,14.65,94.34,37.765,37.735,24.865,26.995,25.9,151.95,15.535,57.7626,33.015,38.2956,21.1732,47.3967,48.355,58.425,19.465,11.8,63.97,8.553
2011-03-23,80.16,42.455,42.085,55.483,5.362,14.535,5.95,52.56,44.77,40.52,27.5701,42.4,50.82,97.51,14.8475,96.17,37.795,37.8,24.69,27.02,26.07,151.9,15.57,58.3325,33.37,38.3188,21.2407,47.526,47.985,58.35,19.84,11.815,64.71,8.545
2011-03-24,81.32,43.29,42.505,56.2268,5.41,14.725,5.847,53.39,45.26,41.925,27.854,42.97,51.48,99.32,15.18,96.85,38.58,38.41,25.315,27.43,26.43,153.8,15.68,59.2514,33.825,39.1997,21.3082,48.2769,48.38,59.275,20.18,11.935,65.64,8.8
2011-03-25,82.17,43.155,42.575,56.0333,5.427,14.68,6.02,53.09,45.255,42.05,27.6182,43.46,51.47,98.86,15.055,97.91,38.765,37.88,24.68,27.215,26.64,154.45,15.69,59.5422,33.865,39.1765,21.3226,48.8339,48.35,59.375,20.185,12.175,65.74,8.749
2011-03-28,82.0,43.135,42.605,56.0515,5.409,14.75,6.159,53.26,45.38,42.04,27.6706,43.125,51.79,99.95,15.1,98.82,38.52,37.48,24.795,27.8,26.38,155.35,15.655,59.4143,33.75,39.1441,20.8984,48.7891,48.35,59.2,20.225,12.175,65.11,8.76
2011-03-29,82.23,43.52,42.755,56.626,5.426,14.735,6.098,53.1,45.465,41.935,27.5789,43.62,51.84,99.36,15.2575,98.73,38.675,38.395,24.8,28.005,26.6,154.7,15.66,59.7865,34.15,39.0328,20.9177,48.7841,48.325,59.4,20.285,12.08,65.46,8.77
2011-03-30,83.04,44.035,42.92,56.9344,5.442,15.01,6.1,53.3,46.105,41.955,27.7623,43.82,52.65,100.62,15.14,99.69,40.01,38.73,24.955,28.14,26.83,156.3,15.845,60.3448,34.295,39.2414,21.3034,49.4505,47.48,60.3,20.76,12.01,66.58,8.96
2011-03-31,82.2,44.095,42.955,56.7046,5.423,14.745,6.223,51.61,46.095,40.985,27.2906,43.205,52.4,100.67,14.9,98.96,39.575,39.01,24.94,28.145,26.61,154.7,15.81,59.3794,33.885,38.6897,21.1539,49.2068,45.85,60.3,20.54,11.58,65.9,8.74
2011-04-01,83.4,44.96,43.595,57.5513,5.483,15.21,6.39,53.44,46.435,41.3,28.2908,44.49,53.0,101.84,15.1175,100.7,40.59,39.945,25.535,28.945,26.93,155.0,15.885,59.5306,34.15,40.0296,21.1877,50.0075,47.11,61.6,21.16,11.975,66.0,8.828
2011-04-04,83.91,44.715,43.375,57.9142,5.503,15.145,6.45,52.74,46.365,41.55,28.2122,44.565,53.0,100.98,15.3825,100.97,40.46,39.76,25.53,29.23,27.13,154.3,15.9,59.8446,34.3,40.7111,21.1539,49.8881,45.805,61.575,21.035,11.715,65.87,8.783
2011-04-05,83.62,44.835,43.565,57.8658,5.541,15.035,6.326,52.47,46.7,41.845,27.8715,44.86,53.53,102.47,15.4575,101.25,40.21,39.59,25.37,28.99,26.9,154.0,15.86,60.403,34.045,40.8734,20.9948,50.3059,45.32,61.525,21.01,11.59,65.96,9.0
2011-04-06,83.22,44.335,43.065,57.9928,5.475,15.42,6.348,53.39,46.5,41.185,28.1074,45.21,53.66,102.74,15.5275,102.66,40.015,39.68,24.695,29.125,26.75,154.35,15.88,60.9031,34.105,41.1701,21.0189,50.276,46.57,61.375,20.85,11.61,65.7,8.873
2011-04-07,82.85,43.82,42.835,57.5453,5.452,15.555,6.359,54.34,46.51,41.105,27.7798,45.195,53.33,100.89,15.265,101.84,39.525,39.51,24.24,28.48,26.21,152.7,15.8,59.8214,33.945,41.0542,20.9948,50.1766,47.005,59.525,21.035,11.82,65.0,8.747
2011-04-08,83.51,44.45,43.15,58.1319,5.481,15.85,6.345,54.7,46.855,41.14,27.7885,46.2,53.82,100.22,15.2625,103.72,39.62,39.865,24.015,28.795,26.41,151.65,15.865,59.6934,34.33,41.7265,21.395,50.465,47.85,60.725,20.91,11.86,65.65,8.662
2011-04-11,83.56,43.645,43.005,57.8295,5.457,15.775,6.345,54.11,46.495,41.295,27.7099,45.575,53.65,100.17,15.1225,102.94,38.57,38.985,23.595,28.61,26.34,151.15,15.87,59.2863,34.05,41.1145,21.5155,50.9921,47.22,58.5,20.875,11.78,65.09,8.552
2011-04-12,82.26,42.795,41.94,56.8558,5.324,15.55,6.356,53.39,46.255,40.875,27.0809,44.67,53.78,98.95,14.8975,103.12,38.225,37.75,23.185,28.385,26.26,149.55,15.69,57.5067,33.45,40.2753,21.2118,50.9126,46.455,56.45,20.655,11.7,64.56,8.255
2011-04-13,83.09,43.33,42.05,57.4485,5.385,15.69,6.615,53.47,46.835,41.42,27.4609,45.58,54.5,100.22,15.05,103.99,38.81,37.87,24.0,28.6,26.46,150.75,15.695,57.6812,33.66,40.5674,21.4094,51.1512,46.64,56.375,20.915,11.745,65.2,8.321
2011-04-14,82.27,42.795,41.64,57.3155,5.409,15.42,6.843,52.64,47.755,41.35,27.1115,44.57,54.5,100.22,14.905,104.68,37.77,38.145,24.055,28.18,26.18,149.8,15.62,56.9484,33.46,40.0481,21.1732,50.8927,45.635,55.0,20.875,11.47,64.87,8.219
2011-04-15,83.89,42.795,41.675,57.4908,5.463,15.32,6.995,52.1,48.595,41.2,26.7315,44.53,55.35,100.94,15.165,105.14,37.96,37.215,24.145,28.5,26.46,150.5,15.645,56.2039,33.615,40.0435,21.26,51.5789,45.225,54.925,21.06,11.255,64.95,8.22
2011-04-18,81.77,41.76,40.66,56.5171,5.43,14.44,6.97,50.63,48.03,40.335,26.1593,43.635,54.69,98.91,14.92,103.67,37.64,36.29,23.5,28.215,26.35,148.65,15.37,55.5875,33.15,38.9215,20.614,50.5048,43.47,54.325,20.545,10.705,63.54,8.026
2011-04-19,83.2,41.85,40.54,56.626,5.449,14.625,6.93,50.13,48.585,40.345,26.2161,44.085,55.29,103.82,15.22,105.14,37.58,36.32,23.75,28.185,25.85,152.05,15.32,56.297,33.175,38.9772,20.6333,50.9126,43.71,55.85,20.62,10.65,66.7,7.905
2011-04-20,85.88,43.315,41.875,58.5311,5.55,14.93,7.0,50.54,49.05,41.34,27.0241,45.67,55.77,106.07,15.9125,106.23,38.89,37.89,24.32,28.665,26.33,154.0,15.63,57.9254,33.96,40.5442,21.0141,52.2155,43.695,57.125,21.26,10.81,66.4,8.299
2011-04-21,85.68,43.485,42.05,59.2084,5.575,15.105,7.12,51.42,48.92,41.435,27.1595,46.76,55.51,107.52,15.925,107.83,37.48,38.395,24.555,28.815,26.38,154.4,15.4,58.065,34.37,40.8734,20.937,52.4442,43.49,58.65,21.235,10.835,66.14,8.25
2011-04-22,85.68,43.485,42.05,59.2084,5.575,15.105,7.12,51.42,48.92,41.435,27.1595,46.76,55.51,107.52,15.925,107.83,37.48,38.395,24.555,28.815,26.38,154.4,15.4,58.065,34.37,40.8734,20.937,52.4442,43.49,58.65,21.235,10.835,66.14,8.25
2011-04-25,85.68,43.485,42.05,59.2084,5.575,15.105,7.12,51.42,48.92,41.435,27.1595,46.76,55.51,107.52,15.925,107.83,37.48,38.395,24.555,28.815,26.38,154.4,15.4,58.065,34.37,40.8734,20.937,52.4442,43.49,58.65,21.235,10.835,66.14,8.25
2011-04-26,85.66,43.775,42.03,59.5048,5.62,15.325,7.167,51.72,49.04,41.585,27.1683,47.09,55.64,107.97,16.7375,108.11,37.4,39.44,24.495,29.35,26.77,157.25,15.53,57.3787,34.365,41.1238,21.1636,52.8818,43.5,58.65,21.43,10.815,66.48,8.424
2011-04-27,86.0,44.165,42.595,59.9523,5.675,15.515,7.178,52.16,49.085,41.64,27.6051,47.0,55.5,107.02,16.6,108.38,37.435,40.92,24.08,29.71,26.96,156.2,15.665,56.4482,34.62,41.4576,21.0527,52.9713,43.79,59.425,21.27,11.045,67.2,8.112
2011-04-28,86.77,44.76,43.005,59.91,5.572,15.69,7.27,53.03,49.135,40.8,27.8671,47.16,56.14,108.15,16.46,110.53,37.95,40.675,25.565,29.57,27.71,158.55,15.835,57.4602,34.785,41.7728,21.8047,53.0111,44.98,60.625,21.125,11.315,67.73,8.043
2011-04-29,85.61,45.1,43.22,60.4059,5.492,15.15,7.276,53.43,49.455,40.915,27.9632,46.635,56.52,109.27,16.9175,110.49,38.26,41.14,26.2,29.825,25.77,158.2,15.835,57.7858,33.615,41.6291,21.7469,53.1106,45.16,59.65,20.89,11.24,67.86,7.973
2011-05-02,86.2,44.865,43.045,60.4785,5.533,15.16,7.35,53.39,49.275,41.095,27.9458,46.675,56.39,108.82,16.7525,110.35,38.435,41.185,26.22,30.305,25.75,159.65,15.86,57.9836,33.92,41.0125,21.877,53.588,45.395,59.35,20.77,11.265,68.35,7.85
2011-05-03,86.59,44.84,42.76,60.2366,5.518,15.215,7.254,53.45,49.26,41.19,27.8235,46.94,56.28,108.64,16.61,111.27,37.945,40.985,26.0,30.31,25.64,158.85,15.77,57.4369,33.575,40.535,21.7469,53.6079,45.57,58.925,20.75,11.12,68.07,7.991
2011-05-04,85.79,44.19,41.765,58.6278,5.598,14.995,7.138,54.05,48.775,40.51,27.6138,46.24,55.65,106.34,16.6275,110.17,37.89,40.8,25.555,29.615,25.68,159.0,15.71,56.518,33.29,39.5242,21.3564,54.0256,45.52,57.475,20.47,11.02,66.98,7.91
2011-05-05,85.89,43.895,41.175,58.9544,5.569,15.025,7.133,53.98,49.0,40.585,27.0809,45.545,56.09,106.34,16.5125,109.39,37.875,39.665,25.35,29.34,25.51,159.0,15.605,56.2621,33.28,39.1673,21.4673,53.757,43.255,57.15,20.4,10.8,68.28,8.014
2011-05-06,86.61,44.595,41.61,59.9039,5.617,15.19,7.043,54.43,49.89,41.09,27.5046,46.305,56.63,108.33,16.8075,111.04,38.115,40.635,26.095,29.76,25.91,159.25,15.745,57.7742,33.88,39.3249,21.7662,54.9108,43.32,58.4,20.95,11.035,69.0,8.019
2011-05-09,85.71,43.925,41.27,59.2568,5.639,14.655,7.304,52.94,49.6,41.4,26.7883,45.86,56.13,106.8,16.69,110.58,37.88,40.295,26.0,29.705,25.85,159.05,15.58,57.3438,33.64,38.852,21.4142,54.6621,42.185,57.25,20.97,10.75,68.67,8.124
2011-05-10,85.89,44.71,41.81,60.0309,5.678,14.925,7.362,54.13,48.42,41.405,26.9499,47.135,56.66,108.42,16.9475,111.13,38.225,40.84,26.75,30.05,25.71,161.7,15.71,58.8327,34.045,39.6448,21.6938,54.7118,43.08,57.75,21.515,11.07,68.4,8.208
2011-05-11,86.53,44.905,41.525,58.1924,5.685,15.05,7.05,54.62,49.1,41.44,27.0023,46.46,56.53,110.9,16.5825,112.96,38.745,40.49,27.79,30.22,25.77,167.05,15.79,56.96,34.255,39.2739,21.6938,55.5373,42.98,57.775,21.76,11.015,69.49,8.178
2011-05-12,85.61,44.08,40.945,57.4122,5.689,14.795,7.037,54.14,49.18,41.275,26.6485,45.86,56.51,109.0,16.4425,111.59,38.84,39.985,27.365,29.4,25.39,168.7,15.665,56.7506,33.93,39.1023,21.4383,55.6666,42.15,56.925,21.815,11.08,69.05,8.136
2011-05-13,85.27,43.86,40.695,57.3215,5.754,14.62,6.974,53.62,49.88,41.035,26.7359,45.155,56.61,108.82,16.3325,111.49,38.525,40.78,27.57,29.62,25.29,171.9,15.555,55.6456,33.89,38.6851,21.3516,55.9551,42.2,56.125,23.09,11.07,69.48,7.998
2011-05-16,85.5,43.765,40.555,57.2187,5.755,14.55,6.965,53.08,49.68,40.89,26.4388,45.3,56.0,108.78,16.525,112.0,38.47,40.06,27.495,29.505,24.36,177.0,15.595,55.3432,33.965,38.8798,21.2889,53.4487,41.93,56.375,22.6,10.93,69.18,8.244
2011-05-17,84.93,42.98,40.34,56.2208,5.673,14.32,6.73,52.83,49.245,39.41,26.5524,44.125,54.77,106.89,16.0875,109.57,38.015,39.32,27.43,29.235,24.59,172.9,15.535,54.2033,32.44,38.7361,21.1587,52.7426,41.755,55.7,22.05,10.76,68.26,7.97
2011-05-18,85.77,43.31,40.765,56.9103,5.755,14.47,6.68,53.4,49.875,39.98,26.6136,44.685,55.39,108.37,16.1975,110.85,38.465,39.615,27.58,29.34,24.63,175.1,15.635,54.6104,32.56,38.9401,21.2069,53.2299,41.925,56.25,22.27,10.81,68.51,8.06
2011-05-19,87.06,44.04,41.26,57.4908,5.8,14.835,6.6,54.34,50.65,39.93,26.7752,45.36,56.12,108.51,16.45,111.22,38.95,39.8,27.795,29.775,24.74,175.65,15.8,54.5174,32.805,39.464,21.4094,54.4433,42.185,57.075,23.025,10.88,69.17,8.156
2011-05-20,86.11,43.69,41.07,57.3034,5.806,14.69,6.716,52.32,50.62,40.1,26.6223,45.025,55.81,107.29,15.7325,111.49,39.125,39.475,27.905,29.615,24.77,175.55,15.755,53.3891,32.57,39.1023,21.4624,53.7471,41.99,56.5,22.715,10.85,69.18,8.094
2011-05-23,85.52,42.9,39.49,56.3055,5.719,14.34,6.643,51.37,50.27,39.095,26.4345,43.84,55.0,104.59,15.4375,105.32,38.44,38.26,27.42,29.23,24.35,176.35,15.675,52.854,32.05,38.7546,19.751,53.2598,41.31,54.575,22.4,10.53,67.6,7.895
2011-05-24,85.57,43.3,39.445,56.9526,5.701,14.305,6.65,51.32,49.565,38.87,26.4432,44.115,55.22,106.07,15.7375,107.7,38.09,38.69,28.36,28.98,24.13,175.85,15.695,53.4473,32.005,38.393,19.6257,53.8167,41.225,54.8,22.565,10.5,68.93,7.806
2011-05-25,85.55,43.3,39.3,56.8135,5.721,14.565,6.464,52.47,49.6,39.14,26.7271,44.195,55.18,106.07,15.7125,109.12,37.79,39.21,28.14,29.13,24.03,177.45,15.71,53.738,31.76,38.2956,19.8764,53.6675,42.105,54.55,22.345,10.74,68.74,7.818
2011-05-26,84.99,43.435,39.195,56.3659,5.75,14.54,6.65,52.3,49.39,38.965,26.4345,44.435,55.42,104.99,15.7925,108.25,37.665,38.715,27.61,28.61,23.99,176.5,15.63,53.1565,31.53,38.0175,19.8089,53.8466,41.74,55.55,22.505,10.25,68.11,7.795
2011-05-27,86.02,43.855,39.535,56.9103,5.815,14.605,6.72,53.5,49.75,39.275,26.5,45.085,55.7,106.66,15.94,108.43,37.99,39.065,27.77,28.92,23.62,179.3,15.79,53.4124,31.765,38.3374,19.8908,53.7372,42.31,55.25,22.42,10.6,68.99,7.85
2011-05-30,85.97,43.505,39.445,56.9828,5.834,14.53,6.684,53.21,49.895,39.565,26.4563,44.695,55.6,106.34,15.9175,107.51,37.865,38.79,28.055,29.05,23.97,179.0,15.785,53.2611,31.465,38.8381,19.9728,53.7968,41.995,55.4,22.425,10.435,69.71,7.896
2011-05-31,87.43,44.835,40.03,58.3799,5.911,14.84,6.705,54.22,50.95,39.675,26.8887,45.925,56.27,108.96,16.2825,110.67,38.2,39.42,28.25,29.09,23.75,178.9,15.9,53.9125,32.1,39.8905,20.2524,54.7218,41.24,57.3,22.88,10.62,70.15,7.763
2011-06-01,86.67,44.175,39.58,57.6058,5.853,15.055,6.687,53.8,50.76,39.83,26.583,45.625,56.01,108.24,16.0825,110.31,38.05,39.09,28.195,29.08,23.12,181.85,15.66,52.9587,31.795,39.6355,20.1319,53.7073,40.525,56.6,22.13,10.53,69.57,7.697
2011-06-02,85.8,43.57,38.64,56.2994,5.799,14.665,6.615,52.41,50.27,38.71,26.4126,44.7,55.11,106.48,15.745,108.11,37.65,37.9,27.78,28.95,23.06,181.4,15.415,51.6676,31.405,38.597,19.7173,52.9117,40.2,55.75,21.39,10.355,68.7,7.45
2011-06-03,85.19,43.3,38.36,56.2813,5.845,14.75,6.576,53.55,50.36,38.775,26.369,44.49,55.24,106.57,15.8,107.79,37.295,38.165,27.945,29.285,23.09,185.0,15.4,51.3885,31.395,38.6294,19.5245,52.1458,40.985,55.75,21.52,10.58,68.79,7.531
2011-06-06,85.75,42.175,38.15,56.4264,5.828,14.45,6.56,52.5,50.42,37.56,26.286,44.255,55.94,105.94,15.6825,107.42,37.235,37.73,28.195,29.145,22.6,184.75,15.275,51.3885,31.165,38.3003,19.1918,52.1558,40.09,55.85,21.465,10.285,68.91,7.38
2011-06-07,85.43,42.38,38.285,56.7591,5.822,14.68,6.506,52.64,50.16,37.685,26.2772,44.11,55.58,105.98,15.9475,107.15,37.365,37.55,27.6,29.28,22.7,187.65,15.295,52.0049,31.195,38.8752,19.2786,52.1359,40.35,56.1,21.34,10.33,68.38,7.32
2011-06-08,84.52,42.045,38.21,55.9426,5.763,14.595,6.474,52.21,49.82,37.19,25.7706,43.64,55.3,104.68,15.925,105.36,37.06,36.725,27.025,28.885,22.6,187.8,15.255,51.6444,30.92,38.2817,19.1292,52.0464,39.79,55.35,21.21,10.23,67.64,7.2
2011-06-09,85.41,42.6,38.66,56.8498,5.812,14.92,6.335,52.35,50.28,37.4,25.8404,43.88,55.72,105.35,16.2975,106.14,37.6,37.205,27.88,29.03,22.9,191.95,15.275,52.4237,31.18,39.1348,19.4811,52.2552,39.84,57.05,21.575,10.195,68.13,7.25
