Date,RIO LN Equity,OR FP Equity,AAL LN Equity,CAT UN Equity,JPM UN Equity,CVX UN Equity,KO UN Equity,GE UN Equity,AMT UN Equity,7267 JT Equity,HPQ UN Equity,BBVA SQ Equity,AMZN UW Equity,ASML NA Equity,SAN SQ Equity,6752 JT Equity,IBM UN Equity,PHIA NA Equity,JNJ UN Equity,6758 JT Equity,MCD UN Equity,8306 JT Equity,TEF SQ Equity,MRK UN Equity,TTE FP Equity,MMM UN Equity,CS FP Equity,PFE UN Equity,PG UN Equity,RTX UN Equity,WMT UN Equity,005930 KP Equity,SGO FP Equity,5108 JT Equity,INTC UW Equity,7751 JT Equity,MSFT UW Equity,NVDA UW Equity,MC FP Equity,C UN Equity,GS UN Equity,NG/ LN Equity,ABT UN Equity,TMO UN Equity,GOOGL UW Equity,JCI UN Equity,ULVR LN Equity,INGA NA Equity,GSK LN Equity,700 HK Equity,BMY UN Equity,ABBN SE Equity,AAPL UW Equity,AZN LN Equity,NESN SE Equity,CL UN Equity,NOVN SE Equity,ROG SE Equity,SREN SE Equity,UBSG SE Equity,DGE LN Equity,HSBA LN Equity,AON UN Equity,BHP AT Equity,EMR UN Equity,VOD LN Equity,F UN Equity,BARC LN Equity,SAN FP Equity,STAN LN Equity,SU FP Equity,ALV GY Equity,RWE GY Equity,KMB UN Equity,MS UN Equity,BAYN GY Equity,DBK GY Equity,BAS GY Equity,LLY UN Equity,SIE GY Equity,EOAN GY Equity,MMC UN Equity,MUV2 GY Equity,BP/ LN Equity,DTE GY Equity,MBG GY Equity,NKE UN Equity,7203 JT Equity,PRU LN Equity,DD UN Equity,RO SE Equity
2011-01-17,4384.5,83.25,3274.204,94.01,44.91,92.83,31.565,112.9356,49.85,1108.3,20.9978,8.202,9.438,29.885,7.9167,1164.0,143.2746,23.3616,62.55,2937.0,74.06,457.0,17.3611,32.6392,42.155,88.1,14.5,17.3854,65.53,46.643,54.81,18980,42.065,1550.0,21.08,4185.0,28.3,5.9025,105.17,51.3,175.0,580.363,22.4356,56.65,15.62,20.8298,1881.0,7.788,1218.964,37.129,25.84,21.7218,12.446,2978.5,51.85,39.155,48.664,140.2,54.1,17.05,1235.0,703.5,44.7,37.6935,58.16,218.032,18.65,283.22,50.823,1618.06,57.725,95.3,52.784,60.9946,28.98,54.42,36.574,57.15,34.91,80.343,21.105,27.71,114.2,500.7,9.549,47.756,21.0175,700.0,589.7,51.1214,147.4
2011-01-18,4450.0,83.91,3304.562,96.23,44.75,93.35,31.74,111.7354,49.49,1106.7,21.0386,8.643,9.563,29.95,8.2343,1160.0,143.8955,23.7744,62.1,2951.0,74.68,457.0,17.7269,32.2959,42.5,88.14,14.75,17.4328,65.49,46.932,55.14,19380,42.4,1550.0,21.09,4180.0,28.66,5.76,106.62,48.0,174.68,589.636,22.5839,56.83,16.006,20.7699,1890.0,7.927,1195.192,37.055,25.76,22.0787,12.181,3005.5,52.65,39.2,48.929,140.5,54.1,17.26,1250.0,709.3,44.89,37.9598,58.1,222.642,18.7,284.283,50.6341,1642.33,58.25,96.45,53.512,61.2246,28.75,55.306,37.021,57.41,34.79,80.176,21.532,27.82,113.9,509.0,9.606,49.074,21.015,702.0,588.418,51.2068,148.0
2011-01-19,4375.0,84.16,3204.032,95.54,43.71,92.97,31.71,109.9952,49.18,1108.3,21.0296,8.658,9.344,27.9,8.1815,1167.0,148.7095,22.9863,62.56,2968.0,75.35,460.0,17.7071,32.3341,42.2,87.96,14.27,17.3664,65.35,47.132,55.03,19940,41.49,1564.0,21.01,4195.0,28.47,5.6025,103.1,47.6,166.49,579.273,22.6461,56.08,15.809,20.4292,1895.0,7.712,1204.802,37.018,25.61,21.6061,12.101,2979.0,52.65,39.5,48.354,141.2,52.45,16.67,1225.0,704.1,44.57,38.3176,57.91,220.026,17.9,273.567,50.4849,1621.86,57.25,95.97,53.153,61.3876,27.75,54.716,37.03,55.95,34.65,80.404,21.435,27.32,114.3,506.0,9.606,47.916,20.915,697.0,572.607,50.0401,148.0
2011-01-20,4237.0,83.14,3052.738,93.61,44.75,92.71,31.465,110.5953,50.32,1110.0,21.2293,8.775,9.098,27.96,8.2381,1155.0,148.8146,23.0238,62.86,2936.0,75.16,455.0,17.8159,32.4676,41.945,88.04,14.7,17.2906,65.8,46.92,55.99,19640,41.44,1532.0,20.95,4100.0,28.36,5.605,101.66,48.0,165.69,588.0,22.9476,55.29,15.684,20.2542,1890.0,7.822,1164.844,36.041,25.83,21.1816,11.888,2922.5,52.25,39.495,47.912,140.5,52.8,16.69,1197.0,697.3,45.07,37.602,57.48,215.291,17.78,280.126,49.908,1624.72,55.0,96.81,54.698,61.8572,29.02,53.545,37.064,55.65,34.75,79.509,21.937,27.32,114.15,494.05,9.723,46.48,20.7675,689.0,570.043,48.788,147.9
2011-01-21,4243.0,84.72,3076.627,92.75,45.29,93.78,31.38,118.4564,50.52,1091.7,21.4382,9.07,8.871,28.895,8.5491,1140.0,148.528,23.052,62.66,2827.0,75.01,443.0,18.1619,32.3245,42.525,89.29,14.95,17.4043,65.91,47.303,55.73,19420,41.6,1527.0,20.82,4060.0,28.02,5.555,101.21,48.9,166.2,591.273,22.9284,55.51,15.341,20.4568,1912.0,8.074,1169.397,35.046,26.06,21.6832,11.669,2963.5,52.6,39.5,47.912,140.8,53.25,16.99,1204.0,695.8,45.32,37.2026,57.54,218.905,17.95,277.955,50.5943,1592.36,56.55,97.75,55.076,61.608,30.01,53.594,37.689,56.64,34.76,81.0,22.078,27.6,115.45,497.3,9.94,45.985,20.575,674.0,568.334,49.0726,148.0
2011-01-24,4347.5,85.17,3111.464,94.57,45.02,94.1,31.625,120.2566,51.01,1133.3,21.588,9.08,8.843,28.51,8.5209,1146.0,152.4728,21.7948,62.22,2853.0,75.38,441.0,18.241,32.2292,42.905,90.32,15.12,17.4897,66.58,48.082,56.05,19420,42.715,1539.0,21.24,4090.0,28.38,6.1825,102.11,48.6,166.3,601.636,23.048,56.24,15.292,20.5996,1920.0,8.224,1193.169,35.046,26.0,21.3746,12.052,3032.0,53.05,39.92,48.178,143.6,53.35,17.13,1221.0,697.2,45.01,37.3774,58.02,221.645,17.93,277.585,50.7037,1573.8,55.6,98.47,54.558,61.3109,29.75,53.308,37.736,55.93,34.78,82.316,22.113,27.66,116.25,497.0,9.966,45.767,20.665,683.0,559.36,49.784,149.6
2011-01-25,4290.0,85.42,3060.701,94.39,44.87,94.08,31.48,119.8966,51.37,1148.3,21.3746,8.815,8.835,29.71,8.2541,1160.0,154.2017,21.9026,61.08,2919.0,75.48,454.0,18.1421,31.8096,42.62,88.5,15.15,17.5086,66.7,48.206,57.26,19500,43.125,1571.0,21.56,4120.0,28.45,5.9925,104.23,48.2,161.98,596.727,22.9476,56.91,15.513,20.5904,1870.0,8.068,1181.03,36.705,26.03,21.4807,12.193,3029.0,52.65,40.06,47.912,144.0,52.85,16.91,1241.0,698.0,45.56,37.4855,58.18,223.639,17.89,275.692,50.3755,1578.56,56.325,97.5,53.482,62.8827,29.34,53.633,37.145,56.12,34.73,82.106,21.796,28.0,114.85,497.0,9.908,46.346,20.72,693.0,570.898,50.1966,150.0
2011-01-26,4400.0,86.43,3140.827,95.75,44.98,94.64,31.48,119.5365,51.94,1156.7,21.2838,8.807,8.769,30.3,8.1768,1154.0,153.8196,21.7385,60.6,2865.0,75.17,449.0,18.2015,31.6571,43.0,89.57,15.345,17.4043,66.11,48.017,57.32,19960,43.51,1595.0,21.75,4105.0,28.75,6.1325,104.72,48.2,161.3,596.182,22.3686,57.57,15.427,20.5489,1866.0,8.08,1190.134,37.387,25.93,21.8086,12.282,3073.5,52.2,40.0,48.133,145.4,53.2,16.94,1258.0,696.0,45.77,37.4855,59.08,225.072,18.37,272.967,51.1214,1580.94,58.15,97.17,52.834,62.4227,29.01,54.253,36.838,57.22,34.95,82.658,21.395,27.86,114.35,491.7,9.852,47.236,21.0,680.0,584.145,50.2393,150.0
2011-01-27,4414.0,84.96,3128.385,96.63,45.1,94.75,31.35,121.6968,52.0,1180.0,21.2202,9.08,9.223,31.08,8.4643,1156.0,153.8483,21.8088,60.68,2914.0,74.35,446.0,18.3399,31.7047,43.215,89.19,15.555,17.5181,64.18,48.713,57.57,19880,42.715,1589.0,21.75,4195.0,28.83,6.12,103.51,48.3,164.03,595.636,22.1916,57.85,15.435,20.5996,1846.0,8.434,1186.594,36.853,26.35,22.0594,12.259,3042.0,51.4,38.695,46.984,145.1,54.5,17.26,1245.0,695.9,45.91,37.5854,58.49,223.078,18.79,276.569,50.8927,1560.0,58.225,100.9,52.834,62.4227,29.85,53.643,37.115,57.41,35.47,83.22,21.514,28.42,115.05,486.4,9.861,46.925,20.6925,688.0,601.665,50.6092,150.3
2011-01-28,4281.5,83.97,3016.906,95.68,44.54,93.37,31.105,121.2167,51.32,1175.0,20.6618,8.894,8.557,30.79,8.3663,1144.0,152.0717,21.5977,60.01,2908.0,73.28,434.0,18.0729,31.5331,42.325,87.44,15.39,17.2053,64.2,48.029,56.7,20200,42.005,1596.0,21.46,4065.0,27.76,5.94,102.56,47.2,161.77,595.636,21.7657,57.01,15.039,20.5811,1827.0,8.296,1156.752,37.498,25.79,21.7797,12.002,3042.5,51.35,38.495,46.675,144.1,54.15,17.27,1221.0,684.8,45.32,37.186,56.96,221.957,16.27,275.461,48.9483,1549.05,57.625,100.35,52.465,62.0393,29.04,52.708,37.14,56.29,34.77,82.263,21.532,27.78,114.5,486.8,9.729,46.002,20.365,678.0,595.682,49.8836,148.6
2011-01-31,4280.0,84.8,3048.259,97.01,44.94,94.93,31.425,120.8567,50.86,1158.3,20.7435,8.967,8.482,30.5,8.436,1124.0,154.7366,21.3585,59.77,2829.0,73.67,426.0,18.1372,31.6285,42.715,87.92,15.46,17.2716,63.13,47.952,56.07,19620,42.32,1576.0,21.46,4025.0,27.725,5.98,102.78,48.2,163.62,602.727,21.6078,57.27,15.024,20.641,1816.0,8.324,1141.578,37.24,25.18,21.5,12.119,3030.5,51.05,38.385,46.454,143.6,53.95,16.93,1202.0,680.6,45.74,36.8199,58.88,218.468,15.95,271.35,49.6047,1550.48,56.95,101.45,52.435,62.0393,29.4,53.003,36.749,56.18,34.77,82.123,21.444,27.88,114.4,484.85,9.738,44.843,20.62,680.0,577.735,50.4811,148.7
2011-02-01,4344.0,86.63,3152.273,98.01,45.93,96.22,31.525,124.8172,51.78,1181.7,21.1204,9.307,8.606,31.71,8.6085,1125.0,156.2266,21.3022,60.63,2815.0,73.47,425.0,18.3201,32.4199,44.08,87.79,15.645,18.2196,62.92,48.265,56.33,19660,42.575,1563.0,21.5,3970.0,28.01,6.1175,104.77,49.0,165.33,610.909,21.6413,57.41,15.291,20.9633,1825.0,8.589,1159.787,36.945,25.27,21.4614,12.323,3031.5,51.65,38.355,47.028,144.5,54.95,17.35,1200.0,687.7,46.26,37.1277,59.76,220.524,15.89,275.738,50.4153,1593.31,57.375,106.25,53.372,61.838,29.92,53.318,37.353,58.0,35.21,83.43,21.823,28.35,115.05,491.0,9.855,44.743,20.8875,674.0,582.008,51.7332,148.7
2011-02-02,4507.5,86.97,3258.278,99.09,45.45,96.48,31.43,124.2772,51.91,1191.7,21.2883,9.294,8.677,31.715,8.6189,1126.0,155.9783,21.1005,60.62,2846.0,73.64,444.0,18.4239,32.2482,44.0,87.75,15.61,17.9731,62.79,48.459,55.86,19660,41.795,1597.0,21.57,3990.0,27.95,6.3975,104.72,48.5,165.05,598.363,21.8806,56.06,15.315,21.1337,1857.0,8.614,1140.566,38.42,25.28,21.1431,12.297,2947.5,51.85,38.025,46.984,144.0,53.8,17.3,1203.0,701.4,46.37,38.0264,59.85,220.649,15.4,278.971,50.455,1620.91,55.475,106.0,53.502,61.3205,29.66,53.486,37.813,58.04,35.42,82.185,21.752,28.19,117.35,488.0,9.933,44.071,20.9775,696.0,598.246,52.1316,149.9
2011-02-03,4494.0,87.88,3224.934,98.93,45.46,97.31,31.285,124.5172,52.68,1173.3,21.4881,9.027,8.686,31.34,8.4737,1090.0,156.198,21.1755,60.8,2867.0,73.83,436.0,18.33,31.371,43.55,87.95,15.385,18.1722,62.9,48.495,55.92,19660,41.57,1606.0,21.57,3985.0,27.65,6.2775,105.35,48.1,164.64,595.636,22.0098,55.92,15.269,21.1244,1837.0,8.64,1181.536,38.42,25.5,21.2299,12.266,2963.0,51.8,37.965,47.382,141.8,53.7,17.2,1220.0,708.0,46.16,38.5423,60.24,220.524,15.76,277.955,49.729,1612.35,55.225,105.4,53.552,62.1256,29.81,53.299,38.392,57.77,35.63,82.141,21.739,28.27,117.05,477.95,9.96,44.499,20.95,688.0,595.682,52.2739,147.8
2011-02-04,4497.0,88.77,3319.492,99.59,44.61,97.11,31.28,123.377,53.59,1171.7,21.5335,8.928,8.797,31.805,8.4068,1086.0,156.6469,21.2318,60.84,2919.0,74.05,440.0,18.3201,31.3615,43.52,88.29,15.56,18.2954,63.61,48.672,56.03,19660,43.07,1608.0,21.68,3955.0,27.77,6.4225,102.78,48.2,164.83,599.454,22.0672,55.96,15.289,21.2396,1831.0,8.841,1184.57,38.42,25.7,21.4807,12.375,2933.0,51.9,38.12,47.515,140.8,55.35,17.48,1234.0,706.5,48.16,38.8335,60.59,223.639,15.72,284.606,50.0274,1610.44,56.1,105.9,53.253,62.3077,29.85,53.978,39.358,57.35,35.53,81.781,21.594,28.39,120.2,476.25,10.065,44.231,21.435,692.0,609.356,52.658,147.5
2011-02-07,4625.0,89.15,3395.139,100.47,45.5,97.66,31.26,125.2373,53.66,1170.0,21.8558,9.03,8.822,32.65,8.4379,1082.0,157.4301,21.593,60.87,2872.0,73.45,447.0,18.3745,31.4664,43.585,88.79,15.88,18.0489,64.55,49.344,56.07,19440,43.705,1628.0,21.69,3940.0,28.19,6.155,104.9,49.0,167.13,602.182,21.8614,56.03,15.372,21.3639,1833.0,8.99,1202.779,37.461,25.83,21.7218,12.567,2957.0,51.7,38.14,47.824,140.7,55.35,17.5,1248.0,706.0,48.7,38.7337,60.85,221.209,16.12,288.901,50.5147,1612.35,55.6,106.1,53.223,62.2406,30.42,53.633,39.856,58.45,35.8,82.448,21.699,28.43,122.5,481.45,10.06,45.011,21.625,698.0,611.92,53.5259,147.0
2011-02-08,4712.0,88.95,3390.162,100.61,45.74,97.74,31.435,127.6976,54.28,1186.7,21.8558,9.05,9.153,31.71,8.4954,1103.0,158.605,21.7948,60.94,2889.0,75.36,456.0,18.4437,31.7238,43.63,89.47,16.11,18.1627,64.64,49.474,56.38,19220,43.42,1606.0,21.65,3940.0,28.3,5.9725,107.79,48.9,168.55,603.273,21.8232,55.88,15.474,21.5342,1844.0,9.196,1212.895,35.728,25.75,21.7314,12.686,3018.0,51.45,39.28,47.559,141.0,55.7,18.25,1255.0,718.1,49.19,39.0915,61.33,223.764,16.24,290.379,50.8628,1598.07,56.4,107.15,52.914,62.3652,30.64,54.716,40.056,57.69,35.84,82.483,21.523,28.58,123.0,484.5,10.015,46.405,21.6775,698.0,611.493,53.9812,147.1
2011-02-09,4659.0,88.36,3282.167,99.79,45.11,96.24,31.575,127.8777,54.59,1191.7,22.2191,9.011,9.265,31.565,8.4634,1099.0,157.2678,21.8135,60.88,2892.0,75.93,456.0,18.3547,31.5522,43.0,90.78,15.875,18.0584,64.39,49.533,56.73,19200,43.19,1613.0,21.46,3940.0,27.97,5.8225,106.39,48.4,166.01,612.0,21.7897,56.95,15.427,21.3178,1823.0,9.07,1187.605,35.175,25.72,21.8086,12.791,3034.5,50.8,39.16,47.515,140.6,55.3,18.52,1253.0,723.0,49.22,38.8918,60.99,224.386,16.09,292.273,50.0672,1570.47,56.95,106.35,53.023,62.3748,30.08,54.42,39.864,57.82,35.78,82.377,21.752,28.8,122.1,476.45,10.005,46.195,21.8125,734.0,625.167,53.2983,145.0
2011-02-10,4549.0,89.5,3293.115,100.6,45.53,96.7,31.77,127.6376,55.0,1180.0,22.0375,8.826,9.311,31.345,8.2466,1097.0,156.7329,21.9542,60.93,2882.0,75.76,458.0,18.1916,31.5045,43.475,90.46,15.75,18.0395,64.58,49.987,55.59,18720,42.495,1629.0,21.8,3960.0,27.5,5.705,107.11,47.8,165.34,616.363,21.7657,57.0,15.426,21.3224,1814.0,9.041,1184.065,34.548,25.54,21.6543,12.662,3026.5,51.4,38.865,47.47,141.0,55.1,18.4,1195.0,715.0,49.6,38.9084,60.89,225.072,15.95,289.363,50.1169,1562.85,56.975,105.9,53.322,62.2885,29.73,54.814,39.166,58.53,35.62,82.185,21.823,28.49,122.55,476.7,9.95,46.573,21.6975,755.0,613.202,54.2516,145.2
2011-02-11,4623.5,85.72,3405.59,103.54,46.57,96.45,31.785,127.9977,56.73,1180.0,22.0829,8.935,9.463,31.85,8.3324,1097.0,156.5036,21.9918,60.7,2882.0,76.14,458.0,18.1174,31.5331,43.445,91.8,15.645,17.8309,64.73,50.252,55.69,18300,43.315,1629.0,21.76,3960.0,27.27,5.8675,107.61,48.8,166.66,624.545,21.7992,57.85,15.63,21.3132,1807.0,8.927,1189.628,36.373,25.22,21.8472,12.745,3020.5,51.9,39.46,48.089,142.2,55.5,18.42,1206.0,714.0,49.89,38.5922,61.56,224.262,16.38,287.377,49.3809,1589.03,57.425,106.5,53.292,63.1127,30.16,54.696,39.303,58.04,34.52,83.044,21.823,28.8,122.05,475.75,9.9,47.437,21.5525,755.0,618.757,54.6073,148.0
2011-02-14,4682.0,84.87,3421.018,103.26,46.54,96.95,31.57,129.0178,56.01,1213.3,21.933,8.85,9.521,32.59,8.2569,1112.0,155.9019,21.9355,60.7,2918.0,76.24,468.0,18.0729,31.2947,43.305,91.9,15.45,18.0584,64.54,50.258,54.8,19060,43.04,1630.0,21.57,3980.0,27.23,5.7775,107.7,49.1,167.52,624.545,22.0002,57.15,15.719,20.8252,1806.0,9.005,1188.111,37.35,25.56,22.1848,12.828,3004.0,51.7,39.505,47.736,141.0,55.2,18.4,1194.0,707.9,50.87,39.3411,61.85,224.137,16.09,287.054,49.6594,1612.35,57.775,105.3,52.973,62.3556,29.98,55.04,38.962,59.49,34.56,83.334,21.827,28.87,121.75,480.0,9.893,47.488,21.4425,774.0,613.202,54.7638,145.8
2011-02-15,4550.0,86.11,3291.125,103.0,46.82,96.34,31.61,128.7778,55.81,1228.3,21.7877,8.968,9.452,32.145,8.3795,1116.0,155.5389,21.9214,60.62,2907.0,76.15,467.0,18.0729,31.2661,43.465,92.0,15.585,18.0584,63.92,50.093,54.95,19160,42.57,1607.0,21.45,3920.0,26.96,5.6375,106.39,49.1,167.91,615.818,22.3686,56.62,15.619,20.8574,1793.0,8.98,1188.111,37.313,25.61,22.2234,12.855,3006.5,52.6,39.12,47.824,139.4,55.25,18.49,1198.0,701.6,51.32,39.4076,61.55,223.701,16.1,303.681,49.5301,1597.12,57.475,106.5,52.684,62.2597,30.32,55.109,39.924,60.56,34.47,83.184,21.787,30.23,122.4,486.2,9.9,46.992,21.3875,782.0,609.356,54.0097,144.0
2011-02-16,4520.0,85.59,3315.013,103.55,47.94,96.66,31.7,128.6578,55.62,1218.3,22.2418,9.332,9.331,32.805,8.6943,1117.0,156.0738,22.0856,60.52,2981.0,76.02,470.0,18.241,31.4282,43.41,92.33,15.925,18.2765,63.76,50.17,54.55,18900,42.435,1626.0,21.75,3950.0,27.02,5.8425,105.35,49.0,168.81,620.182,22.1342,57.17,15.621,21.1337,1798.0,9.0,1193.675,37.277,25.62,22.3584,12.969,3035.0,52.45,39.27,47.78,139.7,56.0,18.8,1199.0,721.5,51.8,38.7669,61.59,227.688,16.05,306.683,51.2706,1609.49,57.525,107.9,51.877,62.3556,30.71,55.513,41.32,60.3,34.66,84.991,21.558,30.27,124.55,488.85,10.0,44.944,21.4375,781.0,627.304,54.4935,144.0
2011-02-17,4498.5,85.52,3280.176,103.36,47.82,97.17,32.275,129.1378,54.65,1231.7,22.0738,9.429,9.388,32.71,8.782,1121.0,156.8761,22.0012,60.79,3035.0,75.98,474.0,18.241,31.5617,43.5,92.73,15.4,18.3618,64.0,49.863,54.75,19080,41.865,1663.0,21.97,4105.0,27.21,6.42,105.85,49.4,167.16,624.0,22.1629,57.2,15.647,21.5434,1806.0,9.215,1199.238,37.535,25.77,21.6157,12.796,3025.0,52.9,39.2,47.912,138.3,58.2,18.75,1190.0,730.9,51.92,38.8085,61.66,225.196,15.97,308.115,51.0816,1613.3,58.975,107.3,52.047,62.6527,30.69,55.68,40.737,60.97,34.86,85.333,21.735,30.75,125.2,489.35,9.963,44.466,21.51,782.0,634.141,55.1479,143.6
2011-02-18,4397.0,85.87,3211.994,105.86,48.0,98.72,32.275,128.6578,54.26,1236.7,22.0965,9.329,9.325,32.715,8.7301,1127.0,157.4492,22.353,61.11,3015.0,76.13,471.0,18.2608,31.3233,43.605,92.96,15.52,18.1911,64.3,50.14,55.38,19200,42.75,1663.0,22.14,4105.0,27.1,6.4125,104.77,49.1,168.04,626.727,22.4308,57.68,15.767,21.7921,1827.0,9.282,1213.906,38.383,25.49,21.9533,12.52,3033.5,52.25,39.21,48.001,138.4,59.25,18.93,1200.0,722.8,52.93,38.742,61.78,226.38,15.77,304.42,50.5943,1583.79,59.575,108.05,52.385,62.9306,30.99,56.271,40.801,61.54,34.6,85.956,21.805,30.78,124.8,493.0,10.01,44.18,22.205,777.0,624.313,54.8349,143.7
2011-02-21,4311.5,84.71,3170.19,105.86,48.0,98.72,32.275,128.6578,54.26,1226.7,22.0965,9.05,9.325,32.145,8.4426,1127.0,157.4492,22.1888,61.11,3075.0,76.13,470.0,18.0532,31.3233,43.05,92.96,14.965,18.1911,64.3,50.14,55.38,18960,42.17,1760.0,22.14,4100.0,27.1,6.4125,103.91,49.1,168.04,618.0,22.4308,57.68,15.767,21.7921,1832.0,9.131,1209.354,37.682,25.49,21.799,12.52,3026.5,52.4,39.21,47.957,138.4,58.1,18.67,1200.0,704.4,52.93,38.1512,61.78,223.639,15.77,297.677,50.0373,1552.38,58.2,105.85,52.076,62.9306,30.99,55.04,39.49,59.9,34.6,84.904,21.721,30.78,122.95,491.55,10.015,43.836,22.205,781.0,612.348,54.8349,144.3
2011-02-22,4340.5,83.42,3193.083,102.01,46.01,100.32,31.88,124.9373,52.98,1196.7,21.8967,8.908,9.021,32.155,8.3521,1108.0,154.6888,21.9073,60.65,3035.0,75.7,453.0,17.8208,30.837,42.985,92.0,14.845,17.9068,64.07,49.285,53.67,18760,41.285,1726.0,21.81,4010.0,26.59,5.8025,103.64,46.9,162.94,614.182,22.4739,56.15,15.27,21.2534,1823.0,9.175,1189.628,36.17,25.38,21.5289,12.093,3009.5,52.55,39.3,47.205,137.0,57.45,18.51,1199.0,699.0,52.24,38.7586,60.43,222.268,15.23,297.307,48.9383,1550.48,57.675,105.55,52.326,62.3556,29.52,54.42,39.596,59.49,34.43,83.79,21.567,30.2,121.75,492.75,10.0,44.533,21.8075,761.0,611.92,52.8715,143.2
2011-02-23,4207.0,83.06,3101.511,100.02,45.96,102.27,31.955,122.2369,51.85,1175.0,19.7901,8.833,8.834,31.335,8.3135,1096.0,152.9982,21.6728,60.39,2977.0,75.19,448.0,17.6676,30.5986,43.0,90.26,14.825,17.7835,64.15,48.831,53.03,18600,40.635,1714.0,21.15,3945.0,26.59,5.5275,102.29,47.0,163.09,613.091,22.2346,54.97,15.298,20.5581,1810.0,9.14,1193.675,35.654,25.22,21.3167,12.236,2976.5,52.9,39.185,47.559,137.5,56.95,18.45,1185.0,696.8,51.97,38.7503,59.46,218.842,14.86,294.675,48.8488,1528.59,56.75,104.6,51.917,62.4994,29.65,54.224,39.235,58.75,34.04,81.114,21.338,29.75,120.2,488.5,9.953,43.055,21.5475,748.0,603.374,51.2495,142.8
2011-02-24,4170.0,83.07,3163.72,100.57,45.91,102.03,31.94,123.4971,52.85,1158.3,19.1454,8.759,8.888,31.1,8.2409,1088.0,153.5617,21.5977,60.25,2932.0,75.21,447.0,17.7961,30.5414,43.655,90.03,14.745,17.9162,63.05,48.789,52.09,18580,40.775,1653.0,21.285,3905.0,26.76,5.6625,100.22,46.9,163.44,617.454,22.5839,55.33,15.235,20.5811,1825.0,8.879,1191.652,36.041,25.4,21.5,12.243,2945.0,52.65,38.83,45.216,136.7,55.95,18.13,1197.0,694.8,51.92,38.2677,59.23,215.852,14.7,288.716,49.0427,1521.45,57.25,101.8,49.226,62.1256,29.49,54.125,39.005,59.0,34.11,82.281,20.999,29.98,119.8,493.0,9.92,42.384,21.63,735.0,581.581,50.4954,141.0
2011-02-25,4265.5,84.4,3291.622,102.0,46.68,102.1,32.155,124.9373,53.76,1180.0,19.3634,8.969,8.862,31.465,8.4247,1096.0,155.004,21.8229,59.64,2967.0,74.44,450.0,18.0729,30.694,43.78,90.25,15.04,17.8783,62.84,49.173,51.75,18520,43.025,1646.0,21.86,3915.0,26.55,5.78,102.92,47.0,165.12,622.363,22.7945,55.56,15.266,20.5996,1837.0,8.948,1193.675,36.797,25.49,21.5096,12.434,2960.0,52.25,39.06,45.305,137.3,56.5,18.37,1205.0,711.1,52.49,38.2344,59.97,217.659,15.07,289.409,49.4455,1548.58,58.675,102.5,49.057,62.3748,29.87,53.928,39.656,59.18,34.09,82.588,20.858,30.2,120.45,494.75,9.741,42.871,21.995,751.0,593.973,51.6763,142.5
2011-02-28,4309.5,84.24,3317.999,102.93,46.69,103.75,31.96,125.5373,53.96,1181.7,19.8083,8.946,8.665,31.455,8.4219,1101.0,154.6219,22.1982,61.44,2993.0,75.68,453.0,18.1916,31.0563,44.41,92.23,15.22,18.2385,63.05,49.273,51.98,18460,43.325,1674.0,21.47,3940.0,26.58,5.665,102.97,46.8,163.78,622.909,23.0146,55.82,15.35,20.8758,1824.0,9.087,1194.686,37.977,25.81,21.9147,12.615,2996.0,52.6,39.26,46.056,140.1,56.9,18.45,1202.0,678.0,52.64,38.3675,59.66,217.16,15.05,295.46,49.729,1548.58,59.95,104.4,48.748,63.1607,29.68,55.286,39.652,60.26,34.56,85.596,20.938,30.44,120.95,494.7,9.745,42.854,22.2575,764.0,608.074,52.8715,144.1
2011-03-01,4294.0,83.6,3290.627,99.86,45.6,102.9,32.455,121.5168,52.72,1203.3,19.4814,8.822,8.472,31.655,8.2758,1106.0,152.8358,21.9871,60.69,3010.0,74.89,468.0,18.1916,30.9515,43.465,90.46,15.035,18.1437,62.74,48.412,52.07,18460,42.825,1737.0,21.4,3960.0,26.18,5.4175,103.91,45.7,161.31,616.363,22.7275,55.65,15.034,20.5213,1823.0,8.968,1185.582,38.936,25.58,21.799,12.483,2980.5,52.7,38.82,46.94,139.8,56.55,18.09,1212.0,658.0,51.89,38.5839,58.16,217.347,14.66,289.363,50.3059,1540.01,60.05,103.5,48.08,62.7485,28.82,54.804,39.0,59.82,34.26,84.474,20.607,30.25,120.9,490.0,9.7,42.829,21.925,771.0,594.828,51.4202,143.6
2011-03-02,4246.5,83.54,3252.804,100.97,45.21,103.47,32.215,121.9368,52.28,1173.3,19.6312,8.723,8.601,31.88,8.1438,1087.0,152.9791,21.7572,60.81,2945.0,74.69,453.0,17.9345,31.0659,43.36,91.32,14.705,18.1911,62.41,48.394,51.97,18360,42.85,1708.0,21.49,3895.0,26.07,5.1875,101.97,46.0,161.69,619.091,22.8136,55.96,15.034,20.641,1820.0,8.755,1172.431,38.641,25.39,21.6543,12.576,2951.5,52.6,38.65,46.807,138.0,55.5,18.25,1183.0,657.5,51.02,38.3176,58.92,219.091,14.66,290.425,50.7932,1606.64,59.075,102.4,47.831,61.7709,28.97,55.001,39.115,60.33,34.28,83.588,20.51,30.04,118.1,484.5,9.751,41.637,22.0825,749.0,593.546,52.1031,142.1
