Date,600519 CH Equity,600036 CH Equity,000858 CH Equity,600900 CH Equity,600030 CH Equity,600276 CH Equity,600887 CH Equity,600309 CH Equity,000651 CH Equity,000568 CH Equity,000725 CH Equity,600809 CH Equity,600028 CH Equity,000001 CH Equity,000063 CH Equity,600837 CH Equity,600016 CH Equity,600031 CH Equity,600050 CH Equity,000792 CH Equity,600690 CH Equity,600406 CH Equity,000002 CH Equity,600438 CH Equity,600000 CH Equity,600436 CH Equity,600089 CH Equity,002027 CH Equity,600104 CH Equity,000625 CH Equity,600585 CH Equity,600150 CH Equity,000100 CH Equity,600660 CH Equity,600111 CH Equity,600019 CH Equity,000938 CH Equity,600893 CH Equity,600570 CH Equity,600426 CH Equity,600760 CH Equity,600009 CH Equity,600547 CH Equity,000661 CH Equity,000596 CH Equity,600584 CH Equity,000776 CH Equity,600010 CH Equity,000977 CH Equity,000538 CH Equity,600745 CH Equity,600085 CH Equity,000963 CH Equity,600015 CH Equity,600196 CH Equity,600886 CH Equity,600011 CH Equity,600588 CH Equity,000157 CH Equity,600674 CH Equity,600029 CH Equity,600795 CH Equity,600845 CH Equity,600176 CH Equity,000768 CH Equity,600600 CH Equity,000301 CH Equity,000786 CH Equity,600346 CH Equity,600115 CH Equity,002001 CH Equity,000425 CH Equity,600741 CH Equity,000733 CH Equity,600188 CH Equity,000895 CH Equity,600233 CH Equity,000876 CH Equity,600732 CH Equity,002007 CH Equity,000983 CH Equity,600039 CH Equity,600332 CH Equity,600219 CH Equity,600383 CH Equity,600460 CH Equity,600132 CH Equity,601607 CH Equity,600362 CH Equity,600763 CH Equity,000723 CH Equity,000408 CH Equity,600183 CH Equity,600061 CH Equity,600875 CH Equity,000069 CH Equity,600754 CH Equity,000617 CH Equity,600803 CH Equity,600884 CH Equity,000708 CH Equity,000877 CH Equity,600606 CH Equity,000800 CH Equity,001289 CH Equity
2015-08-28,192.65,17.3,25.73,14.73,14.953,13.741,15.93,15.275,19.5,22.0,3.19,11.171,5.03,9.025,17.04,12.66,6.833,6.8,6.44,12.267,9.82,8.374,13.58,5.86,9.958,36.887,8.033,4.071,16.95,7.39,18.0,39.37,3.855,12.02,13.39,5.72,21.902,43.19,16.659,6.108,8.179,28.26,9.505,46.41,33.98,17.82,13.55,2.586,19.864,48.036,23.72,25.14,21.233,8.233,22.55,15.16,8.75,12.485,5.64,10.8,8.19,4.31,10.133,6.783,26.07,34.12,5.29,18.795,5.196,7.96,6.099,4.4,14.04,19.47,5.773,17.5,7.79,9.495,5.507,12.708,4.469,3.55,28.13,2.469,10.06,6.37,14.68,18.86,13.77,55.18,5.383,14.17,6.269,10.987,13.33,7.72,28.81,7.621,11.316,8.0,8.306,9.08,13.143,18.04,5.32
2015-08-31,195.37,17.05,25.73,14.73,14.208,13.726,16.11,15.492,18.45,21.83,3.07,11.221,4.95,9.225,16.75,12.15,7.142,6.9,6.55,12.207,10.04,9.213,13.8,5.58,10.462,34.693,8.538,4.071,17.3,7.934,18.28,37.88,3.718,12.15,13.28,5.71,20.419,47.41,16.181,5.799,8.102,27.26,9.01,43.517,31.72,16.04,13.46,2.829,18.369,49.55,23.72,24.82,20.278,8.642,22.56,15.16,9.06,11.78,5.75,10.96,8.07,4.36,9.502,6.457,28.15,33.55,5.06,18.795,5.196,7.8,6.221,4.35,14.06,18.38,5.8,17.99,7.405,9.495,5.507,12.554,4.508,3.357,27.48,2.367,10.48,6.04,13.77,18.74,13.63,55.18,5.283,13.15,5.945,9.993,13.04,7.89,28.81,8.386,11.456,7.655,8.306,9.12,12.095,17.51,5.12
2015-09-01,194.37,16.84,25.73,14.73,14.321,13.141,16.19,15.708,18.19,21.4,3.16,11.1,5.09,9.642,16.59,12.49,7.425,6.88,6.5,12.327,10.11,8.646,14.23,5.125,10.72,32.54,8.375,4.071,17.44,7.885,18.22,35.55,3.809,12.25,13.07,5.92,18.637,43.56,15.336,5.439,7.291,25.28,9.327,39.164,29.7,14.44,13.89,2.95,16.536,51.107,23.72,24.03,20.7,8.917,22.7,15.16,9.47,10.983,5.75,10.59,8.12,4.4,8.952,5.811,25.81,33.56,4.66,18.795,5.196,7.85,6.119,3.917,14.39,16.54,6.08,18.42,6.74,9.495,5.507,12.058,4.569,3.164,26.61,2.381,11.36,5.64,13.02,18.75,13.83,55.18,4.756,11.84,6.324,9.145,12.97,8.13,28.81,7.55,10.314,6.928,8.306,8.21,11.481,15.76,4.99
2015-09-02,194.61,16.77,25.73,14.73,14.019,12.956,16.0,15.875,17.85,21.76,3.14,11.407,4.89,9.867,16.64,12.3,7.733,6.36,6.35,13.013,10.35,8.507,14.22,4.96,10.413,32.36,8.278,4.479,17.92,8.071,18.26,35.41,3.836,12.56,13.15,6.24,17.821,41.39,14.855,5.558,6.561,26.77,8.689,39.709,29.81,13.46,14.09,3.079,14.881,50.986,23.72,24.12,19.714,9.058,23.26,15.16,10.31,10.924,5.35,10.49,8.18,4.46,8.252,5.777,23.23,34.08,4.41,18.795,5.196,8.19,6.36,3.537,14.71,14.89,6.687,19.06,6.415,9.495,5.507,12.087,4.254,3.171,26.61,2.308,10.22,5.93,12.83,19.05,14.1,55.18,4.6,10.66,5.848,8.362,13.1,8.18,28.81,6.793,10.936,6.91,8.306,7.67,11.152,14.2,4.75
2015-09-03,194.61,16.77,25.73,14.73,14.019,12.956,16.0,15.875,17.85,21.76,3.14,11.407,4.89,9.867,16.64,12.3,7.733,6.36,6.35,13.013,10.35,8.507,14.22,4.96,10.413,32.36,8.278,4.479,17.92,8.071,18.26,35.41,3.836,12.56,13.15,6.24,17.821,41.39,14.855,5.558,6.561,26.77,8.689,39.709,29.81,13.46,14.09,3.079,14.881,50.986,23.72,24.12,19.714,9.058,23.26,15.16,10.31,10.924,5.35,10.49,8.18,4.46,8.252,5.777,23.23,34.08,4.41,18.795,5.196,8.19,6.36,3.537,14.71,14.89,6.687,19.06,6.415,9.495,5.507,12.087,4.254,3.171,26.61,2.308,10.22,5.93,12.83,19.05,14.1,55.18,4.6,10.66,5.848,8.362,13.1,8.18,28.81,6.793,10.936,6.91,8.306,7.67,11.152,14.2,4.75
2015-09-04,194.61,16.77,25.73,14.73,14.019,12.956,16.0,15.875,17.85,21.76,3.14,11.407,4.89,9.867,16.64,12.3,7.733,6.36,6.35,13.013,10.35,8.507,14.22,4.96,10.413,32.36,8.278,4.479,17.92,8.071,18.26,35.41,3.836,12.56,13.15,6.24,17.821,41.39,14.855,5.558,6.561,26.77,8.689,39.709,29.81,13.46,14.09,3.079,14.881,50.986,23.72,24.12,19.714,9.058,23.26,15.16,10.31,10.924,5.35,10.49,8.18,4.46,8.252,5.777,23.23,34.08,4.41,18.795,5.196,8.19,6.36,3.537,14.71,14.89,6.687,19.06,6.415,9.495,5.507,12.087,4.254,3.171,26.61,2.308,10.22,5.93,12.83,19.05,14.1,55.18,4.6,10.66,5.848,8.362,13.1,8.18,28.81,6.793,10.936,6.91,8.306,7.67,11.152,14.2,4.75
2015-09-07,188.71,16.16,25.73,14.73,13.916,13.667,15.11,15.108,17.32,20.8,3.13,11.25,4.91,9.075,16.06,12.14,7.017,6.41,6.17,12.24,9.77,8.16,13.6,5.08,10.14,32.593,8.026,4.929,16.85,7.615,17.6,34.26,3.773,12.02,12.97,5.97,19.06,38.0,13.551,5.649,6.194,25.79,8.612,40.628,29.1,13.51,13.5,2.9,15.793,47.786,23.72,23.55,19.7,8.425,21.78,15.16,9.37,10.947,5.39,10.37,7.89,4.35,8.673,5.753,21.28,32.83,4.6,18.795,5.196,7.96,6.013,3.85,13.67,15.12,6.3,17.55,6.855,9.495,5.507,11.955,4.292,3.221,26.34,2.356,10.11,6.06,13.21,18.4,13.56,55.18,4.656,11.11,5.51,8.743,12.92,7.73,28.81,7.036,10.472,7.069,8.306,7.31,11.55,14.27,4.86
2015-09-08,189.32,16.65,25.73,14.73,14.368,14.848,15.42,15.742,17.6,21.2,3.17,11.493,5.04,9.167,16.87,12.74,7.058,6.57,6.19,12.547,9.89,8.38,13.68,5.445,10.531,33.573,8.278,5.423,17.05,7.703,18.08,34.96,3.845,12.31,13.45,6.06,20.262,38.52,14.497,5.94,6.398,27.55,8.781,42.079,30.45,14.02,13.94,2.921,17.186,48.929,23.72,24.38,20.136,8.625,23.32,15.16,9.49,11.566,5.57,11.03,8.09,4.46,8.999,6.147,21.47,32.93,4.93,18.795,5.196,8.27,6.209,4.043,14.23,15.91,6.44,17.96,7.54,9.495,5.507,12.554,4.438,3.4,27.48,2.451,10.23,6.32,13.8,19.06,14.13,55.18,4.811,12.22,5.607,9.526,13.56,7.88,28.81,7.564,10.899,7.638,8.306,7.64,12.597,14.84,5.04
2015-09-09,191.86,16.75,25.73,14.73,14.783,14.27,15.61,15.942,17.85,21.82,3.24,12.014,5.15,9.25,17.23,13.2,7.083,6.78,6.37,12.827,10.02,8.715,13.76,5.74,10.601,34.373,8.449,5.964,17.15,7.764,18.77,36.04,3.955,12.48,13.87,6.17,21.115,38.64,15.947,6.058,6.781,27.91,9.25,43.185,31.38,14.77,14.34,2.957,18.909,50.486,23.72,25.14,20.611,8.65,23.62,15.16,9.51,12.335,5.69,11.27,8.28,4.55,9.357,6.266,23.35,33.48,5.13,18.795,5.196,8.47,6.324,4.173,14.29,17.5,6.607,18.18,7.89,9.495,5.507,12.798,4.585,3.743,28.12,2.524,10.8,6.54,14.35,19.3,14.93,55.18,5.05,13.38,5.662,9.901,13.9,8.08,28.81,8.136,11.149,8.121,8.306,7.98,12.978,15.88,5.23
2015-09-10,193.21,17.29,25.73,14.73,14.283,14.468,15.79,15.425,17.45,21.11,3.14,11.536,5.05,9.208,16.79,12.93,7.183,6.59,6.26,12.553,9.93,8.767,13.54,5.68,10.664,33.653,8.3,6.56,17.18,7.709,18.88,36.72,3.836,12.32,13.44,6.03,20.492,39.21,15.251,5.867,6.663,27.3,8.862,42.663,30.4,14.15,14.0,2.893,18.58,49.35,23.72,24.58,20.083,8.717,23.68,15.16,9.38,11.816,5.51,10.91,8.18,4.42,9.101,6.252,22.98,32.71,5.03,18.795,5.196,8.16,6.107,4.107,14.06,17.5,6.46,18.08,7.535,9.495,5.507,12.558,4.485,3.557,27.03,2.444,10.98,6.28,13.88,18.84,14.4,55.18,5.333,13.04,5.455,9.546,13.62,7.83,28.81,7.929,10.759,7.766,8.306,7.98,12.251,16.09,5.15
2015-09-11,192.91,17.12,25.73,14.73,14.161,14.1,15.7,15.15,17.31,21.11,3.13,11.593,5.02,9.133,17.01,12.88,7.158,6.58,6.21,12.447,9.78,8.675,13.47,5.615,10.881,33.387,8.241,7.214,17.16,7.544,18.72,36.37,3.782,12.18,13.39,5.98,21.137,38.38,15.378,5.858,6.531,28.47,8.827,41.918,30.5,14.37,14.0,2.936,20.438,48.85,23.72,24.01,19.711,8.667,23.85,15.16,9.22,12.012,5.52,10.75,8.24,4.37,9.132,6.197,22.36,32.21,5.12,18.795,5.196,8.4,6.017,4.263,14.08,17.78,6.413,17.83,7.79,9.495,5.507,12.426,4.477,3.557,26.77,2.436,10.83,6.35,13.98,18.77,14.4,55.18,5.161,13.35,5.414,9.461,13.54,7.85,28.81,8.479,10.592,7.81,8.306,8.48,13.022,16.0,5.12
2015-09-14,202.53,18.35,25.73,14.73,13.114,14.35,15.62,15.233,16.5,20.03,2.93,10.721,4.85,9.058,15.97,12.83,7.567,7.24,6.28,11.673,9.92,8.756,13.19,5.055,11.14,31.453,8.427,7.935,17.59,7.088,19.14,36.42,3.618,12.2,13.48,6.04,19.242,38.02,13.84,5.362,5.878,26.53,8.765,38.341,27.64,12.93,13.01,2.686,18.749,48.707,23.72,23.83,19.722,8.917,23.81,15.16,9.0,10.924,5.22,10.63,7.91,4.42,8.825,5.579,20.12,31.19,4.61,18.795,5.196,7.68,5.421,3.837,14.04,16.0,5.787,17.18,7.01,9.495,5.507,11.612,4.1,3.236,26.58,2.352,10.87,5.72,12.84,19.18,13.76,55.18,4.644,12.02,5.117,8.513,12.92,7.36,28.81,7.629,9.534,7.031,8.306,7.63,12.216,15.21,4.61
2015-09-15,202.0,18.01,25.73,14.73,12.747,13.71,15.34,14.733,16.05,19.82,2.8,10.207,4.84,8.808,14.91,12.25,7.533,6.64,6.03,11.133,9.66,8.223,13.02,4.67,10.811,30.24,8.085,7.14,17.5,6.813,18.47,32.78,3.391,11.84,12.83,5.67,18.426,34.75,12.455,5.143,5.291,26.42,8.026,36.036,26.3,11.64,12.56,2.45,18.715,46.664,23.72,22.6,19.358,8.825,22.72,15.16,8.68,10.023,4.88,10.3,7.12,4.13,7.943,5.087,18.11,30.72,4.4,18.795,5.196,7.0,5.167,3.62,13.16,14.45,5.44,17.04,6.755,9.495,5.507,11.218,3.923,3.079,24.9,2.216,11.02,5.27,12.37,17.48,12.87,55.18,4.178,10.86,4.614,7.901,11.63,7.04,28.81,7.7,9.061,6.703,8.306,6.94,12.043,13.69,5.07
2015-09-16,204.55,17.88,25.73,14.73,13.605,14.533,16.06,15.717,16.92,21.17,3.01,11.093,5.0,9.083,16.23,13.06,7.483,7.18,6.33,12.067,10.18,8.814,13.43,5.13,10.79,32.827,8.627,7.56,18.35,7.346,19.35,35.48,3.664,12.43,13.76,6.01,20.27,38.01,13.701,5.594,5.821,28.39,8.582,39.639,28.38,12.68,13.52,2.679,20.59,49.286,23.72,24.05,20.389,8.892,24.11,15.16,9.27,11.024,5.28,10.92,7.68,4.4,8.614,5.595,19.92,32.34,4.8,18.795,5.196,7.66,5.605,3.983,14.0,15.89,5.987,18.09,7.43,9.495,5.507,11.987,4.223,3.329,26.84,2.396,11.65,5.76,13.59,18.79,13.94,55.18,4.594,11.95,5.076,8.691,12.7,7.57,28.81,8.471,9.822,7.359,8.306,7.63,12.978,15.0,5.58
2015-09-17,198.0,17.56,25.73,14.73,13.039,14.026,15.54,14.942,16.41,20.45,2.91,10.743,4.95,8.975,15.79,12.84,7.3,6.89,6.18,11.867,9.76,8.484,13.1,5.0,10.566,31.333,8.286,8.315,17.45,7.187,18.48,34.07,3.555,12.05,13.13,5.83,21.388,37.2,13.431,5.421,5.648,27.22,8.597,38.772,27.21,13.38,13.3,2.657,22.127,47.857,23.72,23.28,19.683,8.683,23.23,15.16,8.98,10.815,5.13,10.67,7.43,4.29,8.214,5.498,21.08,32.75,4.66,18.795,5.196,7.31,5.421,4.267,13.65,15.99,5.793,17.55,7.26,9.495,5.507,11.506,4.092,3.207,25.65,2.543,12.0,5.57,13.18,18.04,14.09,55.18,4.311,11.53,5.338,8.664,12.28,7.27,28.81,8.486,9.71,7.334,8.306,7.31,12.294,14.63,5.88
2015-09-18,199.43,17.71,25.73,14.73,12.992,14.05,15.75,14.842,16.49,20.81,2.92,10.829,4.95,9.008,16.08,13.11,7.3,6.86,6.19,11.653,9.88,8.38,13.12,5.065,10.51,31.387,8.278,8.515,17.3,7.143,18.57,34.1,3.555,12.09,13.06,5.82,22.223,37.02,13.954,5.508,5.832,27.33,8.551,42.65,26.98,13.35,13.42,2.729,22.144,47.214,23.72,23.19,19.544,8.592,23.24,13.38,8.97,10.856,5.18,10.76,7.54,4.28,8.096,5.551,20.73,32.22,4.68,18.795,5.196,7.34,5.408,4.367,13.62,16.31,5.953,17.35,7.76,9.495,5.507,11.413,4.138,3.25,25.67,2.543,12.16,5.62,13.26,18.23,13.9,55.18,4.367,12.23,5.372,8.987,12.44,7.34,28.81,8.907,10.685,7.579,8.306,7.62,12.199,14.57,5.78
2015-09-21,199.3,17.57,25.73,14.73,13.143,14.242,15.98,14.867,16.59,21.33,2.97,11.164,5.0,9.017,16.6,13.32,7.3,7.04,6.25,11.98,9.95,8.819,13.18,5.27,10.469,32.327,8.456,8.036,17.32,7.297,18.08,35.95,3.609,12.24,13.36,5.86,23.025,39.47,14.903,5.662,6.413,28.04,8.796,43.325,27.84,14.2,13.63,2.764,23.005,47.85,23.72,23.48,19.744,8.567,23.75,12.04,9.09,11.807,5.29,10.89,7.76,4.33,8.624,5.852,22.6,32.27,4.82,18.795,5.196,7.6,5.58,4.8,13.84,17.29,6.18,17.73,8.19,9.495,5.507,11.795,4.262,3.35,26.18,2.59,12.51,5.85,13.63,18.53,14.15,55.18,4.644,12.77,5.462,9.27,13.18,7.56,28.81,9.293,11.734,7.966,8.306,7.97,12.407,14.9,5.71
2015-09-22,199.27,17.96,25.73,14.73,13.407,14.168,15.93,14.8,16.81,21.35,2.97,11.214,5.04,9.133,16.62,13.71,7.317,6.95,6.3,12.0,9.97,8.906,13.26,5.36,10.524,32.407,8.486,8.119,17.39,7.352,18.09,36.0,3.627,12.2,13.53,5.91,22.577,38.85,14.871,5.721,6.628,28.3,8.837,42.872,28.06,13.98,14.19,2.771,22.169,48.579,23.72,23.8,19.683,8.642,24.32,10.84,9.14,11.725,5.3,10.85,8.12,4.34,9.043,6.029,22.76,32.28,4.99,18.795,4.671,7.85,5.633,4.603,14.19,17.25,6.26,17.82,7.93,9.495,5.507,11.84,4.354,3.357,26.55,2.601,12.75,5.95,13.77,18.6,14.21,55.18,4.694,12.76,5.524,9.684,13.17,7.55,28.81,9.207,11.521,7.952,8.306,7.98,12.589,15.0,5.76
2015-09-23,194.72,17.73,25.73,14.73,12.86,14.01,15.69,14.167,16.45,20.81,2.89,10.821,4.85,8.917,16.24,13.09,7.175,6.7,6.08,11.567,9.64,8.698,13.15,5.185,10.455,31.62,8.234,8.932,16.55,6.989,17.52,36.08,3.536,11.91,13.07,5.69,23.214,38.82,15.16,5.503,7.291,27.3,8.837,43.177,27.27,13.58,13.58,2.657,23.428,48.071,23.72,23.76,18.922,8.433,23.82,9.76,8.82,11.589,5.15,10.53,7.81,4.21,8.891,5.99,22.72,31.77,4.8,18.795,5.136,7.53,5.449,4.79,13.82,17.17,6.007,17.42,7.605,9.495,5.507,11.522,4.177,3.236,25.78,2.506,12.45,5.8,13.29,17.99,13.63,55.18,4.517,12.2,5.372,9.237,13.1,7.25,28.81,8.771,11.576,8.366,8.306,8.1,12.069,14.32,5.36
2015-09-24,194.0,17.52,25.73,14.73,12.982,14.458,15.73,14.1,16.46,21.22,2.92,10.929,4.86,8.925,16.6,13.13,7.15,6.77,6.1,11.773,9.69,8.634,13.09,5.265,10.678,33.08,8.271,8.482,16.6,7.033,17.69,36.6,3.573,11.95,13.19,5.71,25.536,41.07,15.157,5.548,7.653,28.23,8.837,43.787,27.76,13.73,13.58,2.679,22.963,47.607,23.72,24.04,19.181,8.458,23.51,9.46,8.87,11.825,5.19,10.69,7.84,4.23,9.063,6.062,22.95,31.88,4.9,18.795,5.65,7.59,5.568,4.61,13.93,17.64,6.14,18.04,7.69,9.495,5.507,11.609,4.285,3.286,25.98,2.51,12.62,5.88,13.62,18.03,13.71,55.18,4.656,12.54,5.428,9.401,13.38,7.28,28.81,9.571,11.4,8.338,8.306,8.0,12.078,14.73,5.5
2015-09-25,193.46,17.72,25.73,14.73,12.539,14.254,15.4,13.6,16.09,20.9,2.84,10.693,4.87,8.792,15.83,12.81,7.342,6.44,6.3,11.333,9.43,8.27,12.9,5.04,10.902,32.16,8.055,7.664,16.33,6.94,17.8,36.35,3.473,11.7,13.02,5.56,23.302,39.39,14.091,5.339,7.653,28.17,8.837,41.826,27.38,13.64,13.05,2.6,20.894,46.786,23.72,23.28,18.953,8.6,22.62,9.06,8.63,10.96,5.04,10.44,7.51,4.12,8.893,5.819,21.28,31.46,4.68,18.795,5.086,7.29,5.376,4.27,13.62,17.01,5.92,17.99,7.165,9.495,5.507,11.41,4.3,3.186,25.77,2.392,12.21,5.61,13.15,17.66,13.27,55.18,4.422,12.09,5.097,8.961,12.64,7.16,28.81,8.786,10.629,7.941,8.306,7.47,11.472,14.71,5.21
2015-09-28,191.38,17.51,25.73,14.73,12.69,14.591,15.42,13.708,16.12,20.75,2.86,10.857,4.83,8.775,15.98,12.93,7.175,6.47,6.14,11.44,9.37,8.391,12.85,5.325,11.133,32.54,8.078,7.946,16.57,7.555,17.62,35.95,3.482,11.78,12.99,5.6,25.426,39.99,14.715,5.376,7.796,28.23,8.837,43.133,27.22,13.02,13.14,2.614,22.482,46.571,23.72,23.04,19.0,8.508,22.66,8.95,8.7,11.402,5.07,10.43,7.58,4.12,9.393,6.095,21.36,31.97,4.74,18.795,4.929,7.35,5.453,4.35,13.86,17.43,5.913,17.91,7.295,9.495,5.507,11.526,4.246,3.207,26.02,2.414,11.88,5.74,13.35,17.67,13.29,55.18,4.472,12.35,5.207,9.283,12.74,7.2,28.81,9.129,10.704,8.441,8.306,7.55,11.619,14.92,5.24
2015-09-29,190.17,17.44,25.73,14.73,12.577,14.44,15.27,13.392,15.75,20.46,2.79,10.786,4.72,8.65,15.53,12.74,7.058,6.32,6.01,11.153,9.03,8.218,12.6,5.41,11.168,31.827,7.81,7.506,16.16,7.374,16.85,34.38,3.409,11.67,12.55,5.47,25.426,38.61,14.159,5.248,7.168,27.68,8.837,43.303,26.89,13.2,13.04,2.521,21.232,45.321,23.72,22.3,19.086,8.358,21.92,8.89,8.64,10.997,4.95,10.26,7.36,4.0,9.407,5.808,20.39,31.94,4.6,18.795,4.436,7.13,5.494,4.11,13.35,16.8,5.587,17.56,7.2,9.495,5.507,11.224,4.115,3.136,25.27,2.414,11.84,5.56,13.14,17.4,12.83,55.18,4.333,12.02,5.041,9.243,12.33,7.0,28.81,8.779,10.258,8.369,8.306,7.32,11.255,14.39,5.02
2015-09-30,190.31,17.77,25.73,14.73,12.803,14.279,15.38,13.292,16.18,20.54,2.79,10.9,4.74,8.742,15.6,12.75,7.042,6.36,6.01,11.32,9.06,8.212,12.73,5.4,11.629,31.947,7.825,6.964,16.8,8.11,16.85,35.36,3.427,11.85,12.65,5.59,25.426,40.86,14.201,5.321,7.888,27.72,8.837,42.305,27.33,13.15,13.1,2.536,21.325,45.714,23.72,22.47,19.403,8.425,21.92,8.84,8.65,10.992,4.99,10.34,7.49,4.03,9.378,5.783,22.43,32.14,4.62,18.795,4.214,7.29,5.478,4.08,13.74,17.47,5.6,17.6,7.205,9.495,5.507,11.253,4.138,3.186,25.12,2.414,11.93,5.57,13.18,17.44,12.99,55.18,4.361,12.12,5.055,9.704,12.5,7.11,28.81,8.707,10.286,8.276,8.306,7.27,11.325,14.55,5.02
2015-10-01,190.31,17.77,25.73,14.73,12.803,14.279,15.38,13.292,16.18,20.54,2.79,10.9,4.74,8.742,15.6,12.75,7.042,6.36,6.01,11.32,9.06,8.212,12.73,5.4,11.629,31.947,7.825,6.964,16.8,8.11,16.85,35.36,3.427,11.85,12.65,5.59,25.426,40.86,14.201,5.321,7.888,27.72,8.837,42.305,27.33,13.15,13.1,2.536,21.325,45.714,23.72,22.47,19.403,8.425,21.92,8.84,8.65,10.992,4.99,10.34,7.49,4.03,9.378,5.783,22.43,32.14,4.62,18.795,4.214,7.29,5.478,4.08,13.74,17.47,5.6,17.6,7.205,9.495,5.507,11.253,4.138,3.186,25.12,2.414,11.93,5.57,13.18,17.44,12.99,55.18,4.361,12.12,5.055,9.704,12.5,7.11,28.81,8.707,10.286,8.276,8.306,7.27,11.325,14.55,5.02
2015-10-02,190.31,17.77,25.73,14.73,12.803,14.279,15.38,13.292,16.18,20.54,2.79,10.9,4.74,8.742,15.6,12.75,7.042,6.36,6.01,11.32,9.06,8.212,12.73,5.4,11.629,31.947,7.825,6.964,16.8,8.11,16.85,35.36,3.427,11.85,12.65,5.59,25.426,40.86,14.201,5.321,7.888,27.72,8.837,42.305,27.33,13.15,13.1,2.536,21.325,45.714,23.72,22.47,19.403,8.425,21.92,8.84,8.65,10.992,4.99,10.34,7.49,4.03,9.378,5.783,22.43,32.14,4.62,18.795,4.214,7.29,5.478,4.08,13.74,17.47,5.6,17.6,7.205,9.495,5.507,11.253,4.138,3.186,25.12,2.414,11.93,5.57,13.18,17.44,12.99,55.18,4.361,12.12,5.055,9.704,12.5,7.11,28.81,8.707,10.286,8.276,8.306,7.27,11.325,14.55,5.02
2015-10-05,190.31,17.77,25.73,14.73,12.803,14.279,15.38,13.292,16.18,20.54,2.79,10.9,4.74,8.742,15.6,12.75,7.042,6.36,6.01,11.32,9.06,8.212,12.73,5.4,11.629,31.947,7.825,6.964,16.8,8.11,16.85,35.36,3.427,11.85,12.65,5.59,25.426,40.86,14.201,5.321,7.888,27.72,8.837,42.305,27.33,13.15,13.1,2.536,21.325,45.714,23.72,22.47,19.403,8.425,21.92,8.84,8.65,10.992,4.99,10.34,7.49,4.03,9.378,5.783,22.43,32.14,4.62,18.795,4.214,7.29,5.478,4.08,13.74,17.47,5.6,17.6,7.205,9.495,5.507,11.253,4.138,3.186,25.12,2.414,11.93,5.57,13.18,17.44,12.99,55.18,4.361,12.12,5.055,9.704,12.5,7.11,28.81,8.707,10.286,8.276,8.306,7.27,11.325,14.55,5.02
2015-10-06,190.31,17.77,25.73,14.73,12.803,14.279,15.38,13.292,16.18,20.54,2.79,10.9,4.74,8.742,15.6,12.75,7.042,6.36,6.01,11.32,9.06,8.212,12.73,5.4,11.629,31.947,7.825,6.964,16.8,8.11,16.85,35.36,3.427,11.85,12.65,5.59,25.426,40.86,14.201,5.321,7.888,27.72,8.837,42.305,27.33,13.15,13.1,2.536,21.325,45.714,23.72,22.47,19.403,8.425,21.92,8.84,8.65,10.992,4.99,10.34,7.49,4.03,9.378,5.783,22.43,32.14,4.62,18.795,4.214,7.29,5.478,4.08,13.74,17.47,5.6,17.6,7.205,9.495,5.507,11.253,4.138,3.186,25.12,2.414,11.93,5.57,13.18,17.44,12.99,55.18,4.361,12.12,5.055,9.704,12.5,7.11,28.81,8.707,10.286,8.276,8.306,7.27,11.325,14.55,5.02
2015-10-07,190.31,17.77,25.73,14.73,12.803,14.279,15.38,13.292,16.18,20.54,2.79,10.9,4.74,8.742,15.6,12.75,7.042,6.36,6.01,11.32,9.06,8.212,12.73,5.4,11.629,31.947,7.825,6.964,16.8,8.11,16.85,35.36,3.427,11.85,12.65,5.59,25.426,40.86,14.201,5.321,7.888,27.72,8.837,42.305,27.33,13.15,13.1,2.536,21.325,45.714,23.72,22.47,19.403,8.425,21.92,8.84,8.65,10.992,4.99,10.34,7.49,4.03,9.378,5.783,22.43,32.14,4.62,18.795,4.214,7.29,5.478,4.08,13.74,17.47,5.6,17.6,7.205,9.495,5.507,11.253,4.138,3.186,25.12,2.414,11.93,5.57,13.18,17.44,12.99,55.18,4.361,12.12,5.055,9.704,12.5,7.11,28.81,8.707,10.286,8.276,8.306,7.27,11.325,14.55,5.02
2015-10-08,197.52,17.73,25.73,14.73,13.444,14.839,15.86,13.808,16.83,21.15,2.88,11.129,4.89,8.917,16.18,13.26,7.067,6.58,6.14,11.633,9.34,8.611,13.07,5.605,11.098,33.427,8.152,7.202,17.77,8.637,17.97,37.1,3.564,12.51,13.15,5.77,25.426,40.86,15.19,5.562,8.189,28.65,9.199,43.961,28.38,14.47,13.75,2.6,22.786,47.157,23.72,23.94,19.528,8.55,24.11,9.14,8.96,12.094,5.14,10.66,7.68,4.14,9.887,6.059,23.14,32.42,4.81,18.795,4.279,7.49,6.025,4.27,14.26,18.44,5.787,18.1,7.435,9.495,5.507,11.827,4.269,3.3,27.63,2.414,11.6,5.89,13.71,18.64,13.56,55.18,4.533,12.64,5.297,10.132,13.27,7.33,28.81,9.043,10.704,8.566,8.306,7.53,11.723,15.09,5.19
