Date,RIO LN Equity,OR FP Equity,AAL LN Equity,CAT UN Equity,SYBX UR Equity,JPM UN Equity,CVX UN Equity,KO UN Equity,GE UN Equity,AMT UN Equity,7267 JT Equity,HPQ UN Equity,BBVA SQ Equity,AMZN UW Equity,ASML NA Equity,SAN SQ Equity,6752 JT Equity,IBM UN Equity,PHIA NA Equity,JNJ UN Equity,6758 JT Equity,MCD UN Equity,8306 JT Equity,TEF SQ Equity,MRK UN Equity,TTE FP Equity,MMM UN Equity,CS FP Equity,PFE UN Equity,PG UN Equity,GOOG UW Equity,RTX UN Equity,WMT UN Equity,005930 KP Equity,SGO FP Equity,5108 JT Equity,INTC UW Equity,7751 JT Equity,MSFT UW Equity,3382 JT Equity,NVDA UW Equity,MC FP Equity,C UN Equity,GS UN Equity,NG/ LN Equity,ABT UN Equity,TXN UW Equity,TMO UN Equity,GOOGL UW Equity,SHEL LN Equity,JCI UN Equity,ULVR LN Equity,INGA NA Equity,GSK LN Equity,PM UN Equity,700 HK Equity,BMY UN Equity,ABBN SE Equity,AAPL UW Equity,AZN LN Equity,MA UN Equity,AVGO UW Equity,NESN SE Equity,CL UN Equity,NOVN SE Equity,ROG SE Equity,SREN SE Equity,UBSG SE Equity,DGE LN Equity,ENGI FP Equity,HSBA LN Equity,AON UN Equity,BHP AT Equity,EMR UN Equity,VOD LN Equity,F UN Equity,BARC LN Equity,SAN FP Equity,STAN LN Equity,PEP UW Equity,SU FP Equity,ALV GY Equity,RWE GY Equity,KMB UN Equity,MS UN Equity,BAYN GY Equity,DBK GY Equity,BAS GY Equity,LLY UN Equity,SIE GY Equity,EOAN GY Equity,HON UW Equity,MMC UN Equity,MUV2 GY Equity,BP/ LN Equity,DTE GY Equity,MBG GY Equity,NKE UN Equity,7203 JT Equity,PRU LN Equity,DD UN Equity,RO SE Equity
17-01-2005,1313.505,56.7,1290.444,46.845,#N/A N/A,37.81,52.3,20.485,213.1494,18.66,906.7,9.1119,12.3743,2.228,11.86,8.0939,1569,89.8809,17.8824,62.7,4010,31.31,1000,13.5547,29.4353,39.871,83.97,17.6544,23.9357,55.88,#N/A N/A,29.768,53.99,9850,42.0089,2010,23.01,3573.3,26.13,#N/A N/A,1.7925,49.93,475,104.22,564.219,22.1294,#N/A N/A,29.24,5.004,#N/A N/A,25.6954,1121.111,16.9471,1221.999,#N/A N/A,0.876,24.43,6.6169,1.254,1897,#N/A N/A,#N/A N/A,30.875,25.04,50.785,127.9,84.3,42.555,746,#N/A N/A,767.299,22.9,13.0971,33.905,198.632,14.06,532.121,57.6856,768.93,#N/A N/A,28.3358,95.58,43.445,61.6943,46.5445,22.492,52.136,26.125,57.25,54.012,19.436,#N/A N/A,31.51,90.07,516,16.06,29.297,11.1188,824,384.587,70.8415,146.5
18-01-2005,1300.288,56.25,1283.269,46.265,#N/A N/A,38.4,53.09,20.625,215.7898,19,893.3,9.2753,12.3359,2.229,11.72,8.0763,1566,90.6451,17.9199,63.03,4000,31.6,1010,13.5943,29.8454,40.1177,82.02,17.6544,23.9831,55.99,#N/A N/A,30.14,54.49,9720,41.909,2010,22.95,3580,26.32,#N/A N/A,1.8208,49.43,481.7,105,565.337,22.0289,#N/A N/A,29.37,5.102,#N/A N/A,25.9121,1101.111,16.9394,1217.953,#N/A N/A,0.866,24.43,6.5493,1.262,1882,#N/A N/A,#N/A N/A,30.625,25.07,50.608,127.3,83.3,42.555,742,#N/A N/A,765.992,22.9,13.0471,34.065,195.428,14.08,528.972,57.7354,767.33,#N/A N/A,28.2368,94.7,43.336,61.4451,46.86,22.612,52.105,26.205,57.54,54.363,19.424,#N/A N/A,31.73,90.45,518,16.07,29.591,11.0875,822,383.305,71.0976,148
19-01-2005,1308.549,56.1,1266.87,45.755,#N/A N/A,37.84,52.69,20.55,212.6694,18.87,900,9.2072,12.3455,2.198,11.53,8.0587,1555,88.9258,17.7886,62.82,3990,31.62,1000,13.5547,29.5784,40.019,82.17,17.5873,23.585,56.68,#N/A N/A,29.8,53.78,9600,42.4177,2020,22.6,3560,25.98,#N/A N/A,1.7717,49.79,480.1,104.06,564.778,22.0337,#N/A N/A,28.65,4.937,#N/A N/A,25.8615,1093.333,16.9317,1201.767,#N/A N/A,0.857,24.52,6.53,1.248,1887,#N/A N/A,#N/A N/A,30.6,25.035,50.476,127.9,82.5,42.977,738.5,#N/A N/A,762.942,22.88,13.1553,33.655,197.564,13.93,530.322,57.437,758.5,#N/A N/A,28.1626,92.9,43.575,61.3396,46.0133,22.548,51.6,26.475,57,54.337,19.565,#N/A N/A,31.75,89.04,517.5,16.23,29.649,11.0688,818,383.305,70.1016,147
20-01-2005,1301.94,55.5,1261.745,45.04,#N/A N/A,37.25,51.96,20.665,212.2493,18.67,886.7,9.0892,12.2014,2.118,11.45,7.9972,1529,88.8303,17.5634,62.49,3950,31.45,998,13.3767,29.3019,39.6983,82.95,17.4243,23.6798,56.7,#N/A N/A,29.426,53.37,9600,41.9181,2005,22.52,3506.7,25.86,#N/A N/A,1.7833,48.94,477.7,103.4,566.175,21.8901,#N/A N/A,29.82,4.853,#N/A N/A,25.8254,1086.111,16.7321,1197.721,#N/A N/A,0.834,24.44,6.3178,1.258,1879,#N/A N/A,#N/A N/A,30.45,25.06,50.211,127.2,82,42.911,734,#N/A N/A,762.507,22.55,12.9806,33.015,196.852,13.46,527.623,57.0889,755.69,#N/A N/A,28.0884,91.97,43.226,61.8093,45.5318,22.502,50.924,26.29,56.43,54.012,19.495,#N/A N/A,31.51,89,512.5,16.23,29.372,10.85,808,382.664,69.9024,146
21-01-2005,1338.288,55.2,1273.019,44.615,#N/A N/A,36.85,51.98,20.455,210.8091,18.5,896.7,9.0756,12.1341,2.058,11.52,7.9269,1514,88.2381,17.5446,61.85,3830,31.25,990,13.3471,28.949,39.9943,81.27,17.3764,23.2058,55.65,#N/A N/A,29.514,53.01,9720,42.0998,2005,22.41,3486.7,25.65,#N/A N/A,1.7867,48.76,479.3,103.33,565.057,22.0002,#N/A N/A,29.94,4.712,#N/A N/A,25.4571,1088.889,16.7013,1192.663,#N/A N/A,0.797,24.17,6.3082,1.259,1878,#N/A N/A,#N/A N/A,30.55,24.9,50.387,127.5,82.5,42.933,725.5,#N/A N/A,756.406,22.4,12.9806,32.595,197.208,13.11,526.274,57.3873,752.48,#N/A N/A,28.0636,91.17,43.286,61.1288,45.2247,22.999,50.699,26.015,55.32,53.521,19.677,#N/A N/A,31.01,88,512,16.24,29.305,10.7875,812,380.314,69.4614,146.8
24-01-2005,1396.116,55.2,1283.269,44.06,#N/A N/A,36.88,52.57,20.48,211.5892,18.29,895,9.0302,12.0189,2.019,11.44,7.9093,1525,87.6745,17.432,61.49,3760,31.74,995,13.2878,28.4628,40.4384,81.62,17.3093,22.9972,55.21,#N/A N/A,29.196,53.07,9760,41.9181,2000,21.96,3506.7,25.65,#N/A N/A,1.7167,48.26,483.6,103.24,567.293,21.9763,#N/A N/A,29.78,4.522,#N/A N/A,25.2404,1083.333,16.9317,1197.721,#N/A N/A,0.82,23.94,6.2986,1.264,1861,#N/A N/A,#N/A N/A,30.875,24.63,50.653,127.4,81.6,42.888,721,#N/A N/A,756.406,22.11,13.2718,32.545,197.208,13.07,521.326,57.6359,747.26,#N/A N/A,28.4101,90.9,43.276,61.723,44.8843,22.926,50,25.935,54.84,53.609,19.823,#N/A N/A,31.06,87.6,519,16.14,29.171,10.7888,808,382.878,68.4796,144.1
25-01-2005,1371.333,55.15,1276.094,45.25,#N/A N/A,36.86,53.04,20.62,214.2296,18.09,890,8.9258,12.1245,2.047,11.63,7.9269,1533,88.0566,17.4602,63.68,3780,31.94,990,13.4064,29.5116,40.7592,82.82,17.5202,23.3101,55.73,#N/A N/A,29.367,53.28,9670,42.6539,2010,22.26,3486.7,26,#N/A N/A,1.745,48.71,485.1,102.86,565.337,21.9667,#N/A N/A,29.75,4.43,#N/A N/A,25.291,1085,17.0392,1198.733,#N/A N/A,0.825,23.99,6.2696,1.287,1892,#N/A N/A,#N/A N/A,31.075,24.9,50.918,126.5,82.05,43.133,726,#N/A N/A,764.249,21.82,13.33,33,198.988,13.23,525.374,57.6856,758.9,#N/A N/A,28.2616,92,43.425,61.9147,45.1583,22.999,50.139,25.86,54.85,54.249,20.023,#N/A N/A,30.65,88.94,523,16.2,29.381,10.7363,798,390.142,69.3049,145.1
26-01-2005,1361.419,55.5,1268.919,45.56,#N/A N/A,36.83,53.54,20.84,212.9694,18.1,896.7,8.894,12.163,2.067,11.55,7.9445,1547,87.8273,17.5165,64.65,3810,31.99,984,13.5349,29.7214,40.8085,83.42,17.501,23.3101,55.44,#N/A N/A,29.733,53.28,9810,42.5631,2020,22.43,3540,26.01,#N/A N/A,1.7675,48.58,484.8,103.26,563.101,21.9571,#N/A N/A,29.76,4.739,#N/A N/A,25.4427,1097.222,16.9317,1204.802,#N/A N/A,0.825,24.1,6.2503,1.29,1902,#N/A N/A,#N/A N/A,31.225,24.94,50.962,126.4,81.7,43.022,728.5,#N/A N/A,764.685,21.59,13.33,33.065,198.276,13.35,516.378,56.9894,750.87,#N/A N/A,28.0636,90.34,42.937,61.6751,44.9673,22.999,49.72,25.8,55.5,54.205,19.917,#N/A N/A,30.85,87.7,532.5,16.5,29.045,10.6438,810,390.142,69.3475,145.2
27-01-2005,1363.898,56,1273.019,43.26,#N/A N/A,36.75,54.06,20.88,213.6895,18.22,881.7,8.8486,12.2494,2.116,12.2,7.9884,1539,87.856,18.2952,64.22,3790,32.12,980,13.6536,29.7309,40.8579,82.89,17.5393,23.3954,55.32,#N/A N/A,30.128,53.08,9840,42.872,2030,22.31,3513.3,26.11,#N/A N/A,1.9092,48.44,485.6,104,572.882,21.7514,#N/A N/A,29.74,4.7,#N/A N/A,25.8037,1093.333,16.8703,1198.733,#N/A N/A,0.82,24.09,6.2696,1.297,1980,#N/A N/A,#N/A N/A,31.275,26.345,50.608,127.1,81.45,43,725.5,#N/A N/A,761.635,21.79,13.6296,32.83,197.564,13.19,521.326,57.6359,766.93,#N/A N/A,28.4101,90.16,42.638,62.0201,44.6187,22.778,49.969,26.075,55.51,55.784,19.868,#N/A N/A,31.27,86.8,533,16.35,28.978,10.8063,802,388.005,69.0914,144.6
28-01-2005,1351.506,56.75,1258.67,43.73,#N/A N/A,37,53.72,20.745,214.5296,18.23,886.7,8.7805,12.259,2.111,12.21,7.9972,1533,88.7252,18.3609,64.62,3800,32,980,13.6832,26.7178,40.5371,83.25,17.4723,23.0826,54.15,#N/A N/A,30.081,52.43,9780,42.4904,2015,22.24,3513.3,26.2,#N/A N/A,1.9067,48.08,483.8,106.12,573.441,21.6605,#N/A N/A,29.54,4.766,#N/A N/A,25.9987,1109.444,16.8703,1191.652,#N/A N/A,0.83,23.46,6.3082,1.321,1995,#N/A N/A,#N/A N/A,31.3,25.83,50.255,125.9,81,42.777,722,#N/A N/A,756.842,21.68,13.5297,32.7,195.072,13.14,516.378,56.7905,760.1,#N/A N/A,28.4348,89.72,42.728,62.4706,45.1334,22.99,49.945,25.915,53.58,53.854,19.9,#N/A N/A,31.09,86.29,525,16.33,28.961,10.8113,796,389.287,69.9736,145
31-01-2005,1363.072,57.45,1262.77,44.55,#N/A N/A,37.33,54.4,20.745,216.8099,18.12,905,8.894,12.4128,2.161,12.53,8.006,1537,89.2314,18.8206,64.7,3840,32.39,977,13.8019,26.7464,40.5865,84.36,17.846,22.9024,53.23,#N/A N/A,29.691,52.4,9900,43.0355,2035,22.45,3600,26.28,#N/A N/A,1.91,48.04,490.5,107.85,577.074,21.5409,#N/A N/A,29.94,4.895,#N/A N/A,26.0998,1120,16.9547,1188.617,#N/A N/A,0.834,23.44,6.3082,1.373,1990,#N/A N/A,#N/A N/A,31.2,26.27,50.387,126.6,81.3,42.888,723.5,#N/A N/A,765.557,22.74,13.5381,33.62,195.072,13.17,523.575,56.9397,782.58,#N/A N/A,29.004,90.95,44.083,62.7869,46.4532,24.002,50.683,26.195,54.24,53.363,20.173,#N/A N/A,32.5,87.67,523,16.58,29.28,10.8288,806,393.133,70.7134,144.8
01-02-2005,1406.855,57.9,1310.943,45.06,#N/A N/A,37.5,55.15,20.71,217.7101,18.24,903.3,8.9984,12.4896,2.124,12.66,7.9884,1536,89.6517,19.3742,65.42,3840,31.98,978,13.8414,26.5366,41.3266,84.08,17.9706,22.6181,52.87,#N/A N/A,29.497,52.61,9830,43.3353,2065,22.63,3613.3,26.39,#N/A N/A,1.9458,49.07,494.8,108.4,583.501,21.7944,#N/A N/A,29.91,4.802,#N/A N/A,24.9227,1128.889,17.0853,1192.663,#N/A N/A,0.862,23.66,6.4529,1.384,2026,#N/A N/A,#N/A N/A,31.475,26.605,50.387,127.1,82.05,43.2,729,#N/A N/A,765.992,22.79,13.7794,34.195,194.716,13.08,537.519,56.5419,789.8,#N/A N/A,29.004,91.24,44.95,62.5856,47.5241,24.347,51.406,26.475,54.76,53.81,20.17,#N/A N/A,33.02,87.37,537,16.54,29.574,10.8837,810,399.116,72.307,145.3
02-02-2005,1391.985,57.65,1334.518,45.505,#N/A N/A,37.52,55.53,20.96,217.53,17.98,913.3,8.8849,12.5857,2.094,12.73,8.0323,1516,90.072,19.1584,66,3830,31.77,982,13.8612,27.1373,41.5734,83.34,17.9419,22.8171,53.4,#N/A N/A,29.382,53.06,9810,43.6624,2060,22.59,3573.3,26.46,#N/A N/A,2.0542,49.57,496.8,108.59,580.148,21.8375,#N/A N/A,29.99,5.154,#N/A N/A,24.8938,1165,17.0392,1197.721,#N/A N/A,0.894,24,6.6169,1.422,2070,#N/A N/A,#N/A N/A,31.575,27.145,50.608,121.1,83.3,43.755,739,#N/A N/A,761.635,22.82,14.0456,34.04,193.292,13.27,534.37,56.144,784.99,#N/A N/A,28.9793,92.1,45.777,63.3428,47.3747,24.189,51.281,26.565,55.14,53.345,20.328,#N/A N/A,32.61,88.05,537.5,16.46,29.943,10.8375,812,402.962,73.3172,139
03-02-2005,1367.202,57.75,1312.993,45.9,#N/A N/A,37.39,56.24,20.87,216.4499,17.83,910,9.0347,12.6049,1.788,12.4,8.0411,1512,89.346,19.1021,65.65,3850,32.06,980,13.8019,27.0897,41.45,83.34,17.731,22.6655,53.24,#N/A N/A,29.638,53.42,9920,43.6715,2070,22.38,3613.3,26.17,#N/A N/A,2.0325,49.21,491.5,108.74,577.353,21.8471,#N/A N/A,26.8,5.275,#N/A N/A,24.5616,1167.222,17.0546,1191.652,#N/A N/A,0.885,23.84,6.559,1.389,2060,#N/A N/A,#N/A N/A,31.75,27.39,50.874,123,83.45,43.667,736,#N/A N/A,760.328,22.44,14.237,34.245,196.14,13.11,536.169,56.7408,787.8,#N/A N/A,29.103,91.77,45.658,63.8124,47.466,24.081,51.949,26.5,54.87,52.284,20.27,#N/A N/A,31.99,87.88,534,16.44,29.868,10.825,812,402.321,72.7765,141.5
04-02-2005,1361.419,57.8,1316.068,45.95,#N/A N/A,37.69,56.74,21.235,217.53,18.03,913.3,9.2844,12.6722,1.786,12.79,8.1817,1529,90.2725,19.4774,66.24,3790,32.57,975,13.9996,27.0325,41.8941,84.08,17.846,22.9688,52.62,#N/A N/A,29.998,53.46,9910,44.371,2080,23.01,3606.7,26.32,#N/A N/A,2.1492,49.03,497.8,110.02,592.164,21.7801,#N/A N/A,27.7,5.117,#N/A N/A,24.6699,1155.556,17.1083,1209.86,#N/A N/A,0.922,24.12,6.5204,1.408,2072,#N/A N/A,#N/A N/A,31.75,27.415,50.785,122.8,84.15,44.267,735.5,#N/A N/A,771.221,22.52,14.1039,34.365,197.208,13.22,537.069,57.0889,788.2,#N/A N/A,29.5732,92.19,47.342,64.1191,48.7111,24.701,53.247,26.85,55.03,52.784,20.651,#N/A N/A,32.32,88.8,538,16.52,30.086,10.88,810,405.953,73.6017,140.9
07-02-2005,1381.246,57.95,1339.643,45.68,#N/A N/A,37.97,56.26,21.245,217.41,17.8,905,9.2481,12.6818,1.785,13.13,8.2608,1542,90.2917,19.7025,66.45,3850,32.78,972,14.1479,27.1087,41.9435,83.88,18.0473,23.6134,52.53,#N/A N/A,29.544,53.51,10200,44.4255,2075,22.94,3646.7,26.16,#N/A N/A,2.1233,49.34,497.3,109.59,585.178,21.8136,#N/A N/A,28.35,4.905,#N/A N/A,24.8432,1166.111,17.1851,1220.988,#N/A N/A,0.913,24.15,6.6554,1.411,2085,#N/A N/A,#N/A N/A,31.875,27.6,51.227,122,84.25,44.311,750,#N/A N/A,782.55,22.56,14.1621,34.16,198.276,13.42,533.92,57.4867,794.62,#N/A N/A,29.5732,94.15,47.203,63.9945,48.2048,25.026,52.897,27.01,55.74,53.24,20.549,#N/A N/A,32.2,90.18,544,16.6,30.287,10.775,810,410.653,73.4025,143.5
08-02-2005,1363.072,58.65,1346.818,45.74,#N/A N/A,37.76,56.6,21.325,218.6102,18.16,911.7,9.1437,12.6626,1.815,13.15,8.3751,1543,89.9096,19.8433,66.33,3900,32.42,976,14.1183,27.4615,41.9928,84.34,18.3061,24.2201,51.98,#N/A N/A,29.786,53.2,10200,43.5261,2100,23.41,3666.7,26.24,#N/A N/A,2.1442,50.02,494.8,111.55,585.737,21.6653,#N/A N/A,28.37,4.971,#N/A N/A,25.2477,1157.222,17.1698,1224.022,#N/A N/A,0.89,24,6.6361,1.445,2097,#N/A N/A,#N/A N/A,31.75,27.45,51.095,122.1,83.7,45.401,745,#N/A N/A,789.085,22.55,14.1122,34.35,198.632,13.16,537.519,57.4867,804.65,#N/A N/A,29.1772,94.36,47.083,64.0233,48.6447,24.986,53.091,27.25,55.4,52.977,20.502,#N/A N/A,31.95,90.35,547,16.63,30.472,10.4938,814,408.944,72.6769,144.4
09-02-2005,1339.115,58.35,1326.318,45.32,#N/A N/A,37.5,56.16,21.38,216.5699,17.68,910,9.7747,12.6241,1.795,13.01,8.3575,1555,88.5437,19.6931,66.19,3960,31.97,970,14.0985,27.3662,41.8201,83.35,18.1144,23.7461,51.51,#N/A N/A,29.638,52.52,10200,43.3353,2120,23.32,3666.7,26.06,#N/A N/A,2.0717,49.57,491.8,111.45,591.326,21.6078,#N/A N/A,27.54,4.794,#N/A N/A,24.381,1146.667,17.1698,1246.277,#N/A N/A,0.89,23.68,6.6072,1.408,2118,#N/A N/A,#N/A N/A,31.525,27.255,51.404,122,82.6,45.312,738,#N/A N/A,789.957,24.52,13.8376,33.83,199.344,13.12,534.37,57.1884,807.46,#N/A N/A,29.202,93.82,46.694,63.9082,48.2878,25.203,52.353,27.48,54.65,53.1,20.425,#N/A N/A,32.5,90.1,549,16.5,30.321,10.4075,826,405.312,71.5387,143
10-02-2005,1359.767,57.9,1335.543,46.03,#N/A N/A,37.45,57.4,21.25,216.3299,17.56,906.7,9.752,12.7298,1.789,12.91,8.3136,1563,88.601,19.6556,66.13,3940,32.1,989,14.0688,27.4234,41.8448,83.9,18.0377,23.7461,51.62,#N/A N/A,30.275,52.26,10200,43.4262,2125,23.5,3686.7,26.06,#N/A N/A,2.1175,49.84,489.8,112.77,587.973,21.5217,#N/A N/A,27.73,4.706,#N/A N/A,24.2294,1142.222,17.1314,1250.324,#N/A N/A,0.89,23.77,6.4915,1.399,2103,#N/A N/A,#N/A N/A,31.7,27,51.006,122.7,81.75,45.668,737.5,#N/A N/A,786.035,24.1,13.796,33.865,197.564,13.1,533.92,57.2878,803.05,#N/A N/A,29.202,93.5,46.754,64.1862,48.8689,25.636,52.26,27.415,54.8,53.091,20.475,#N/A N/A,32.47,89.9,555,16.36,29.96,10.495,832,405.525,73.3883,144
11-02-2005,1394.464,58.45,1358.092,46.39,#N/A N/A,37.48,58.16,21.38,217.41,17.68,906.7,9.6703,12.8547,1.789,13.3,8.5421,1563,89.1168,19.8057,66.6,3940,32.25,989,14.2962,27.8525,42.4369,84.04,18.5074,23.8409,52.15,#N/A N/A,29.904,52.1,10120,43.7623,2125,24.17,3686.7,25.97,#N/A N/A,2.1792,50.6,494,112.77,598.312,22.1055,#N/A N/A,27.83,4.691,#N/A N/A,24.7132,1140.556,17.5076,1253.358,#N/A N/A,0.89,24.1,6.5686,1.45,2102,#N/A N/A,#N/A N/A,31.775,27.325,51.095,123.2,82,46.512,738.5,#N/A N/A,789.957,25.24,13.8709,34.12,199.344,13.06,545.615,57.437,813.88,#N/A N/A,29.5485,95.16,47.492,64.8571,50.0725,25.931,52.578,27.8,55.5,53.854,20.954,#N/A N/A,32.99,90.95,555,16.33,30.086,10.5813,832,406.807,73.4879,144.4
14-02-2005,1393.637,58.15,1347.843,46.11,#N/A N/A,37.5,58.11,21.43,217.9501,17.77,913.3,9.4297,12.8067,1.802,13.77,8.5684,1581,89.3747,19.9183,66,4000,32.61,1000,14.2962,28.0432,42.3876,84.61,18.5361,24.1537,52.7,#N/A N/A,29.874,52.15,10340,43.9622,2125,24.31,3720,26.01,#N/A N/A,2.1333,50.6,492.5,111.97,596.636,22.2442,#N/A N/A,27.57,4.83,#N/A N/A,24.4821,1134.444,17.546,1273.59,#N/A N/A,0.922,24.13,6.5493,1.512,2083,#N/A N/A,#N/A N/A,31.725,27.245,51.006,123.5,82.65,46.379,743,#N/A N/A,786.471,25.03,14.0623,33.91,199.344,13.1,545.166,57.6856,815.49,#N/A N/A,29.202,95.5,46.954,65.3171,50.031,26.039,52.563,27.915,55.4,53.679,20.839,#N/A N/A,32.3,91.17,550.5,16.33,29.876,10.6512,834,405.098,74.4127,143
15-02-2005,1417.594,58.25,1355.017,45.75,#N/A N/A,37.55,58.17,21.325,218.3702,17.69,926.7,9.5886,12.8259,1.807,13.88,8.5421,1580,90.1006,19.8714,65.91,3980,33.16,994,14.3951,27.986,42.5603,85.99,18.5457,23.9073,53.48,#N/A N/A,30.308,52.7,10380,44.2438,2120,24.46,3700,25.93,#N/A N/A,2.1567,50.87,494,112.71,608.373,22.426,#N/A N/A,27.38,4.887,#N/A N/A,24.3883,1126.667,17.569,1287.752,#N/A N/A,0.903,23.93,6.4625,1.579,2053,#N/A N/A,#N/A N/A,31.725,26.96,51.05,123.5,83,46.112,751,#N/A N/A,789.957,25.37,14.2703,34.005,200.412,13.16,550.113,57.2878,807.86,#N/A N/A,29.301,95.73,47.552,64.2149,49.8069,25.901,52.912,28.2,55.77,53.696,21.048,#N/A N/A,32.68,91.4,551,16.32,30.002,10.6613,832,402.534,76.177,143.4
16-02-2005,1429.986,57.6,1359.117,46.27,#N/A N/A,37.33,59.5,21.65,217.35,18.43,923.3,9.5614,12.6337,1.783,13.55,8.4366,1573,90.3776,19.665,65.74,3970,32.6,988,14.3061,27.6713,42.585,86.8,18.3348,23.6513,53.31,#N/A N/A,30.331,52.6,10400,43.8895,2115,24.18,3700,25.78,#N/A N/A,2.145,50.65,491.8,112.27,614.241,22.4069,#N/A N/A,27.5,4.966,#N/A N/A,24.3449,1120,17.5614,1263.474,#N/A N/A,0.894,24.01,6.5976,1.609,2077,#N/A N/A,#N/A N/A,31.5,26.99,50.962,122.5,82.7,45.49,745,#N/A N/A,789.521,25.09,14.5199,34.09,200.056,13.25,546.065,57.437,798.63,#N/A N/A,29.0783,94.21,47.133,63.199,49.5828,25.616,52.501,28.02,55.43,53.31,20.798,#N/A N/A,31.76,91,555,16.27,29.842,10.6788,834,399.97,76.6465,144.6
17-02-2005,1435.769,58.9,1373.467,45.91,#N/A N/A,36.78,58.61,21.5,216.2099,18.3,926.7,9.4706,12.6818,1.789,13.62,8.4102,1579,89.5466,19.6275,65.35,3970,32.29,973,14.227,27.5092,42.9797,85.71,18.4882,23.7556,53.33,#N/A N/A,29.933,52.77,10340,43.5624,2085,23.55,3653.3,25.64,#N/A N/A,2.1258,50.33,488,110.6,607.255,22.2777,#N/A N/A,27.54,4.957,#N/A N/A,23.9622,1117.222,17.6612,1255.382,#N/A N/A,0.903,23.92,6.7615,1.568,2070,#N/A N/A,#N/A N/A,31.475,26.96,50.52,120.6,82.85,45.579,740,#N/A N/A,785.164,24.5,14.9193,33.475,201.124,13,547.415,57.2381,789,#N/A N/A,29.004,94.22,47.302,63.0457,49.4832,26,52.353,28.15,55.13,52.775,20.886,#N/A N/A,30.9,91.33,557.5,16.12,29.784,10.65,824,399.97,76.1912,143.7
18-02-2005,1443.204,59.55,1381.667,45.42,#N/A N/A,36.51,59.73,21.48,215.3097,18.61,940,9.5341,12.6433,1.766,13.63,8.4102,1569,89.0881,19.7213,65.43,3980,32.33,963,14.1281,31.0945,43.4978,85.55,18.6799,25.405,53.5,#N/A N/A,29.759,52.72,10540,43.7078,2080,24.02,3666.7,25.48,#N/A N/A,2.3558,51.55,485.7,109,600.828,22.2011,#N/A N/A,27.43,4.954,#N/A N/A,24.2727,1123.889,17.6151,1255.382,#N/A N/A,0.908,24.36,6.9062,1.55,2075,#N/A N/A,#N/A N/A,31.475,26.6,50.653,121.7,82.75,45.579,752,#N/A N/A,784.292,24.56,14.9276,33.455,200.412,12.96,552.362,58.2327,802.64,#N/A N/A,29.1277,92.81,47.223,63.1798,47.8561,26.325,51.817,28.385,54.6,52.635,20.695,#N/A N/A,31.58,90.5,555,15.99,29.767,10.6888,834,399.329,76.3193,146.6
21-02-2005,1453.117,59.75,1374.492,45.42,#N/A N/A,36.51,59.73,21.48,215.3097,18.61,926.7,9.5341,12.5665,1.766,13.65,8.3399,1573,89.0881,19.9277,65.43,3970,32.33,962,14.0293,31.0945,43.7446,85.55,18.8141,25.405,53.5,#N/A N/A,29.759,52.72,10560,43.199,2050,24.02,3646.7,25.48,#N/A N/A,2.3558,51.19,485.7,109,574.838,22.2011,#N/A N/A,27.43,4.954,#N/A N/A,24.2727,1118.889,17.5383,1310.007,#N/A N/A,0.986,24.36,6.9255,1.55,2162,#N/A N/A,#N/A N/A,31.725,26.6,52.023,124.3,83,45.045,754.5,#N/A N/A,781.242,24.56,14.8777,33.455,199.7,12.96,551.013,60.5202,804.65,#N/A N/A,29.2762,93.76,45.648,63.1798,47.8561,26.364,51.755,28.37,54.6,52.819,20.044,#N/A N/A,31.58,90.95,558.5,15.94,29.884,10.6888,826,400.825,76.3193,146
22-02-2005,1469.639,59.8,1370.392,44.73,#N/A N/A,35.93,59.34,21.395,212.1293,18.41,930,9.3389,12.4224,1.736,13.75,8.2872,1590,88.1807,19.7588,65.07,3980,31.95,952,13.7524,29.7595,43.4238,84.06,18.8907,25.206,52.25,#N/A N/A,29.09,52,10440,42.7084,2060,23.76,3660,25.21,#N/A N/A,2.3858,50.83,479.5,107.86,579.589,21.7418,#N/A N/A,27.14,4.792,#N/A N/A,24.0561,1111.111,17.4999,1292.81,#N/A N/A,0.968,24.36,6.8291,1.523,2173,#N/A N/A,#N/A N/A,31.775,26.2,52.067,123.9,83.8,44.734,759,#N/A N/A,777.321,24.39,14.7612,32.765,196.496,12.76,544.266,59.5753,801.04,#N/A N/A,28.9545,93.22,46.146,62.231,47.2169,25.98,51.46,28.065,54.56,52.302,20.032,#N/A N/A,30.99,91,560.5,15.8,29.708,10.4875,818,398.261,75.1241,147.3
