Date,OR FP Equity,DG FP Equity,STLAP FP Equity,TTE FP Equity,AI FP Equity,DSY FP Equity,CS FP Equity,ERF FP Equity,BNP FP Equity,BN FP Equity,CAP FP Equity,CA FP Equity,SGO FP Equity,EL FP Equity,MC FP Equity,ML FP Equity,EDEN FP Equity,KER FP Equity,PUB FP Equity,RNO FP Equity,SAF FP Equity,HO FP Equity,TEP FP Equity,RMS FP Equity,ENGI FP Equity,ORA FP Equity,MT NA Equity,EN FP Equity,ALO FP Equity,VIE FP Equity,SAN FP Equity,GLE FP Equity,SU FP Equity,AIR FP Equity,LR FP Equity,URW FP Equity,ACA FP Equity,RI FP Equity,STMPA FP Equity,WLN FP Equity
17-01-2005,56.7,25.7723,#N/A N/A,39.871,31.2779,3.709,17.6544,1.965,53.6662,33.2623,24.11,33.1086,42.0089,26.65,49.93,11.4886,#N/A N/A,70.14,23.67,65.15,15.38,35.03,19.61,48.333,#N/A N/A,24.0099,61.7549,29.32,11.498,24.5452,57.6856,68.6087,28.3358,23.7,#N/A N/A,#N/A N/A,20.9445,42.4577,13.24,#N/A N/A
18-01-2005,56.25,25.9932,#N/A N/A,40.1177,31.0436,3.702,17.6544,1.945,53.7627,32.7905,24,33.161,41.909,27.025,49.43,11.5466,#N/A N/A,71.37,23.55,65.1,15.19,35.24,19.72,47.733,#N/A N/A,23.8604,61.0045,29.3,12.0543,24.3271,57.7354,68.2562,28.2368,23.27,#N/A N/A,#N/A N/A,20.8719,42.4577,13.05,#N/A N/A
19-01-2005,56.1,26.0913,#N/A N/A,40.019,31.0436,3.723,17.5873,1.906,53.7627,32.5074,24.35,33.196,42.4177,26.55,49.79,11.7785,#N/A N/A,72.97,23.7,64.5,15.31,35.23,19.68,48.5,#N/A N/A,23.6213,60.1437,29.39,12.0543,24.5072,57.437,68.1681,28.1626,23.03,#N/A N/A,#N/A N/A,20.9173,42.1494,13.15,#N/A N/A
20-01-2005,55.5,25.8704,#N/A N/A,39.6983,30.8796,3.677,17.4243,1.87,53.2323,32.3894,24.5,32.9514,41.9181,27,48.94,11.7302,#N/A N/A,73.66,23.39,63.8,15.31,35.14,19.46,48.5,#N/A N/A,23.1132,59.3713,29,11.6834,24.6684,57.0889,67.419,28.0884,23.26,#N/A N/A,#N/A N/A,20.6086,41.7256,13.03,#N/A N/A
21-01-2005,55.2,26.2386,#N/A N/A,39.9943,30.8093,3.639,17.3764,1.93,53.5216,32.3659,24.37,32.9776,42.0998,26.875,48.76,11.6674,#N/A N/A,73.93,23.1,63.3,15.08,34.91,19.32,48.6,#N/A N/A,23.3125,60.8942,28.95,11.8689,25.2088,57.3873,67.5071,28.0636,23.04,#N/A N/A,#N/A N/A,20.5632,41.533,12.84,#N/A N/A
24-01-2005,55.2,25.8704,#N/A N/A,40.4384,30.4345,3.615,17.3093,1.905,53.1841,32.4602,23.89,33.6939,41.9181,26.825,48.26,11.607,#N/A N/A,73.52,23.15,62.65,15,34.48,19.63,48.333,#N/A N/A,23.1431,59.7244,28.99,11.8689,25.5691,57.6359,67.3308,28.4101,23,#N/A N/A,#N/A N/A,20.4089,41.2633,12.51,#N/A N/A
25-01-2005,55.15,26.1404,#N/A N/A,40.7592,30.6219,3.599,17.5202,1.9,53.618,32.9556,24.45,34.0695,42.6539,26.875,48.71,11.834,#N/A N/A,74.12,23.58,63.15,15,34.75,19.63,48.6,#N/A N/A,23.5516,61.5784,29.18,11.8689,25.5691,57.6856,67.8596,28.2616,23.13,#N/A N/A,#N/A N/A,20.4906,42.3421,12.56,#N/A N/A
26-01-2005,55.5,26.1404,#N/A N/A,40.8085,30.8328,3.561,17.501,1.865,53.0394,32.7197,24.44,34.0171,42.5631,27.275,48.58,12.0128,#N/A N/A,74.12,23.24,62.3,15.05,34.9,19.52,48.833,#N/A N/A,23.8604,59.7906,29.41,12.2398,25.3036,56.9894,67.1986,28.0636,23.04,#N/A N/A,#N/A N/A,20.6267,42.265,12.67,#N/A N/A
27-01-2005,56,26.4841,#N/A N/A,40.8579,30.5751,3.6,17.5393,1.865,53.1359,32.6725,24.46,34.0433,42.872,27.1,48.44,12.0176,#N/A N/A,74.02,23.1,61.85,15.38,34.73,19.4,48.5,#N/A N/A,23.8505,59.7244,29.5,12.6107,25.1235,57.6359,67.419,28.4101,23.13,#N/A N/A,#N/A N/A,20.6903,41.7642,12.67,#N/A N/A
28-01-2005,56.75,26.7541,#N/A N/A,40.5371,30.5751,3.57,17.4723,1.865,52.5572,33.0736,24.36,33.9822,42.4904,27.3,48.08,11.9331,#N/A N/A,73.61,23.65,62.2,15.36,34.85,19.61,50,#N/A N/A,23.701,60.5852,29.45,12.9816,25.2846,56.7905,66.5817,28.4348,23.11,#N/A N/A,#N/A N/A,20.4996,41.3018,12.48,#N/A N/A
31-01-2005,57.45,26.9995,#N/A N/A,40.5865,30.9031,3.569,17.846,1.92,53.3769,33.7341,24.85,34.55,43.0355,27.25,48.04,11.9886,#N/A N/A,73.98,24.15,62.7,15.45,34.98,19.56,50.167,#N/A N/A,23.98,60.9162,30.05,13.167,25.9957,56.9397,67.3308,29.004,23.45,#N/A N/A,#N/A N/A,20.7448,41.8412,12.8,#N/A N/A
01-02-2005,57.9,26.9259,#N/A N/A,41.3266,31.0202,3.585,17.9706,1.921,53.6662,33.9228,24.92,34.585,43.3353,27.375,49.07,12.008,#N/A N/A,74.25,24.25,63.5,15.7,34.98,19.59,50.167,#N/A N/A,24.0198,62.7923,30.25,12.6107,26.1853,56.5419,67.5512,29.004,23.72,#N/A N/A,#N/A N/A,20.8719,41.9953,13.1,#N/A N/A
02-02-2005,57.65,26.8522,#N/A N/A,41.5734,31.1842,3.625,17.9419,1.925,53.9556,33.8049,26.3,34.4714,43.6624,27,49.57,12.0418,#N/A N/A,71.92,24.15,63.45,15.77,34.88,19.52,49.8,#N/A N/A,24.229,63.9179,30.55,12.6107,26.0905,56.144,68.2121,28.9793,23.58,#N/A N/A,#N/A N/A,20.8355,41.8412,12.88,#N/A N/A
03-02-2005,57.75,27.1713,#N/A N/A,41.45,30.8796,3.512,17.731,1.913,53.2805,33.9464,25.59,35.1528,43.6715,27.3,49.21,12.3196,#N/A N/A,72.33,23.6,63.4,15.57,34.48,19.4,49.6,#N/A N/A,24.0099,63.1454,30.66,12.6107,25.7492,56.7408,67.419,29.103,23.13,#N/A N/A,#N/A N/A,20.8083,41.0707,12.59,#N/A N/A
04-02-2005,57.8,28.0304,#N/A N/A,41.8941,31.3482,3.591,17.846,1.9,52.8465,33.9936,25.96,35.5546,44.371,27.5,49.03,12.5611,#N/A N/A,71.97,23.8,63.45,15.57,34.62,19.89,50.333,#N/A N/A,24.0796,63.8517,31.95,12.4252,26.4413,57.0889,68.124,29.5732,23.23,#N/A N/A,#N/A N/A,21.0171,41.3018,12.86,#N/A N/A
07-02-2005,57.95,28.0304,#N/A N/A,41.9435,31.3951,3.6,18.0473,1.855,52.943,33.8285,26.64,35.6944,44.4255,27.5,49.34,12.7906,#N/A N/A,73.38,24.38,64,15.58,34.51,19.83,50,#N/A N/A,24.5977,65.1097,32.61,12.6107,26.4413,57.4867,68.3443,29.5732,23.43,#N/A N/A,#N/A N/A,21.3167,40.8395,13.12,#N/A N/A
08-02-2005,58.65,27.9813,#N/A N/A,41.9928,31.5122,3.63,18.3061,1.848,52.7019,33.3331,26.87,35.4498,43.5261,27.475,50.02,12.8389,#N/A N/A,73.06,24.3,65.7,15.51,34.19,19.83,50.567,#N/A N/A,24.6375,65.5291,32.15,12.6107,25.9388,57.4867,68.1681,29.1772,23.43,#N/A N/A,#N/A N/A,21.0716,41.0707,13.54,#N/A N/A
09-02-2005,58.35,27.9077,#N/A N/A,41.8201,31.5356,3.619,18.1144,1.768,52.7501,33.4038,26.7,35.3013,43.3353,27.225,49.57,12.7906,#N/A N/A,72.79,24.37,67.1,15.62,34,20.14,50,#N/A N/A,24.7172,65.8822,31.99,12.4252,25.7776,57.1884,67.7715,29.202,23.39,#N/A N/A,#N/A N/A,20.9263,41.4559,13.4,#N/A N/A
10-02-2005,57.9,27.9322,#N/A N/A,41.8448,31.4185,3.647,18.0377,1.79,53.0394,33.2859,26.71,35.0916,43.4262,27.45,49.84,12.5974,#N/A N/A,72.52,24.55,67,15.6,34.35,20.38,52.233,#N/A N/A,24.1593,65.9926,31.95,12.4252,25.7208,57.2878,70.2391,29.202,23.32,#N/A N/A,#N/A N/A,20.9717,41.4945,13.3,#N/A N/A
11-02-2005,58.45,28.1777,#N/A N/A,42.4369,31.3951,3.631,18.5074,1.798,54.052,34.1823,26.56,35.2314,43.7623,27.325,50.6,12.8752,#N/A N/A,72.97,24.19,68.5,15.65,34.05,20.19,54,#N/A N/A,24.1593,65.5512,32.34,12.7961,25.8345,57.437,71.9136,29.5485,23.7,#N/A N/A,#N/A N/A,21.1442,41.4174,13.5,#N/A N/A
14-02-2005,58.15,28.4477,#N/A N/A,42.3876,31.4654,3.657,18.5361,2.004,54.1002,34.0408,27.01,34.7509,43.9622,27.425,50.6,12.6819,#N/A N/A,74.44,24.27,68,15.55,34.01,20.43,54.167,#N/A N/A,24.1394,66.3678,32.35,12.6107,25.7871,57.6856,71.1204,29.202,23.59,#N/A N/A,#N/A N/A,21.008,41.1477,13.49,#N/A N/A
15-02-2005,58.25,28.4967,#N/A N/A,42.5603,31.4888,3.655,18.5457,2.08,54.2931,34.2059,26.87,34.9868,44.2438,27.5,50.87,12.6698,#N/A N/A,74.76,24.04,68.95,16.06,35.01,20.51,54.767,#N/A N/A,24.4283,66.2133,32.57,13.3525,26.0526,57.2878,71.561,29.301,24,#N/A N/A,#N/A N/A,20.6903,40.9165,13.57,#N/A N/A
16-02-2005,57.6,28.4477,#N/A N/A,42.585,31.3716,3.619,18.3348,2.099,53.7145,34.2531,26.45,34.7422,43.8895,27.45,50.65,12.694,#N/A N/A,74.12,23.92,68.5,16.14,34.8,20.2,54,#N/A N/A,24.3586,65.1097,32.25,13.167,25.7113,57.437,70.9441,29.0783,24.1,#N/A N/A,#N/A N/A,20.5087,41.9953,13.2,#N/A N/A
17-02-2005,58.9,28.2513,#N/A N/A,42.9797,31.3716,3.549,18.4882,2.19,53.3769,34.2295,26,34.7684,43.5624,27.25,50.33,12.9597,#N/A N/A,74.25,23.62,68.75,16.87,34.77,20.63,54.167,#N/A N/A,23.7309,68.5528,32.68,12.9816,25.6639,57.2381,70.6357,29.004,24.12,#N/A N/A,#N/A N/A,20.427,41.6486,13,#N/A N/A
18-02-2005,59.55,27.8095,#N/A N/A,43.4978,31.6528,3.545,18.6799,2.19,53.4252,34.9136,25.69,34.9344,43.7078,27.4,51.55,13.153,#N/A N/A,76.45,23.37,68.9,17.69,34.94,21,54.633,#N/A N/A,23.5516,67.6479,32.68,12.7961,25.5785,58.2327,71.0763,29.1277,24.38,#N/A N/A,#N/A N/A,20.8174,42.265,12.82,#N/A N/A
21-02-2005,59.75,26.8522,#N/A N/A,43.7446,31.9339,3.55,18.8141,2.195,52.6055,35.008,26,34.8732,43.199,27.175,51.19,13.0443,#N/A N/A,75.53,23.33,69.05,17.55,34.85,20.84,54.5,#N/A N/A,23.2726,68.0673,31.95,12.7961,24.6495,60.5202,70.0628,29.2762,24.58,#N/A N/A,#N/A N/A,20.6086,42.7659,12.87,#N/A N/A
22-02-2005,59.8,26.5822,#N/A N/A,43.4238,32.2151,3.562,18.8907,2.19,52.8465,34.9608,25.87,35.1091,42.7084,27.1,50.83,12.8993,#N/A N/A,76.4,23.43,67.9,17.4,34.3,20.53,54.133,#N/A N/A,22.7745,66.1912,31.8,13.167,24.8485,59.5753,70.2391,28.9545,23.45,#N/A N/A,#N/A N/A,20.545,42.5732,13.39,#N/A N/A
23-02-2005,59.45,26.8277,#N/A N/A,43.2018,32.0511,3.531,18.6799,2.108,52.6055,34.7013,26.09,34.585,42.1997,26.875,50.2,12.5974,#N/A N/A,75.67,22.96,67,17.49,34.15,20.7,53.9,#N/A N/A,23.0036,64.6904,31.62,12.9816,24.7443,58.9786,69.7984,29.0535,23.36,#N/A N/A,#N/A N/A,20.2908,42.188,13.34,#N/A N/A
24-02-2005,58.85,26.8031,#N/A N/A,43.2758,31.8637,3.583,19.0345,2.124,52.6537,35.008,27.85,34.253,41.4365,26.725,50.15,12.7544,#N/A N/A,75.67,22.73,68.45,17.97,34.19,20.61,53.8,#N/A N/A,23.0435,66.5444,31.95,12.9816,24.2513,58.531,69.5781,28.9298,23.73,#N/A N/A,#N/A N/A,20.191,42.4577,13.31,#N/A N/A
25-02-2005,59.05,27.1713,#N/A N/A,44.3367,32.2854,3.635,19.4179,2.115,53.0876,35.3854,28.48,34.3316,42.5267,26.975,50.38,13.0926,#N/A N/A,76.91,23.37,68.8,17.8,34.26,21.08,54.2,#N/A N/A,23.1332,68.0893,32.32,12.7961,24.7822,59.6251,70.4154,29.7217,23.78,#N/A N/A,#N/A N/A,20.427,42.2265,13.53,#N/A N/A
28-02-2005,59.15,27.245,#N/A N/A,44.238,31.7934,3.571,19.4658,2.105,52.8465,35.5034,28.27,34.55,42.445,26.5,50.42,13.0201,#N/A N/A,77.09,23.09,68.4,17.8,34.2,21.05,54.933,#N/A N/A,22.7147,70.2965,32.74,12.9816,24.9054,60.0726,70.3272,29.8454,23.74,#N/A N/A,#N/A N/A,20.3453,41.61,13.48,#N/A N/A
01-03-2005,59.65,27.4413,#N/A N/A,44.2133,31.8871,3.555,19.8013,2.105,53.0876,35.9044,28.14,34.8907,42.8175,26.475,50.74,13.0443,#N/A N/A,76.91,23.55,68,17.59,34.58,20.98,54.133,#N/A N/A,22.9439,68.0893,32.78,12.7961,25.2278,61.1667,70.6797,29.7712,24.04,#N/A N/A,#N/A N/A,20.5178,42.1494,13.85,#N/A N/A
02-03-2005,59.75,27.6868,#N/A N/A,44.3614,32.2854,3.558,19.8204,2.15,53.2805,35.9988,28.01,34.9955,42.4268,26.675,50.87,12.9114,#N/A N/A,77.04,24,67.75,17.75,34.38,20.72,53.967,#N/A N/A,23.1929,69.6343,32.11,12.9816,24.7063,62.0618,70.0628,29.8454,24,#N/A N/A,#N/A N/A,20.6086,41.8412,13.89,#N/A N/A
03-03-2005,59.2,28.0304,#N/A N/A,44.5834,32.0042,3.49,19.8683,2.199,53.1841,35.928,27.77,34.9344,42.2542,26.725,50.65,12.8873,#N/A N/A,77,24.1,68,17.65,34.25,20.79,53.367,#N/A N/A,22.8642,70.3847,31.79,12.9816,24.4978,62.7083,69.7984,30.2909,23.77,#N/A N/A,#N/A N/A,20.5723,42.7274,13.7,#N/A N/A
04-03-2005,59.9,28.0058,#N/A N/A,45.0769,32.3322,3.51,19.9067,2.205,53.4734,35.7864,27.69,34.9868,42.3178,26.675,51.91,13.2617,#N/A N/A,77.82,24.25,68.2,17.62,33.85,20.73,53.367,#N/A N/A,23.163,71.5104,31.53,13.167,24.9908,63.305,70.1069,31.0333,23.8,#N/A N/A,#N/A N/A,20.9173,42.7659,13.6,#N/A N/A
07-03-2005,59.2,28.2513,#N/A N/A,44.8795,33.246,3.485,20.0696,2.186,53.4252,36.0931,27.4,35.144,42.5086,26.725,52.18,13.4066,#N/A N/A,77.64,24.21,68.4,17.47,33.19,20.31,54.167,#N/A N/A,23.4021,70.9807,31.58,13.5379,25.0856,63.9515,70.2391,31.1323,23.66,#N/A N/A,#N/A N/A,20.8265,43.0741,13.63,#N/A N/A
08-03-2005,59.2,28.0304,#N/A N/A,44.9042,32.7774,3.519,19.8396,2.25,53.7145,35.81,27.26,35.2401,42.7448,26.6,52.18,13.4066,#N/A N/A,77.59,24.47,68.9,17.19,33.25,20.13,53.667,#N/A N/A,23.183,66.2574,31.41,13.3525,24.5831,62.4596,70.0188,30.9343,23.9,#N/A N/A,#N/A N/A,20.89,42.4577,13.42,#N/A N/A
09-03-2005,59.6,27.9322,#N/A N/A,45.0275,32.8008,3.532,19.6575,2.23,53.2805,35.8572,26.8,35.3799,42.5177,27.025,51.55,13.3462,#N/A N/A,76.04,25.04,68.75,17.25,32.49,20.38,53.467,#N/A N/A,23.1033,66.7651,31.18,13.3525,24.1565,61.664,69.4019,30.6621,23.15,#N/A N/A,#N/A N/A,20.0003,41.9953,13.45,#N/A N/A
10-03-2005,60,27.5886,#N/A N/A,44.2133,32.5431,3.497,19.6287,2.19,53.1359,35.6213,27.1,35.1004,42.3996,26.725,51.37,13.4308,#N/A N/A,75.9,24.61,68.75,16.87,32.55,20.37,53.333,#N/A N/A,22.6151,64.2269,30.78,13.167,24.2987,61.8629,69.7544,30.3156,22.78,#N/A N/A,#N/A N/A,19.8369,41.8797,13.37,#N/A N/A
11-03-2005,60.65,27.6131,#N/A N/A,44.2874,32.4025,3.491,19.945,2.09,53.3287,35.3618,27.04,35.5459,42.3814,26.7,51.46,13.2979,#N/A N/A,75.76,24.7,69.15,16.83,32.2,20.27,53.4,#N/A N/A,22.645,65.2642,30.63,12.9816,24.365,61.8629,70.5035,29.9197,22.36,#N/A N/A,#N/A N/A,19.8823,42.8429,13.4,#N/A N/A
14-03-2005,60.45,27.5886,#N/A N/A,44.4107,32.754,3.55,20.0504,2.095,53.4252,35.5741,27.17,35.3886,42.5813,27.05,51.82,13.1288,#N/A N/A,75.81,24.66,68.8,16.6,32,20.2,53.5,#N/A N/A,22.6151,64.867,30.55,13.5379,24.403,61.5148,70.5035,30.3404,22.17,#N/A N/A,#N/A N/A,19.7552,42.997,13.34,#N/A N/A
15-03-2005,60.45,27.6131,#N/A N/A,45.0522,32.9883,3.547,20.4817,2.094,53.7145,35.6213,27.89,35.3013,43.0537,27.325,51.73,12.4524,#N/A N/A,76.77,24.8,68.6,16.7,32.51,20.6,53.667,#N/A N/A,22.7247,66.2133,30.89,13.3525,24.5546,62.5591,71.1204,30.4889,22.66,#N/A N/A,#N/A N/A,19.7643,43.2667,13.18,#N/A N/A
16-03-2005,59.8,27.7849,#N/A N/A,44.5094,32.6837,3.55,19.7246,2.055,52.509,35.3382,27.55,34.8994,42.2633,27,51.01,12.3075,#N/A N/A,76.22,24.52,67,16.45,32.4,20.2,53.667,#N/A N/A,22.1967,61.5342,30.61,12.7961,24.9149,62.3602,69.7984,30.0929,22.22,#N/A N/A,#N/A N/A,19.501,42.9585,13.04,#N/A N/A
17-03-2005,59.45,27.6868,#N/A N/A,44.5588,32.918,3.53,19.7246,2.053,52.7983,35.527,27.29,34.5937,42.4722,27.05,51.23,12.3196,#N/A N/A,75.95,24.55,67.2,16.79,32.21,20.2,53.933,#N/A N/A,22.6151,61.7108,30.76,12.9816,25.1519,62.5591,70.195,30.1919,22.31,#N/A N/A,#N/A N/A,19.5736,42.1494,12.98,#N/A N/A
18-03-2005,60,27.6868,#N/A N/A,45.0769,33.1523,3.58,19.8588,2.07,53.1359,35.6921,26.95,34.8208,42.5903,26.95,51.6,12.2954,#N/A N/A,75.53,24.74,67.85,16.6,32.14,20.91,53.6,#N/A N/A,22.7347,60.6955,30.88,13.167,25.2467,62.8077,70.4594,30.1919,22.08,#N/A N/A,#N/A N/A,19.6644,42.3035,12.89,#N/A N/A
21-03-2005,59.85,27.7604,#N/A N/A,44.8302,33.246,3.526,19.6287,2.091,52.8948,35.4562,26.71,34.8208,42.4813,27.275,51.23,12.2713,#N/A N/A,75.44,24.34,67.7,16.5,32.19,20.76,53.6,#N/A N/A,22.5553,60.1879,30.83,12.7961,25.0761,62.211,70.1069,29.9692,22.16,#N/A N/A,#N/A N/A,19.4737,42.3421,12.85,#N/A N/A
22-03-2005,60,27.1959,#N/A N/A,44.8055,33.4568,3.529,19.6096,2.1,52.9912,35.2675,26.71,35.0479,42.6358,27.675,51.1,12.1263,#N/A N/A,74.89,24.21,68.05,16.42,32.05,21.04,53.633,#N/A N/A,22.8343,62.5716,30.35,12.9816,25.3226,63.7028,70.1069,29.9444,22.16,#N/A N/A,#N/A N/A,19.5282,42.265,12.94,#N/A N/A
23-03-2005,59.8,26.975,#N/A N/A,44.1393,33.3866,3.533,19.6479,2.09,52.509,35.4326,26.3,35.1178,42.3632,27.575,50.83,12.3558,#N/A N/A,75.12,23.9,69,16.65,31.99,20.89,53,#N/A N/A,22.5852,61.777,30.6,12.4252,25.5027,63.5537,70.2391,29.8949,22.82,#N/A N/A,#N/A N/A,19.4737,42.188,12.92,#N/A N/A
24-03-2005,60.7,27.3186,#N/A N/A,44.3367,33.4334,3.599,19.83,2.095,53.5698,35.7157,26.5,35.5197,42.3632,27.925,51.23,12.6095,#N/A N/A,75.21,23.91,70.5,16.75,32,20.65,52.767,#N/A N/A,22.9837,59.5699,30.86,12.6107,25.9957,65.0455,70.7679,30.0929,22.92,#N/A N/A,#N/A N/A,19.5827,42.5732,13.04,#N/A N/A
25-03-2005,60.7,27.3186,#N/A N/A,44.3367,33.4334,3.599,19.83,2.095,53.5698,35.7157,26.5,35.5197,42.3632,27.925,51.23,12.6095,#N/A N/A,75.21,23.91,70.5,16.75,32,20.65,52.767,#N/A N/A,22.9837,59.5699,30.86,12.6107,25.9957,65.0455,70.7679,30.0929,22.92,#N/A N/A,#N/A N/A,19.5827,42.5732,13.04,#N/A N/A
28-03-2005,60.7,27.3186,#N/A N/A,44.3367,33.4334,3.599,19.83,2.095,53.5698,35.7157,26.5,35.5197,42.3632,27.925,51.23,12.6095,#N/A N/A,75.21,23.91,70.5,16.75,32,20.65,52.767,#N/A N/A,22.9837,59.5699,30.86,12.6107,25.9957,65.0455,70.7679,30.0929,22.92,#N/A N/A,#N/A N/A,19.5827,42.5732,13.04,#N/A N/A
29-03-2005,60.6,27.0731,#N/A N/A,44.5341,33.7146,3.609,20.0025,2.083,53.4252,35.7393,26.08,35.5459,42.7902,27.75,51.55,12.4766,#N/A N/A,74.99,24.03,70.05,16.8,31.95,20.34,52.7,#N/A N/A,22.914,55.0233,30.54,12.9816,25.863,65.2942,70.7238,30.2166,23.01,#N/A N/A,#N/A N/A,19.5555,42.2265,12.91,#N/A N/A
30-03-2005,61.4,27.294,#N/A N/A,44.1393,33.5506,3.596,19.7342,2.05,53.0394,35.8336,26.4,35.8516,42.772,28,51.37,12.1988,#N/A N/A,75.12,23.96,69.6,16.84,32.04,20.62,52.2,#N/A N/A,22.7845,51.6022,30.38,12.6107,25.9293,65.2444,70.5035,29.6969,23.11,#N/A N/A,#N/A N/A,19.1469,41.9568,12.88,#N/A N/A
31-03-2005,61.75,27.294,#N/A N/A,44.5341,33.246,3.64,19.6958,2.075,52.7019,36.2111,26.9,35.7643,42.6994,27.875,52,12.2471,#N/A N/A,75.49,23.68,68.9,17.35,32.17,21.03,51.767,#N/A N/A,23.0136,54.1625,30.58,12.2398,25.9388,64.6974,70.6357,29.9197,23.06,#N/A N/A,#N/A N/A,19.038,41.4945,12.84,#N/A N/A
01-04-2005,60.85,27.4413,#N/A N/A,44.7315,33.1757,3.69,19.8013,2.055,52.8465,36.0223,26.95,36.0526,42.8175,27.85,51.78,12.4404,#N/A N/A,75.67,24.03,69.8,17.36,32.12,21.1,51.833,#N/A N/A,23.0933,56.502,30.99,12.4252,26.2706,65.0953,70.4594,29.9444,23.45,#N/A N/A,#N/A N/A,19.038,41.6871,12.9,#N/A N/A
04-04-2005,60.2,27.5886,#N/A N/A,45.0769,33.0585,3.632,19.3412,2.044,52.3162,35.7393,26.7,35.5197,42.3905,27.7,51.01,12.3196,#N/A N/A,74.8,23.82,69.3,17.03,32.06,21.03,51.5,#N/A N/A,22.904,54.7143,31.07,12.4252,26.1095,64.6974,69.9306,29.9692,23,#N/A N/A,#N/A N/A,18.9109,41.4945,12.74,#N/A N/A
05-04-2005,60.45,27.5149,#N/A N/A,45.4223,33.0117,3.637,19.5425,2.045,52.8948,35.409,26.6,35.9652,42.7811,28.425,51.37,12.4404,#N/A N/A,74.99,23.75,70.9,17.01,32.41,21.61,51.3,#N/A N/A,22.914,54.3611,31.18,12.2398,26.555,66.239,70.3272,30.1919,23.19,#N/A N/A,#N/A N/A,18.8655,43.6135,12.61,#N/A N/A
06-04-2005,61,27.5886,#N/A N/A,45.3483,33.2694,3.658,19.7054,2.075,52.8465,35.4326,26.23,36.0962,42.3814,28.55,52.09,12.6457,#N/A N/A,75.21,23.76,70.95,16.95,32.3,21.53,51.867,#N/A N/A,22.7147,54.4053,31.46,12.4252,26.9343,67.1839,70.6797,30.1919,23.54,#N/A N/A,#N/A N/A,18.9381,45.0775,12.68,#N/A N/A
07-04-2005,61,27.4904,#N/A N/A,45.6444,33.2694,3.655,19.9546,2.122,53.0394,35.3146,26.55,36.0875,42.3632,28.525,52.27,12.5611,#N/A N/A,75.58,24,71.35,17,32.93,21.43,51.667,#N/A N/A,22.7347,53.8756,31.32,12.6107,27.4178,67.3828,71.0323,29.4495,23.91,#N/A N/A,#N/A N/A,19.3376,44.4996,12.61,#N/A N/A
08-04-2005,61.15,27.7849,#N/A N/A,45.2002,33.5506,3.609,19.83,2.2,53.1359,35.4562,26.58,36.1836,42.4086,28.95,52.68,12.694,#N/A N/A,75.63,24.18,70.65,17.16,33.4,21.74,51.933,#N/A N/A,22.9339,53.9197,31.56,12.6107,27.4083,67.1342,71.0763,29.6227,23.73,#N/A N/A,#N/A N/A,19.3285,44.4611,12.7,#N/A N/A
11-04-2005,61.15,28.0304,#N/A N/A,45.1016,33.4803,3.532,19.8396,2.22,53.3769,35.5034,26.69,35.9827,42.8992,28.975,52.68,12.4887,#N/A N/A,75.58,24.05,70.4,17.07,32.95,21.46,52,#N/A N/A,22.7546,52.7058,31.69,12.2398,27.4083,66.2888,71.6492,29.6227,23.45,#N/A N/A,#N/A N/A,19.2468,44.384,12.76,#N/A N/A
12-04-2005,61.2,28.2758,#N/A N/A,45.2989,33.5506,3.509,19.5808,2.181,52.9912,35.3618,26.31,35.7992,43.1445,29,52.32,12.3075,#N/A N/A,75.17,23.93,69.5,17,33.25,21.58,52,#N/A N/A,22.6948,53.6328,31.54,12.2398,27.1713,65.4931,71.561,29.1277,22.97,#N/A N/A,#N/A N/A,19.1742,44.8464,12.58,#N/A N/A
13-04-2005,61.5,28.4967,#N/A N/A,45.0769,33.4568,3.462,19.6287,2.199,53.3287,35.3854,26.4,36.4719,43.3353,28.975,52.68,12.223,#N/A N/A,75.08,24.27,68.9,16.94,33.39,21.62,51.733,#N/A N/A,22.8044,52.7499,31.65,12.4252,27.4557,66.6866,72.222,29.0535,23.15,#N/A N/A,#N/A N/A,19.156,45.1161,12.46,#N/A N/A
14-04-2005,61.3,28.2268,#N/A N/A,44.4354,33.0585,3.435,19.5137,2.106,53.0394,35.9752,25.8,36.3408,43.0537,29.05,52.14,12.1988,#N/A N/A,74.57,23.85,69.25,16.73,33.23,21.62,51.367,#N/A N/A,23.183,50.2118,31.46,12.2398,27.4936,68.079,71.7373,29.2267,23.56,#N/A N/A,#N/A N/A,19.392,45.694,12.29,#N/A N/A
15-04-2005,60,27.9568,#N/A N/A,43.5472,32.5665,3.393,18.9962,2.071,51.8822,35.5034,24.72,35.8604,41.7999,29.025,50.83,11.7833,#N/A N/A,73.34,23.48,67.5,16.3,32.52,21.52,50.467,#N/A N/A,22.7347,48.0488,30.96,12.2398,26.9153,67.8801,70.195,28.5091,23.2,#N/A N/A,#N/A N/A,19.0834,45.7325,11.8,#N/A N/A
18-04-2005,58.9,27.3922,#N/A N/A,42.7577,32.0745,3.286,18.4403,1.99,50.5803,34.8192,24.23,35.2489,40.5644,28.575,49.43,11.5828,#N/A N/A,72.15,23.02,66,15.96,31.8,21,49.433,#N/A N/A,22.4856,46.6804,30.2,11.6834,26.5076,66.4379,68.9612,27.8656,22.61,#N/A N/A,#N/A N/A,18.6204,44.8849,11.64,#N/A N/A
