Date,SHEL LN Equity,AZN LN Equity,HSBA LN Equity,ULVR LN Equity,BP/ LN Equity,DGE LN Equity,GSK LN Equity,GLEN LN Equity,BATS LN Equity,RIO LN Equity,REL LN Equity,RKT LN Equity,LSEG LN Equity,NG/ LN Equity,CPG LN Equity,BA/ LN Equity,LLOY LN Equity,AAL LN Equity,EXPN LN Equity,BARC LN Equity,PRU LN Equity,FLTR LN Equity,AHT LN Equity,III LN Equity,TSCO LN Equity,RR/ LN Equity,HLN LN Equity,SSE LN Equity,STAN LN Equity,VOD LN Equity,RTO LN Equity,IMB LN Equity,LGEN LN Equity,NWG LN Equity,AV/ LN Equity,INF LN Equity,IHG LN Equity,SGE LN Equity,BNZL LN Equity,SMT LN Equity,SN/ LN Equity,NXT LN Equity,SGRO LN Equity,CNA LN Equity,WPP LN Equity,BT/A LN Equity,HLMA LN Equity,ADM LN Equity,BRBY LN Equity,SKG LN Equity,ABF LN Equity,SPX LN Equity,CRDA LN Equity,WTB LN Equity,MNDI LN Equity,ITRK LN Equity,UU/ LN Equity,MRO LN Equity,PSON LN Equity,SVT LN Equity,ENT LN Equity,SMIN LN Equity,AUTO LN Equity,IAG LN Equity,BME LN Equity,ANTO LN Equity,WEIR LN Equity,MKS LN Equity,PSH LN Equity,FCIT LN Equity,RMV LN Equity,DCC LN Equity,STJ LN Equity,CCH LN Equity,SBRY LN Equity,LAND LN Equity,BDEV LN Equity,MNG LN Equity,BKG LN Equity,KGF LN Equity,DPH LN Equity,TW/ LN Equity,IMI LN Equity,DPLM LN Equity,HWDN LN Equity,JD/ LN Equity,SMDS LN Equity,BEZ LN Equity,OCDO LN Equity,CTEC LN Equity,PHNX LN Equity,RS1 LN Equity,SDR LN Equity,HIK LN Equity,UTG LN Equity,HL/ LN Equity,EDV LN Equity,AAF LN Equity,FRES LN Equity,FRAS LN Equity
06-10-2008,1502,2432,768.607,1521,429.75,837,1200.756,#N/A N/A,1810,2385.788,553,2511.921,716.652,683.717,343.932,379,128.482,1503.974,312.25,290.056,366.639,1086.945,67,401.339,511.48,105.438,#N/A N/A,1369,1012.94,155.301,65.25,1701,95.7,1594.924,548.684,237.739,942.533,197.766,649.5,91.1,522.5,1033,679.413,265.961,419,155,186.75,894.5,330,233.1189,677,994.538,627.037,800.702,244,769.5,638,346.015,594,1263,151.5,877.5,#N/A N/A,96.132,#N/A N/A,313.75,553,218.064,#N/A N/A,253.5,24,1061.468,209.75,#N/A N/A,313,1183.009,66.886,#N/A N/A,743.5,132.8,378.899,21.064,431.429,145,23.25,2.95,65.378,107.512,#N/A N/A,#N/A N/A,#N/A N/A,163.5,165.24,380.25,194.778,178.5,#N/A N/A,#N/A N/A,225,46.5
07-10-2008,1546,2462,785.164,1565,447.25,882,1223.011,#N/A N/A,1803,2409.745,538,2630.186,750.273,694.998,343.932,386.25,111.864,1548.765,320,263.267,384.159,1085.11,65,400.093,502.613,103.036,#N/A N/A,1366,1052.27,156.734,64,1753,94.7,969.231,570.395,234.434,952.487,191.981,653,86.95,558.5,1059,675.55,269.522,425.5,154.2,193.25,930,325.25,221.9561,709,1002.077,632.342,822.18,242.5,757.5,645.5,347.427,580,1245,149,886,#N/A N/A,84.994,#N/A N/A,329.25,529,219.498,#N/A N/A,241,23.7,1024.113,215,#N/A N/A,314.75,1183.009,60.984,#N/A N/A,739.5,140.8,376.18,19.356,428.286,132,21.25,2.95,64.096,106.315,#N/A N/A,#N/A N/A,#N/A N/A,161,163.54,378.25,198.917,180,#N/A N/A,#N/A N/A,234.25,43.75
08-10-2008,1484,2294,765.339,1470,417,852,1165.35,#N/A N/A,1693,2170.175,487,2527.559,656.317,652.327,317.412,365.25,104.175,1413.397,295,257.032,363.007,1066.804,64.5,377.675,482.726,93.342,#N/A N/A,1296,931.07,151.501,58.5,1625,86,976.77,539.145,236.961,908.078,175.57,614.5,77.15,537.5,991.5,669.541,257.949,392.25,146.2,185.25,890,321.5,189.9066,666.5,1012.307,607.409,847.524,246,668,624,337.541,569.5,1196,137.5,783,#N/A N/A,80.155,#N/A N/A,301.5,488.5,210.891,#N/A N/A,229.75,23.8,1013.362,211.75,#N/A N/A,267.75,1141.483,60.164,#N/A N/A,766.5,130,353.518,18.218,420,130,21,2.74,69.224,104.878,#N/A N/A,#N/A N/A,#N/A N/A,153,158.95,336.25,181.143,172.25,#N/A N/A,#N/A N/A,209.5,41
09-10-2008,1437,2225,749.435,1369,409.5,838,1095.551,#N/A N/A,1610,2271.786,500.5,2411.248,615.326,598.375,324.87,369.75,105.043,1526.867,300,223.315,361.084,1073.254,64.25,372.071,464.36,99.176,#N/A N/A,1208,933.48,148.013,57,1589,89,1033.847,571.053,223.16,915.735,184.933,614.5,77.2,534,985,637.352,250.382,394.25,153.3,188,900,317.75,203.8797,649,984.846,596.269,833.348,244,726.5,577,331.186,543.5,1124,137.5,803.5,#N/A N/A,82.873,#N/A N/A,332,529,216.868,#N/A N/A,223.25,23.325,993.219,218,#N/A N/A,268,1146.312,60.164,#N/A N/A,727,129.6,348.986,17.459,446.286,131.25,20,2.75,66.5,101.526,#N/A N/A,#N/A N/A,#N/A N/A,153.5,154.53,333.75,173.352,178.25,#N/A N/A,#N/A N/A,230,41.5
10-10-2008,1303,2075,688.434,1274,376.25,794,1006.531,#N/A N/A,1450,2002.476,456,2261.706,540.252,544.914,290.615,335,93.956,1414.392,274.75,191.677,323.267,1004.366,60,311.668,421.42,92.655,#N/A N/A,1061,802.24,136.426,51,1440,74.7,772.154,542.105,205.082,879.749,176.938,579.5,70.4,487,947.5,596.578,235.915,367,133.2,178.5,880.5,311.25,194.8772,611.5,953.615,575.58,766.337,229.75,718.5,547.5,310.001,519.5,1056,133.5,759,#N/A N/A,72.862,#N/A N/A,308.5,509,208.5,#N/A N/A,204,23.2,939.693,191.75,#N/A N/A,240,1065.191,54.591,#N/A N/A,748.5,120.1,353.518,15.751,411.429,130,19.75,2.5,59.61,93.385,#N/A N/A,#N/A N/A,#N/A N/A,141.5,115.6,309,172.865,172,#N/A N/A,#N/A N/A,211,38
13-10-2008,1417,2216,740.067,1363,418.25,873,1098.08,#N/A N/A,1571,2310.613,485,2488.463,601.508,635.161,316.307,358.5,80.363,1621.425,311.5,198.836,358.093,1032.858,57.25,328.17,451.44,96.859,#N/A N/A,1214,963.17,147.639,54.75,1530,79,707.539,553.947,205.082,934.876,190.192,616,74,523,1047,583.273,255.501,400,142,182.25,885.5,322,203.3119,644,969.23,612.183,832.919,225,730,610,313.532,540.5,1229,136,833,#N/A N/A,79.425,#N/A N/A,349.5,521.5,221.411,#N/A N/A,230,25.85,963.098,196.75,#N/A N/A,258.25,1060.362,55.574,#N/A N/A,802,127.1,350.799,13.473,417.143,131.25,21.5,2.57,64.898,99.131,#N/A N/A,#N/A N/A,#N/A N/A,161.75,153,318.75,167.022,177.25,#N/A N/A,#N/A N/A,209,37
14-10-2008,1496,2301,748.564,1406,446.75,896,1130.956,#N/A N/A,1717,2334.57,505.5,2464.028,609.338,665.079,337.578,358.5,75.056,1652.281,330,227.241,366.426,999.877,56.5,368.335,453.34,99.776,#N/A N/A,1221,1064.31,151.688,55.5,1599,82,700,585.526,210.524,919.563,181.777,612.5,74.8,547.5,1003,607.308,258.394,407.75,150,174.75,909.5,288.75,196.4834,659,996.692,593.616,853.967,231,718.5,656,317.063,559.5,1312,134.5,850.5,#N/A N/A,85.458,#N/A N/A,341.5,542.5,216.868,#N/A N/A,235.5,25.3,985.349,205.25,#N/A N/A,275,1117.34,51.804,#N/A N/A,801,124.4,362.583,12.525,388.286,139.5,22,2.645,65.859,105.357,#N/A N/A,#N/A N/A,#N/A N/A,151.25,148.835,362.25,182.361,181.75,#N/A N/A,#N/A N/A,205,34
15-10-2008,1394,2208,700.199,1336,414.25,847.5,1088.469,#N/A N/A,1686,1947.127,492,2365.31,550.845,620.937,320.174,341,74.51,1319.834,300.5,221.237,316.216,928.083,46.5,343.426,424.333,92.141,#N/A N/A,1175,937.49,142.095,50.75,1534,71.8,700,515.789,197.695,871.326,170.31,573.5,71.15,528,956.5,575.548,251.272,371.25,136.9,163,875,282.5,168.1009,634,938.538,560.196,809.293,221.75,696,621.5,290.935,551.5,1256,132.5,775,#N/A N/A,78.961,#N/A N/A,290.25,450,212.325,#N/A N/A,221.75,21.975,950.559,195,#N/A N/A,257.25,1063.259,48.525,#N/A N/A,789,118,362.583,10.627,383.143,135,19.5,2.635,59.289,100.568,#N/A N/A,#N/A N/A,#N/A N/A,146.75,134.215,348,166.535,168.25,#N/A N/A,#N/A N/A,180,39
16-10-2008,1294,2217,672.313,1293,397.5,821.5,1065.203,#N/A N/A,1587,1693.513,468.5,2292.005,508.473,624.37,293.654,312.5,74.411,1147.639,291.75,197.22,254.468,851.142,45.5,303.884,402.673,85.449,#N/A N/A,1161,816.29,135.554,45.5,1489,64,700,464.474,174.951,833.809,165.892,542,69,496.25,862,572.544,254.388,364,132.7,156,835,260.25,151.0994,634.5,893.846,526.775,758.175,207.25,699.5,615.5,262.689,533.5,1266,125,729.5,#N/A N/A,78.033,#N/A N/A,287.5,409.75,200.848,#N/A N/A,210,21.5,895.692,186.75,#N/A N/A,245,1039.116,43.935,#N/A N/A,770,106.8,358.051,9.109,352,125,15.75,2.635,52.399,87.399,#N/A N/A,#N/A N/A,#N/A N/A,138.5,132.345,345,174.326,167,#N/A N/A,#N/A N/A,170,38.25
17-10-2008,1402,2333,694.317,1379,431.75,846,1157.258,#N/A N/A,1660,1858.734,494.25,2439.593,513.539,647.913,298.35,327.5,78.776,1288.978,296.25,204.148,230.752,815.689,43.75,283.957,428.766,89.138,#N/A N/A,1179,868.46,144.711,46,1540,63.8,738.77,405.592,167.564,829.98,176.622,582.5,68.75,533.5,858,557.951,272.416,382.5,135,154.25,912,269,142.0919,665,893.846,496.272,700.184,213.5,689.5,661,247.154,541,1335,125,727,#N/A N/A,84.265,#N/A N/A,297.5,394.5,212.086,#N/A N/A,222.5,22.15,911.254,170,#N/A N/A,250.5,1026.562,41.476,#N/A N/A,774.5,108.2,358.504,9.109,340.286,128.25,12.75,2.575,52.559,87.638,#N/A N/A,#N/A N/A,#N/A N/A,138.75,145.35,350,168.726,169,#N/A N/A,#N/A N/A,156.2,38.25
20-10-2008,1550,2362,732.006,1477,476.75,901.5,1160.798,#N/A N/A,1714,2102.435,522.5,2540.265,537.949,694.998,309.124,329.5,86.068,1353.676,307,218.697,282.244,876.482,50.5,280.532,426.866,92.655,#N/A N/A,1238,906.99,146.393,48,1586,66,910,403.289,167.953,842.997,177.884,598,69.2,552,900,545.504,278.425,387.5,142.7,166.5,890,273.25,127.6519,678,904.615,538.976,722.092,203.75,693.5,710,245.741,577.5,1388,125,777.5,#N/A N/A,89.967,#N/A N/A,322.75,412,211.369,#N/A N/A,232.5,21.8,895.312,175,#N/A N/A,265.5,1047.808,36.23,#N/A N/A,791,113.6,362.583,7.97,348.571,125.25,11.75,2.67,51.918,91.948,#N/A N/A,#N/A N/A,#N/A N/A,142,149.855,355.25,166.048,174,#N/A N/A,#N/A N/A,154.9,38
21-10-2008,1537,2295,705.863,1449,468.5,907.5,1141.072,#N/A N/A,1568,2114.826,536.5,2520.717,539.331,672.927,313.82,340,86.316,1380.55,306.25,224.008,297.841,910.096,49.5,321.943,427.88,96.945,#N/A N/A,1164,832.34,139.292,47,1570,73.2,854,399.342,171.646,825.386,181.461,599,70.95,550.5,927,528.766,273.306,366.75,140.5,159,883,270.25,131.4861,682.5,909.461,550.116,746.577,209.25,701.5,689,247.86,590.5,1327,125,796,#N/A N/A,94.077,#N/A N/A,317.5,425,217.107,#N/A N/A,223.5,22,894.96,173,#N/A N/A,265.25,1033.322,40.82,#N/A N/A,799.5,112.9,362.583,9.299,356,123,13.75,2.69,53.36,88.117,#N/A N/A,#N/A N/A,#N/A N/A,145,146.54,351.75,165.561,174,#N/A N/A,#N/A N/A,160,36.5
22-10-2008,1474,2330,693.663,1357,442.75,872.5,1156.246,#N/A N/A,1563,1973.562,518,2374.107,484.983,633.199,317.688,315.5,83.092,1269.071,299,207.381,284.594,927.876,48.25,321.009,407.487,93.856,#N/A N/A,1104,759.3,128.328,44,1510,67.2,735.539,350,160.177,820.792,167.681,575,65.6,522,921,517.178,270.858,335,140.4,162.5,815.5,262.5,123.0179,627.5,906.769,514.574,734.979,208.5,665,639,238.68,585.5,1256,125,744.5,#N/A N/A,98.121,#N/A N/A,288.5,387,210.891,#N/A N/A,214,21.925,855.399,185,#N/A N/A,252.5,989.865,41.968,#N/A N/A,770,106.7,366.888,9.678,355.429,121.5,13,2.633,51.918,83.328,#N/A N/A,#N/A N/A,#N/A N/A,140.75,141.61,343.25,165.317,163,#N/A N/A,#N/A N/A,136.6,37.25
23-10-2008,1551,2395,701.506,1407,465,873,1174.96,#N/A N/A,1489,1850.473,516,2499.214,483.141,645.951,311.058,328.5,85.324,1234.234,301.25,201.607,282.03,968.725,45.75,317.584,413.693,97.803,#N/A N/A,1144,722.38,134.557,40.25,1497,71,721.539,361.842,155.706,830.746,169.574,570,63.8,514,896,500.01,277.757,318.5,140.8,158,800,253.75,109.2131,638,892.769,538.976,721.233,202.25,670,655.5,225.263,602.5,1279,122.5,739,#N/A N/A,91.823,#N/A N/A,274,341,212.086,#N/A N/A,212.75,20,876.894,172.5,#N/A N/A,254.75,965.722,37.213,#N/A N/A,749,105.1,362.583,8.16,320,121.25,13.5,2.55,47.912,84.286,#N/A N/A,#N/A N/A,#N/A N/A,140.75,141.015,340.5,165.561,162.5,#N/A N/A,#N/A N/A,115,37.75
24-10-2008,1472,2311,606.519,1371,440,883,1140.566,#N/A N/A,1489,1881.039,516,2539.288,439.847,623.389,282.328,318.75,82.249,1241.201,286.75,177.359,244.854,943.083,40.25,308.087,402.8,95.83,#N/A N/A,1086,608.4,128.951,38.5,1444,71,654.77,325.329,150.652,777.915,162.105,560.5,59,494.5,873,469.537,273.751,323.75,131.4,154.75,790,250,94.3777,626.5,833.538,508.473,678.277,194.25,645.5,624,208.315,595.5,1206,122.5,702,#N/A N/A,87.514,#N/A N/A,276.5,300,205.391,#N/A N/A,201,20.025,847.799,170,#N/A N/A,257.75,927.576,33.115,#N/A N/A,715.5,100,362.583,7.5,306.286,109,14,2.585,44.227,79.736,#N/A N/A,#N/A N/A,#N/A N/A,137.25,119,328.5,138.049,150,#N/A N/A,#N/A N/A,108,38.25
27-10-2008,1460,2379,577.762,1336,438,894,1197.721,#N/A N/A,1596,1852.951,504.5,2518.762,448.598,623.88,270.725,302.5,84.282,1200.392,284.75,176.805,236.307,928.569,39,292.364,422.56,91.368,#N/A N/A,1058,545.8,130.196,38,1503,68.9,616,322.697,144.043,723.17,162.316,550,56.75,479.75,885,439.065,266.629,310.25,129.2,149.75,793,249,85.0517,625,799.615,498.659,671.833,195.5,635,627,206.197,575.5,1238,120,709,#N/A N/A,82.541,#N/A N/A,300,280,214.477,#N/A N/A,204,18.125,860.948,148,#N/A N/A,258.75,914.055,32.295,#N/A N/A,670,98.9,321.792,6.71,304.857,114.25,14,2.585,45.669,82.37,#N/A N/A,#N/A N/A,#N/A N/A,132.75,113.22,312.25,130.501,150,#N/A N/A,#N/A N/A,104,39
28-10-2008,1528,2349,591.051,1330,461.5,902,1178.501,#N/A N/A,1800,1865.343,508,2494.327,425.109,618.485,286.748,314.5,80.612,1135.694,295,166.274,212.164,953.03,36,288.939,403.56,95.401,#N/A N/A,1063,561.85,137.734,39.25,1595,60.9,611.693,340.789,145.598,738.483,164.84,563.5,54.25,496.25,900,438.635,260.175,315.5,131.8,161,868.5,243.75,93.6105,642.5,813.615,516.696,689.445,199.25,654,640,199.841,571,1257,120,714.5,#N/A N/A,78.166,#N/A N/A,306,305.75,210.173,#N/A N/A,205,17.625,833.694,152.5,#N/A N/A,256.75,920.816,32.787,#N/A N/A,648,100.4,333.35,6.756,304.857,115,15,2.55,44.387,92.666,#N/A N/A,#N/A N/A,#N/A N/A,134.5,119,309,130.258,152,#N/A N/A,#N/A N/A,105.6,35.75
29-10-2008,1705,2423,653.577,1343,505.75,924,1179.512,#N/A N/A,1819,2211.48,529,2487.486,474.39,669.003,309.124,315,88.896,1372.588,318.25,175.789,252.332,979.078,37,313.536,420.913,98.832,#N/A N/A,1142,730.41,149.321,44,1670,68,689.231,426.316,156.484,772.556,175.675,610,60,539.5,1011,448.936,269.745,332.5,138.1,167.25,1090,262,99.7228,663.5,835.154,539.506,731.972,208.75,691.5,665,200.547,580.5,1287,120,739.5,#N/A N/A,83.735,#N/A N/A,337.5,325.25,213.76,#N/A N/A,223,18.5,840.184,160,#N/A N/A,267.5,972.482,35.574,#N/A N/A,685.5,108.9,340.828,7.568,302.857,115.25,18,2.508,43.746,92.906,#N/A N/A,#N/A N/A,#N/A N/A,143.25,128.86,300,127.823,165.5,#N/A N/A,#N/A N/A,125.8,40
30-10-2008,1635,2550,679.72,1336,494.5,933,1160.292,#N/A N/A,1690,2285.004,538,2425.909,490.971,675.87,326.252,342.5,97.974,1431.313,338.25,189.599,262.801,1073.676,35.75,330.972,412.933,107.841,#N/A N/A,1142,774.95,148.636,45.25,1591,71.3,719.385,460.526,165.426,815.433,175.781,597,63.9,540,1094,463.958,272.638,363.5,142.1,161.75,900,275,101.8011,664,856.154,567.092,745.718,211.75,686.5,685.5,210.434,595,1341,110,770,#N/A N/A,89.834,#N/A N/A,367.25,350.75,220.455,#N/A N/A,226.25,19.575,924.101,182,#N/A N/A,277,1014.008,41.968,#N/A N/A,735,115.3,348.533,7.591,308.571,128,18.75,2.598,43.425,95.54,#N/A N/A,#N/A N/A,#N/A N/A,146.75,130.05,315,128.797,170.5,#N/A N/A,#N/A N/A,123.4,39.25
31-10-2008,1697,2630,664.034,1396,507.25,951,1210.872,#N/A N/A,1700,2365.962,545,2551.017,514.46,690.093,317.964,348.75,98.123,1524.876,341.5,165.258,269.211,1145.191,42.5,336.265,429.906,111.959,#N/A N/A,1214,814.68,148.387,45,1665,71.3,726.923,484.211,163.482,806.245,181.987,623,66,569,1054,481.555,271.08,375,115.1,163.5,912.5,275,110.3096,695.5,861,542.159,767.626,224.5,732,699.5,251.39,608,1370,107.5,798.5,#N/A N/A,90.232,#N/A N/A,379.5,346.5,209.456,#N/A N/A,221.5,19.25,965.209,183,#N/A N/A,282.5,1053.602,50.492,#N/A N/A,745,114,356.464,7.591,314.286,130,22.5,2.53,42.624,100.568,#N/A N/A,#N/A N/A,#N/A N/A,141.5,134.47,322.5,146.57,170,#N/A N/A,#N/A N/A,122.1,43.5
03-11-2008,1746,2704,668.391,1461,508.25,987,1263.98,#N/A N/A,1732,2395.702,549,2660.486,516.763,691.074,319.622,363,98.123,1534.83,354.5,158.422,288.867,1153.469,44.5,356.192,421.42,108.784,#N/A N/A,1232,805.86,145.147,46.5,1645,72,702.154,509.868,175.34,820.792,188.194,635.5,69.9,566,1095,500.439,269.967,389.25,116.8,166.75,955,275.25,119.945,707.5,853.461,560.196,782.66,226.75,760.5,719,253.509,608,1377,107.5,829,#N/A N/A,92.552,#N/A N/A,396.75,358.25,211.847,#N/A N/A,227,20,1039.523,177,#N/A N/A,279.5,1076.78,56.394,#N/A N/A,768,122,344.454,10.437,333.714,124.5,22.25,2.575,41.502,101.526,#N/A N/A,#N/A N/A,#N/A N/A,143.75,139.91,329.75,152.9,172.75,#N/A N/A,#N/A N/A,117,44
04-11-2008,1863,2758,688.434,1518,533.25,984,1260.44,#N/A N/A,1769,2589.836,562,2681.011,604.272,720.993,338.959,366.75,104.175,1659.248,373.25,171.724,335.872,1182.337,45.75,375.185,432.06,117.02,#N/A N/A,1270,855.62,147.39,48.25,1715,78.1,702.154,553.618,191.669,883.577,187.036,659.5,75.25,584,1125,515.032,285.769,407.75,125,177.75,997,285.5,142.0391,698,884.154,583.537,857.404,230.5,825.5,722.5,271.163,621.5,1378,110,889,#N/A N/A,99.05,#N/A N/A,416.25,428.25,228.106,#N/A N/A,235.25,22,1064.888,200,#N/A N/A,290.25,1121.203,57.541,#N/A N/A,800,129.4,335.389,12.145,354.571,116.5,23,2.523,43.586,104.399,#N/A N/A,#N/A N/A,#N/A N/A,150.25,153.51,338,160.935,179.25,#N/A N/A,#N/A N/A,131.8,47
05-11-2008,1774,2649,675.363,1474,523,957.5,1204.802,#N/A N/A,1739,2435.355,538.5,2604.774,602.89,715.107,338.13,348.25,103.555,1549.76,370.75,180.962,343.137,1174.064,48.25,368.335,431.933,111.53,#N/A N/A,1277,818.7,145.77,50,1703,78,743.077,513.487,184.671,898.124,183.144,664,77.4,549.5,1189,527.478,293.336,400.5,126.3,175,990,268.75,154.6676,696.5,912.154,559.135,840.221,240,760.5,723,269.75,615.5,1377,110,846.5,#N/A N/A,98.254,#N/A N/A,415,403,234.084,#N/A N/A,241.5,21.3,1028.144,205,#N/A N/A,286.5,1139.551,54.755,#N/A N/A,768.5,127.2,338.108,11.576,339.714,120,22.5,2.58,45.829,102.963,#N/A N/A,#N/A N/A,#N/A N/A,153,146.455,313.5,167.752,180.75,#N/A N/A,#N/A N/A,128.5,47
