Date,9988 HK Equity,6690 HK Equity,857 HK Equity,101 HK Equity,1088 HK Equity,688 HK Equity,267 HK Equity,3692 HK Equity,11 HK Equity,2899 HK Equity,881 HK Equity,3 HK Equity,1099 HK Equity,992 HK Equity,66 HK Equity,1299 HK Equity,2628 HK Equity,968 HK Equity,27 HK Equity,939 HK Equity,6098 HK Equity,3988 HK Equity,316 HK Equity,1398 HK Equity,3968 HK Equity,388 HK Equity,2313 HK Equity,1038 HK Equity,9961 HK Equity,9618 HK Equity,2319 HK Equity,669 HK Equity,700 HK Equity,2318 HK Equity,960 HK Equity,941 HK Equity,6862 HK Equity,1876 HK Equity,2382 HK Equity,1044 HK Equity,386 HK Equity,9888 HK Equity,1113 HK Equity,241 HK Equity,883 HK Equity,5 HK Equity,1211 HK Equity,2388 HK Equity,1177 HK Equity,6618 HK Equity,9999 HK Equity,2020 HK Equity,9633 HK Equity,981 HK Equity,1209 HK Equity,322 HK Equity,291 HK Equity,3690 HK Equity,836 HK Equity,1109 HK Equity,823 HK Equity,2269 HK Equity,868 HK Equity,762 HK Equity,1928 HK Equity,1810 HK Equity,1929 HK Equity,1378 HK Equity,1997 HK Equity,1093 HK Equity,2 HK Equity,2688 HK Equity,175 HK Equity,1 HK Equity,16 HK Equity,17 HK Equity,2331 HK Equity,288 HK Equity,6 HK Equity,12 HK Equity
17-01-2005,#N/A N/A,#N/A N/A,4.15,11.45,#N/A N/A,1.717,21,#N/A N/A,105.5,0.417,#N/A N/A,4.581,#N/A N/A,2.1,12.05,#N/A N/A,5.3,#N/A N/A,5.9,#N/A N/A,#N/A N/A,#N/A N/A,25.227,#N/A N/A,#N/A N/A,19.4,#N/A N/A,21.25,#N/A N/A,#N/A N/A,2.8,16.4,0.876,6.425,#N/A N/A,24.35,#N/A N/A,#N/A N/A,#N/A N/A,4.544,2.308,#N/A N/A,#N/A N/A,2.15,4.025,118.991,5.237,14.4,0.15,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,15.5,#N/A N/A,1.77,10.449,#N/A N/A,3.781,1.27,#N/A N/A,#N/A N/A,#N/A N/A,5.75,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.026,44,4.1,0.37,52.174,72,27.15,3.653,#N/A N/A,34.6,18.679
18-01-2005,#N/A N/A,#N/A N/A,4.2,11.4,#N/A N/A,1.753,20.75,#N/A N/A,105.5,0.417,#N/A N/A,4.566,#N/A N/A,2.15,11.95,#N/A N/A,5.35,#N/A N/A,6.5,#N/A N/A,#N/A N/A,#N/A N/A,25.727,#N/A N/A,#N/A N/A,19.55,#N/A N/A,21.65,#N/A N/A,#N/A N/A,2.875,16.75,0.866,6.4,#N/A N/A,24.25,#N/A N/A,#N/A N/A,#N/A N/A,4.52,2.288,#N/A N/A,#N/A N/A,2.15,4.05,118.528,5.526,14.4,0.15,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,15.6,#N/A N/A,1.77,10.541,#N/A N/A,3.732,1.3,#N/A N/A,#N/A N/A,#N/A N/A,5.75,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.055,44,4.3,0.37,51.817,71.75,26.631,3.54,#N/A N/A,34.6,18.628
19-01-2005,#N/A N/A,#N/A N/A,4.25,11.3,#N/A N/A,1.726,21.3,#N/A N/A,105,0.423,#N/A N/A,4.566,#N/A N/A,2.125,12.1,#N/A N/A,5.35,#N/A N/A,7.15,#N/A N/A,#N/A N/A,#N/A N/A,26.409,#N/A N/A,#N/A N/A,19.75,#N/A N/A,21.65,#N/A N/A,#N/A N/A,2.875,16.9,0.857,6.4,#N/A N/A,24.45,#N/A N/A,#N/A N/A,#N/A N/A,4.472,2.308,#N/A N/A,#N/A N/A,2.15,4.05,119.454,5.803,14.4,0.15,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,15.5,#N/A N/A,1.77,10.541,#N/A N/A,3.732,1.3,#N/A N/A,#N/A N/A,#N/A N/A,6,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.042,44,4.2,0.37,52.174,72,26.458,3.472,#N/A N/A,34.8,18.628
20-01-2005,#N/A N/A,#N/A N/A,4.225,11.2,#N/A N/A,1.735,22.2,#N/A N/A,104,0.417,#N/A N/A,4.494,#N/A N/A,2.05,11.85,#N/A N/A,5.35,#N/A N/A,7.15,#N/A N/A,#N/A N/A,#N/A N/A,25.773,#N/A N/A,#N/A N/A,19.6,#N/A N/A,21.7,#N/A N/A,#N/A N/A,2.875,17,0.834,6.325,#N/A N/A,24.1,#N/A N/A,#N/A N/A,#N/A N/A,4.472,2.288,#N/A N/A,#N/A N/A,2.15,4.075,118.065,5.855,14.35,0.148,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,15.4,#N/A N/A,1.77,10.358,#N/A N/A,3.855,1.3,#N/A N/A,#N/A N/A,#N/A N/A,6.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.036,43.7,4.225,0.38,51.817,70.5,25.593,3.472,#N/A N/A,34.4,18.268
21-01-2005,#N/A N/A,#N/A N/A,4.2,11.05,#N/A N/A,1.707,21.85,#N/A N/A,103.5,0.413,#N/A N/A,4.48,#N/A N/A,2.025,11.8,#N/A N/A,5.25,#N/A N/A,8.05,#N/A N/A,#N/A N/A,#N/A N/A,25.5,#N/A N/A,#N/A N/A,19.15,#N/A N/A,22.2,#N/A N/A,#N/A N/A,2.85,16.75,0.797,6.325,#N/A N/A,23.85,#N/A N/A,#N/A N/A,#N/A N/A,4.641,2.269,#N/A N/A,#N/A N/A,2.15,4.05,118.065,5.829,14.2,0.148,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,15,#N/A N/A,1.76,10.174,#N/A N/A,3.806,1.29,#N/A N/A,#N/A N/A,#N/A N/A,6.25,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.042,43.8,4.3,0.38,51.102,70.25,25.074,3.449,#N/A N/A,34.5,18.012
24-01-2005,#N/A N/A,#N/A N/A,4.2,11,#N/A N/A,1.68,21.55,#N/A N/A,103.5,0.417,#N/A N/A,4.48,#N/A N/A,2.175,11.85,#N/A N/A,5.15,#N/A N/A,8.05,#N/A N/A,#N/A N/A,#N/A N/A,25.273,#N/A N/A,#N/A N/A,18.55,#N/A N/A,21.7,#N/A N/A,#N/A N/A,2.825,16.8,0.82,6.2,#N/A N/A,23.45,#N/A N/A,#N/A N/A,#N/A N/A,4.617,2.308,#N/A N/A,#N/A N/A,2.25,4.075,117.602,5.658,14.15,0.148,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,14.8,#N/A N/A,1.76,10.358,#N/A N/A,3.732,1.28,#N/A N/A,#N/A N/A,#N/A N/A,6.1,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.042,43.6,4.475,0.38,49.673,69.75,25.42,3.313,#N/A N/A,34.2,17.858
25-01-2005,#N/A N/A,#N/A N/A,4.275,11.2,#N/A N/A,1.717,21.45,#N/A N/A,104.5,0.447,#N/A N/A,4.48,#N/A N/A,2.15,12.1,#N/A N/A,5.25,#N/A N/A,8.05,#N/A N/A,#N/A N/A,#N/A N/A,25.636,#N/A N/A,#N/A N/A,19.05,#N/A N/A,22.25,#N/A N/A,#N/A N/A,2.85,17.2,0.825,6.225,#N/A N/A,24.1,#N/A N/A,#N/A N/A,#N/A N/A,4.593,2.346,#N/A N/A,#N/A N/A,2.225,4.125,118.991,5.671,14.25,0.148,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,15.2,#N/A N/A,1.75,10.358,#N/A N/A,3.707,1.31,#N/A N/A,#N/A N/A,#N/A N/A,6.25,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.042,43.5,4.375,0.38,51.281,71.5,27.15,3.131,#N/A N/A,34.5,18.474
26-01-2005,#N/A N/A,#N/A N/A,4.3,11.5,#N/A N/A,1.717,21.7,#N/A N/A,105,0.437,#N/A N/A,4.566,#N/A N/A,2.1,12.1,#N/A N/A,5.35,#N/A N/A,8.05,#N/A N/A,#N/A N/A,#N/A N/A,26.364,#N/A N/A,#N/A N/A,19.25,#N/A N/A,22.7,#N/A N/A,#N/A N/A,2.85,17.25,0.825,6.325,#N/A N/A,24.15,#N/A N/A,#N/A N/A,#N/A N/A,4.641,2.404,#N/A N/A,#N/A N/A,2.15,4.1,118.991,5.789,14.35,0.143,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,15,#N/A N/A,1.81,10.541,#N/A N/A,3.707,1.36,#N/A N/A,#N/A N/A,#N/A N/A,6.2,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.042,44,4.4,0.4,50.924,72.25,26.631,3.336,#N/A N/A,34.7,18.73
27-01-2005,#N/A N/A,#N/A N/A,4.3,11.55,#N/A N/A,1.772,21.75,#N/A N/A,105,0.453,#N/A N/A,4.552,#N/A N/A,2.1,11.95,#N/A N/A,5.35,#N/A N/A,8.05,#N/A N/A,#N/A N/A,#N/A N/A,26.455,#N/A N/A,#N/A N/A,19.3,#N/A N/A,22.8,#N/A N/A,#N/A N/A,2.85,17.1,0.82,6.4,#N/A N/A,24.2,#N/A N/A,#N/A N/A,#N/A N/A,4.617,2.385,#N/A N/A,#N/A N/A,2.075,4.075,119.454,6,14.3,0.167,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,15.1,#N/A N/A,1.81,10.449,#N/A N/A,3.781,1.39,#N/A N/A,#N/A N/A,#N/A N/A,6.25,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.042,43.9,4.425,0.405,51.102,72,26.458,3.313,#N/A N/A,34.6,18.628
28-01-2005,#N/A N/A,#N/A N/A,4.325,11.55,#N/A N/A,1.753,21.55,#N/A N/A,105,0.447,#N/A N/A,4.61,#N/A N/A,2.075,12.1,#N/A N/A,5.35,#N/A N/A,8.05,#N/A N/A,#N/A N/A,#N/A N/A,26.364,#N/A N/A,#N/A N/A,19.6,#N/A N/A,22.7,#N/A N/A,#N/A N/A,2.9,17.25,0.83,6.4,#N/A N/A,24.15,#N/A N/A,#N/A N/A,#N/A N/A,4.617,2.385,#N/A N/A,#N/A N/A,2.6,4.125,119.454,6.079,14.25,0.163,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,15,#N/A N/A,1.79,10.266,#N/A N/A,3.683,1.47,#N/A N/A,#N/A N/A,#N/A N/A,6.25,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.042,44.2,4.475,0.41,51.102,71.75,26.112,3.199,#N/A N/A,34.8,18.73
31-01-2005,#N/A N/A,#N/A N/A,4.325,11.7,#N/A N/A,1.79,21.85,#N/A N/A,105.5,0.457,#N/A N/A,4.682,#N/A N/A,2.1,12.25,#N/A N/A,5.2,#N/A N/A,8.05,#N/A N/A,#N/A N/A,#N/A N/A,26.636,#N/A N/A,#N/A N/A,19.45,#N/A N/A,23.35,#N/A N/A,#N/A N/A,2.875,17.45,0.834,6.475,#N/A N/A,24.45,#N/A N/A,#N/A N/A,#N/A N/A,4.641,2.385,#N/A N/A,#N/A N/A,2.3,4.125,119.454,6.25,14.35,0.16,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,15.9,#N/A N/A,1.8,10.449,#N/A N/A,3.683,1.5,#N/A N/A,#N/A N/A,#N/A N/A,6.35,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.042,44.3,4.5,0.41,51.102,72.25,26.285,3.336,#N/A N/A,34.8,18.987
01-02-2005,#N/A N/A,#N/A N/A,4.3,11.7,#N/A N/A,1.753,21.75,#N/A N/A,105,0.453,#N/A N/A,4.595,#N/A N/A,2.125,11.8,#N/A N/A,5.1,#N/A N/A,8.05,#N/A N/A,#N/A N/A,#N/A N/A,26,#N/A N/A,#N/A N/A,19.5,#N/A N/A,22.55,#N/A N/A,#N/A N/A,2.85,17.25,0.862,6.4,#N/A N/A,23.95,#N/A N/A,#N/A N/A,#N/A N/A,4.641,2.365,#N/A N/A,#N/A N/A,2.15,4.075,118.991,6.092,14.3,0.16,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,15.4,#N/A N/A,1.87,10.358,#N/A N/A,3.683,1.43,#N/A N/A,#N/A N/A,#N/A N/A,6.15,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.042,44,4.5,0.42,50.745,71.5,25.939,3.313,#N/A N/A,34.6,18.525
02-02-2005,#N/A N/A,#N/A N/A,4.325,11.55,#N/A N/A,1.772,21.45,#N/A N/A,105,0.457,#N/A N/A,4.581,#N/A N/A,2.1,12,#N/A N/A,5.15,#N/A N/A,8.05,#N/A N/A,#N/A N/A,#N/A N/A,25.818,#N/A N/A,#N/A N/A,19.65,#N/A N/A,22.2,#N/A N/A,#N/A N/A,2.875,17.6,0.894,6.45,#N/A N/A,23.8,#N/A N/A,#N/A N/A,#N/A N/A,4.641,2.385,#N/A N/A,#N/A N/A,2.275,4.125,118.991,6.066,14.2,0.16,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,15.8,#N/A N/A,1.85,10.541,#N/A N/A,3.658,1.46,#N/A N/A,#N/A N/A,0.833,6.1,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.055,44.1,4.575,0.42,50.388,71.25,25.939,3.268,#N/A N/A,34.4,18.217
03-02-2005,#N/A N/A,#N/A N/A,4.3,11.7,#N/A N/A,1.781,21.5,#N/A N/A,105,0.453,#N/A N/A,4.537,#N/A N/A,2.075,12.05,#N/A N/A,5.1,#N/A N/A,6.8,#N/A N/A,#N/A N/A,#N/A N/A,26.682,#N/A N/A,#N/A N/A,19.75,#N/A N/A,22.9,#N/A N/A,#N/A N/A,2.875,17.75,0.885,6.4,#N/A N/A,23.75,#N/A N/A,#N/A N/A,#N/A N/A,4.641,2.365,#N/A N/A,#N/A N/A,2.35,3.925,118.528,6.092,14.2,0.162,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,16.3,#N/A N/A,1.87,10.266,#N/A N/A,3.732,1.52,#N/A N/A,#N/A N/A,0.833,6.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.055,43.9,4.55,0.415,50.209,71.25,25.42,3.222,#N/A N/A,34.5,18.114
04-02-2005,#N/A N/A,#N/A N/A,4.35,11.6,#N/A N/A,1.79,21.75,#N/A N/A,104.5,0.443,#N/A N/A,4.537,#N/A N/A,2.125,12.15,#N/A N/A,5.2,#N/A N/A,6.95,#N/A N/A,#N/A N/A,#N/A N/A,26.864,#N/A N/A,#N/A N/A,19.75,#N/A N/A,23.35,#N/A N/A,#N/A N/A,2.875,17.6,0.922,6.425,#N/A N/A,24.15,#N/A N/A,#N/A N/A,#N/A N/A,4.617,2.385,#N/A N/A,#N/A N/A,2.35,3.85,118.991,6.053,14.4,0.156,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,16.6,#N/A N/A,1.83,10.22,#N/A N/A,3.756,1.55,#N/A N/A,#N/A N/A,0.829,6.55,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.055,43.9,4.5,0.42,50.388,71,25.42,3.177,#N/A N/A,34.7,18.371
07-02-2005,#N/A N/A,#N/A N/A,4.425,11.7,#N/A N/A,1.808,21.8,#N/A N/A,106,0.44,#N/A N/A,4.624,#N/A N/A,2.225,12.3,#N/A N/A,5.25,#N/A N/A,7.1,#N/A N/A,#N/A N/A,#N/A N/A,27.227,#N/A N/A,#N/A N/A,19.9,#N/A N/A,23.7,#N/A N/A,#N/A N/A,2.95,17.75,0.913,6.5,#N/A N/A,24.75,#N/A N/A,#N/A N/A,#N/A N/A,4.641,2.423,#N/A N/A,#N/A N/A,2.35,3.925,120.843,6.066,14.55,0.163,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,16.8,#N/A N/A,1.84,10.22,#N/A N/A,3.781,1.57,#N/A N/A,#N/A N/A,0.833,6.55,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.094,44.3,4.575,0.43,51.281,71.75,26.631,3.222,#N/A N/A,34.9,18.679
08-02-2005,#N/A N/A,#N/A N/A,4.45,11.75,#N/A N/A,1.859,21.9,#N/A N/A,106,0.437,#N/A N/A,4.653,#N/A N/A,2.3,12.35,#N/A N/A,5.25,#N/A N/A,7.25,#N/A N/A,#N/A N/A,#N/A N/A,27.273,#N/A N/A,#N/A N/A,19.85,#N/A N/A,23.8,#N/A N/A,#N/A N/A,2.925,17.4,0.89,6.625,#N/A N/A,24.85,#N/A N/A,#N/A N/A,#N/A N/A,4.641,2.462,#N/A N/A,#N/A N/A,2.5,3.975,121.306,6.132,14.55,0.163,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,16.8,#N/A N/A,1.84,10.266,#N/A N/A,3.879,1.55,#N/A N/A,#N/A N/A,0.843,6.55,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.081,44.3,4.575,0.425,51.638,72.25,26.977,3.177,#N/A N/A,34.9,18.679
09-02-2005,#N/A N/A,#N/A N/A,4.45,11.75,#N/A N/A,1.859,21.9,#N/A N/A,106,0.437,#N/A N/A,4.653,#N/A N/A,2.3,12.35,#N/A N/A,5.25,#N/A N/A,7.25,#N/A N/A,#N/A N/A,#N/A N/A,27.273,#N/A N/A,#N/A N/A,19.85,#N/A N/A,23.8,#N/A N/A,#N/A N/A,2.925,17.4,0.89,6.625,#N/A N/A,24.85,#N/A N/A,#N/A N/A,#N/A N/A,4.641,2.462,#N/A N/A,#N/A N/A,2.5,3.975,121.306,6.132,14.55,0.163,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,16.8,#N/A N/A,1.84,10.266,#N/A N/A,3.879,1.55,#N/A N/A,#N/A N/A,0.843,6.55,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.081,44.3,4.575,0.425,51.638,72.25,26.977,3.177,#N/A N/A,34.9,18.679
10-02-2005,#N/A N/A,#N/A N/A,4.45,11.75,#N/A N/A,1.859,21.9,#N/A N/A,106,0.437,#N/A N/A,4.653,#N/A N/A,2.3,12.35,#N/A N/A,5.25,#N/A N/A,7.25,#N/A N/A,#N/A N/A,#N/A N/A,27.273,#N/A N/A,#N/A N/A,19.85,#N/A N/A,23.8,#N/A N/A,#N/A N/A,2.925,17.4,0.89,6.625,#N/A N/A,24.85,#N/A N/A,#N/A N/A,#N/A N/A,4.641,2.462,#N/A N/A,#N/A N/A,2.5,3.975,121.306,6.132,14.55,0.163,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,16.8,#N/A N/A,1.84,10.266,#N/A N/A,3.879,1.55,#N/A N/A,#N/A N/A,0.843,6.55,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.081,44.3,4.575,0.425,51.638,72.25,26.977,3.177,#N/A N/A,34.9,18.679
11-02-2005,#N/A N/A,#N/A N/A,4.45,11.75,#N/A N/A,1.859,21.9,#N/A N/A,106,0.437,#N/A N/A,4.653,#N/A N/A,2.3,12.35,#N/A N/A,5.25,#N/A N/A,7.25,#N/A N/A,#N/A N/A,#N/A N/A,27.273,#N/A N/A,#N/A N/A,19.85,#N/A N/A,23.8,#N/A N/A,#N/A N/A,2.925,17.4,0.89,6.625,#N/A N/A,24.85,#N/A N/A,#N/A N/A,#N/A N/A,4.641,2.462,#N/A N/A,#N/A N/A,2.5,3.975,121.306,6.132,14.55,0.163,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,16.8,#N/A N/A,1.84,10.266,#N/A N/A,3.879,1.55,#N/A N/A,#N/A N/A,0.843,6.55,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.081,44.3,4.575,0.425,51.638,72.25,26.977,3.177,#N/A N/A,34.9,18.679
14-02-2005,#N/A N/A,#N/A N/A,4.575,11.9,#N/A N/A,1.928,22.2,#N/A N/A,107,0.453,#N/A N/A,4.667,#N/A N/A,2.3,12.5,#N/A N/A,5.2,#N/A N/A,7.35,#N/A N/A,#N/A N/A,#N/A N/A,27.636,#N/A N/A,#N/A N/A,20,#N/A N/A,24.2,#N/A N/A,#N/A N/A,2.975,17.1,0.922,6.65,#N/A N/A,25.45,#N/A N/A,#N/A N/A,#N/A N/A,4.641,2.462,#N/A N/A,#N/A N/A,2.55,4.1,122.695,6.316,14.65,0.162,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,17.5,#N/A N/A,1.89,10.266,#N/A N/A,3.83,1.54,#N/A N/A,#N/A N/A,0.926,6.7,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.094,44.5,4.325,0.44,52.71,72.75,27.15,3.222,#N/A N/A,35.1,18.782
15-02-2005,#N/A N/A,#N/A N/A,4.625,11.9,#N/A N/A,1.928,22.1,#N/A N/A,106,0.467,#N/A N/A,4.696,#N/A N/A,2.275,12.45,#N/A N/A,5.25,#N/A N/A,7,#N/A N/A,#N/A N/A,#N/A N/A,28,#N/A N/A,#N/A N/A,20,#N/A N/A,24.2,#N/A N/A,#N/A N/A,2.875,17.4,0.903,6.625,#N/A N/A,25.4,#N/A N/A,#N/A N/A,#N/A N/A,4.617,2.5,#N/A N/A,#N/A N/A,2.5,4.175,122.695,6.368,14.6,0.162,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,17.4,#N/A N/A,1.95,10.037,#N/A N/A,3.781,1.58,#N/A N/A,#N/A N/A,0.895,6.55,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.081,44.5,4.4,0.435,52.532,72.75,26.977,3.199,#N/A N/A,35,18.628
16-02-2005,#N/A N/A,#N/A N/A,4.6,11.95,#N/A N/A,1.928,22.15,#N/A N/A,106,0.467,#N/A N/A,4.725,#N/A N/A,2.225,12.4,#N/A N/A,5.25,#N/A N/A,6.85,#N/A N/A,#N/A N/A,#N/A N/A,28,#N/A N/A,#N/A N/A,19.9,#N/A N/A,23.85,#N/A N/A,#N/A N/A,2.9,17.75,0.894,6.575,#N/A N/A,25.35,#N/A N/A,#N/A N/A,#N/A N/A,4.641,2.5,#N/A N/A,#N/A N/A,2.55,4.15,123.158,6.474,14.65,0.16,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,17.4,#N/A N/A,1.94,10.312,#N/A N/A,3.83,1.73,#N/A N/A,#N/A N/A,0.895,6.55,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.081,44.7,4.475,0.45,52.532,72.75,26.804,3.336,#N/A N/A,35.3,18.628
17-02-2005,#N/A N/A,#N/A N/A,4.65,11.95,#N/A N/A,1.905,22.25,#N/A N/A,105.5,0.45,#N/A N/A,4.667,#N/A N/A,2.175,12.4,#N/A N/A,5.2,#N/A N/A,7.8,#N/A N/A,#N/A N/A,#N/A N/A,27.909,#N/A N/A,#N/A N/A,19.85,#N/A N/A,23.4,#N/A N/A,#N/A N/A,2.875,17.65,0.903,6.425,#N/A N/A,25.15,#N/A N/A,#N/A N/A,#N/A N/A,4.593,2.519,#N/A N/A,#N/A N/A,2.75,4.225,123.158,6.526,14.65,0.16,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,17.3,#N/A N/A,1.88,10.129,#N/A N/A,3.806,1.76,#N/A N/A,#N/A N/A,0.895,6.45,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.094,44.5,4.525,0.45,52.353,72.25,27.15,3.29,#N/A N/A,35.2,18.628
18-02-2005,#N/A N/A,#N/A N/A,4.625,12.05,#N/A N/A,1.905,22.25,#N/A N/A,106.5,0.45,#N/A N/A,4.74,#N/A N/A,2.175,12.45,#N/A N/A,5.25,#N/A N/A,7.95,#N/A N/A,#N/A N/A,#N/A N/A,27.909,#N/A N/A,#N/A N/A,20.1,#N/A N/A,23.5,#N/A N/A,#N/A N/A,2.9,17.7,0.908,6.525,#N/A N/A,25.45,#N/A N/A,#N/A N/A,#N/A N/A,4.568,2.5,#N/A N/A,#N/A N/A,2.725,4.275,123.621,6.526,14.75,0.158,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,17,#N/A N/A,1.87,10.174,#N/A N/A,3.855,1.84,#N/A N/A,#N/A N/A,0.885,6.65,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.107,44.7,4.525,0.455,53.425,73.25,27.841,3.268,#N/A N/A,35.3,18.833
21-02-2005,#N/A N/A,#N/A N/A,4.675,12,#N/A N/A,1.928,22.4,#N/A N/A,106.5,0.45,#N/A N/A,4.769,#N/A N/A,2.275,12.5,#N/A N/A,5.2,#N/A N/A,7.9,#N/A N/A,#N/A N/A,#N/A N/A,28.364,#N/A N/A,#N/A N/A,20,#N/A N/A,23.55,#N/A N/A,#N/A N/A,2.875,17.6,0.986,6.55,#N/A N/A,25.45,#N/A N/A,#N/A N/A,#N/A N/A,4.593,2.519,#N/A N/A,#N/A N/A,2.6,4.325,123.158,6.303,14.75,0.158,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,16.7,#N/A N/A,1.87,10.266,#N/A N/A,3.855,1.9,#N/A N/A,#N/A N/A,0.853,6.95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.094,44.8,4.55,0.46,53.425,73.25,27.495,3.29,#N/A N/A,35.3,18.884
22-02-2005,#N/A N/A,#N/A N/A,4.7,12.05,#N/A N/A,1.928,22.5,#N/A N/A,107,0.457,#N/A N/A,4.754,#N/A N/A,2.225,12.45,#N/A N/A,5.2,#N/A N/A,8.05,#N/A N/A,#N/A N/A,#N/A N/A,28.545,#N/A N/A,#N/A N/A,19.95,#N/A N/A,23.9,#N/A N/A,#N/A N/A,2.875,17.9,0.968,6.525,#N/A N/A,25.45,#N/A N/A,#N/A N/A,#N/A N/A,4.544,2.519,#N/A N/A,#N/A N/A,2.625,4.325,123.158,6.118,14.7,0.155,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,16.8,#N/A N/A,1.84,10.083,#N/A N/A,3.904,1.97,#N/A N/A,#N/A N/A,0.853,6.95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.094,44.5,4.525,0.47,53.246,72.75,26.804,3.54,#N/A N/A,35.4,18.679
23-02-2005,#N/A N/A,#N/A N/A,4.65,11.85,#N/A N/A,1.859,22.2,#N/A N/A,106.5,0.473,#N/A N/A,4.711,#N/A N/A,2.175,12.3,#N/A N/A,5.2,#N/A N/A,8.25,#N/A N/A,#N/A N/A,#N/A N/A,28.545,#N/A N/A,#N/A N/A,19.9,#N/A N/A,23.5,#N/A N/A,#N/A N/A,2.875,17.55,0.959,6.375,#N/A N/A,24.95,#N/A N/A,#N/A N/A,#N/A N/A,4.593,2.519,#N/A N/A,#N/A N/A,2.6,4.3,122.232,5.947,14.65,0.156,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,16.7,#N/A N/A,1.84,10.083,#N/A N/A,3.855,1.95,#N/A N/A,#N/A N/A,0.885,6.8,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.068,44.4,4.525,0.53,52.353,72.25,26.458,3.494,#N/A N/A,35.2,18.525
