Date,VALE3 BS Equity,PETR4 BS Equity,ITUB4 BS Equity,PETR3 BS Equity,BBDC4 BS Equity,ELET3 BS Equity,B3SA3 BS Equity,BBAS3 BS Equity,ABEV3 BS Equity,WEGE3 BS Equity,RENT3 BS Equity,ITSA4 BS Equity,PRIO3 BS Equity,SUZB3 BS Equity,BPAC11 BS Equity,EQTL3 BS Equity,RADL3 BS Equity,RDOR3 BS Equity,RAIL3 BS Equity,GGBR4 BS Equity,VBBR3 BS Equity,BBSE3 BS Equity,SBSP3 BS Equity,JBSS3 BS Equity,UGPA3 BS Equity,HAPV3 BS Equity,CSAN3 BS Equity,ENEV3 BS Equity,BBDC3 BS Equity,VIVT3 BS Equity,CMIG4 BS Equity,BRFS3 BS Equity,KLBN11 BS Equity,ASAI3 BS Equity,HYPE3 BS Equity,CPLE6 BS Equity,TOTS3 BS Equity,ENGI11 BS Equity,CCRO3 BS Equity,LREN3 BS Equity,EMBR3 BS Equity,NTCO3 BS Equity,ALSO3 BS Equity,TIMS3 BS Equity,ELET6 BS Equity,EGIE3 BS Equity,SANB11 BS Equity,TAEE11 BS Equity,RRRP3 BS Equity,GOAU4 BS Equity,CSNA3 BS Equity,MULT3 BS Equity,CPFE3 BS Equity,MGLU3 BS Equity,RECV3 BS Equity,YDUQ3 BS Equity,BRAP4 BS Equity,SMTO3 BS Equity,BRKM5 BS Equity,CYRE3 BS Equity,CMIN3 BS Equity,FLRY3 BS Equity,COGN3 BS Equity,AZUL4 BS Equity,CRFB3 BS Equity,IGTI11 BS Equity,RAIZ4 BS Equity,VAMO3 BS Equity,ARZZ3 BS Equity,MRVE3 BS Equity,SLCE3 BS Equity,CIEL3 BS Equity,IRBR3 BS Equity,USIM5 BS Equity,SOMA3 BS Equity,LWSA3 BS Equity,DXCO3 BS Equity,BEEF3 BS Equity,MRFG3 BS Equity,EZTC3 BS Equity,ALPA4 BS Equity,PETZ3 BS Equity,GOLL4 BS Equity,CVCB3 BS Equity,BHIA3 BS Equity,PCAR3 BS Equity
13-10-2008,32,26.9,9.639,33.61,7.916,24.584,2.883,16.9,3.893,1.849,2.175,3.615,#N/A N/A,#N/A N/A,#N/A N/A,1.28,0.574,#N/A N/A,#N/A N/A,14.867,#N/A N/A,#N/A N/A,7.65,3.69,5.375,#N/A N/A,2.74,24.723,7.004,39.1,8.304,16.105,#N/A N/A,#N/A N/A,5.8,2.36,2.267,#N/A N/A,5.748,2.885,10.68,8.804,#N/A N/A,7.11,21.872,14.408,#N/A N/A,8.333,#N/A N/A,20.842,16,4.975,15.272,#N/A N/A,#N/A N/A,4.927,8.557,6,8.62,11.6,#N/A N/A,#N/A N/A,1.675,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,4.241,4.876,#N/A N/A,#N/A N/A,14.994,#N/A N/A,#N/A N/A,2.521,2.352,13.921,1.343,1.272,#N/A N/A,9.47,#N/A N/A,2.25,2.128
14-10-2008,31.49,27.3,10.005,34,8.324,25.433,2.733,17.99,3.973,1.984,2.295,3.696,#N/A N/A,#N/A N/A,#N/A N/A,1.355,0.608,#N/A N/A,#N/A N/A,14.381,#N/A N/A,#N/A N/A,8.333,3.92,5.539,#N/A N/A,2.764,24.723,7.358,39.79,8.687,16.75,#N/A N/A,#N/A N/A,5.9,2.5,2.493,#N/A N/A,5.788,3.005,10.84,8.589,#N/A N/A,7.07,22.771,15.08,#N/A N/A,8.33,#N/A N/A,20.941,15.25,4.892,15.499,#N/A N/A,#N/A N/A,5.243,8.594,6.15,8.72,12.8,#N/A N/A,#N/A N/A,1.741,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,4.45,4.773,#N/A N/A,#N/A N/A,15.437,#N/A N/A,#N/A N/A,2.633,2.548,13.414,1.401,1.277,#N/A N/A,9.15,#N/A N/A,2.4,2.128
15-10-2008,25.64,24,8.905,29.29,7.655,24.214,2.3,16.11,3.594,1.862,2.066,3.314,#N/A N/A,#N/A N/A,#N/A N/A,1.245,0.567,#N/A N/A,#N/A N/A,12.238,#N/A N/A,#N/A N/A,7.333,3.04,5.281,#N/A N/A,2.411,22.074,6.769,39.49,8.005,15.665,#N/A N/A,#N/A N/A,5.2,2.314,2.403,#N/A N/A,5.523,2.747,9.8,8.449,#N/A N/A,6.98,21.722,13.6,#N/A N/A,8.317,#N/A N/A,17.851,12.64,4.643,14.653,#N/A N/A,#N/A N/A,5.237,6.96,5.03,8.36,10.5,#N/A N/A,#N/A N/A,1.719,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.635,3.727,#N/A N/A,#N/A N/A,13.195,#N/A N/A,#N/A N/A,2.549,2.401,12.807,1.328,1.214,#N/A N/A,7.4,#N/A N/A,2.288,2.128
16-10-2008,25,22.2,8.363,26.75,7.362,23.984,2.233,15.35,3.639,1.893,2.212,3.076,#N/A N/A,#N/A N/A,#N/A N/A,1.244,0.577,#N/A N/A,#N/A N/A,12.457,#N/A N/A,#N/A N/A,7.157,3.09,5.438,#N/A N/A,2.393,21.012,6.422,40.4,8.319,15.125,#N/A N/A,#N/A N/A,5.1,2.354,2.287,#N/A N/A,5.438,2.959,10.02,8.949,#N/A N/A,7,21.902,14.96,#N/A N/A,7.667,#N/A N/A,18.188,14.825,4.627,15.116,#N/A N/A,#N/A N/A,5.133,6.96,5.003,8.9,10.8,#N/A N/A,#N/A N/A,1.719,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.635,3.789,#N/A N/A,#N/A N/A,13.396,#N/A N/A,#N/A N/A,2.409,2.352,11.932,1.299,1.268,#N/A N/A,9.2,#N/A N/A,2.288,2.128
17-10-2008,25.2,22.99,7.871,27.42,7.01,23.384,2.167,15.09,3.836,1.923,2.252,2.91,#N/A N/A,#N/A N/A,#N/A N/A,1.258,0.574,#N/A N/A,#N/A N/A,12.8,#N/A N/A,#N/A N/A,7.027,2.8,5.5,#N/A N/A,2.237,21.191,6.222,40.19,8.335,15.07,#N/A N/A,#N/A N/A,4.99,2.379,2.373,#N/A N/A,5.34,2.801,9.91,8.504,#N/A N/A,7,21.173,14.4,#N/A N/A,7.133,#N/A N/A,18.228,14.89,4.646,14.421,#N/A N/A,#N/A N/A,5.5,7.165,5,8.68,10.81,#N/A N/A,#N/A N/A,1.713,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.941,4.36,#N/A N/A,#N/A N/A,13.519,#N/A N/A,#N/A N/A,2.521,2.499,11.733,1.416,1.172,#N/A N/A,9.89,#N/A N/A,2.285,2.128
20-10-2008,28.55,25.39,8.434,30.65,7.552,23.884,2.2,16.6,4.153,1.997,2.396,3.046,#N/A N/A,#N/A N/A,#N/A N/A,1.338,0.618,#N/A N/A,#N/A N/A,14.286,#N/A N/A,#N/A N/A,8.05,3.08,5.785,#N/A N/A,2.548,23.84,6.681,40,8.727,16.25,#N/A N/A,#N/A N/A,5.25,2.56,2.48,#N/A N/A,5.5,3.156,10.58,8.999,#N/A N/A,7.25,21.972,14.8,#N/A N/A,7.327,#N/A N/A,20.594,16,4.975,14.903,#N/A N/A,#N/A N/A,5.517,8.066,5.1,9.33,12.05,#N/A N/A,#N/A N/A,1.719,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,4.18,4.876,#N/A N/A,#N/A N/A,14.748,#N/A N/A,#N/A N/A,2.857,2.607,12.379,1.526,1.262,#N/A N/A,9.83,#N/A N/A,2.45,2.128
21-10-2008,28.84,25,8.294,30.35,7.45,23.484,2.07,16.4,4.006,1.996,2.235,2.978,#N/A N/A,#N/A N/A,#N/A N/A,1.315,0.638,#N/A N/A,#N/A N/A,13.924,#N/A N/A,#N/A N/A,7.693,3.4,5.839,#N/A N/A,2.606,25.606,6.304,40.44,8.788,16.505,#N/A N/A,#N/A N/A,5.4,2.512,2.547,#N/A N/A,5.575,2.986,10.75,8.704,#N/A N/A,6.98,21.473,15.04,#N/A N/A,7.147,#N/A N/A,19.703,15.07,4.782,14.539,#N/A N/A,#N/A N/A,5.483,8.311,4.833,9.08,12.4,#N/A N/A,#N/A N/A,1.706,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,4.423,4.69,#N/A N/A,#N/A N/A,14.562,#N/A N/A,#N/A N/A,2.801,2.548,12.429,1.592,1.322,#N/A N/A,10.38,#N/A N/A,2.5,2.128
22-10-2008,27.2,23.2,7.288,27.95,6.593,21.486,1.833,13.88,3.554,1.938,1.839,2.634,#N/A N/A,#N/A N/A,#N/A N/A,1.245,0.602,#N/A N/A,#N/A N/A,12.476,#N/A N/A,#N/A N/A,7.07,3.17,5.523,#N/A N/A,2.36,25.429,5.854,40,8.18,15.075,#N/A N/A,#N/A N/A,5.25,2.29,2.567,#N/A N/A,4.9,2.78,9.96,8.504,#N/A N/A,5.45,19.775,14.368,#N/A N/A,6.633,#N/A N/A,17.703,13.225,4.444,13.707,#N/A N/A,#N/A N/A,4.933,7.574,4.297,8.26,10.26,#N/A N/A,#N/A N/A,1.706,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.462,4.128,#N/A N/A,#N/A N/A,12.684,#N/A N/A,#N/A N/A,2.465,2.352,10.938,1.431,1.262,#N/A N/A,8.8,#N/A N/A,2.375,2.128
23-10-2008,25.65,22.7,6.687,27,6.335,20.446,1.62,13.09,3.588,1.651,1.865,2.379,#N/A N/A,#N/A N/A,#N/A N/A,1.229,0.577,#N/A N/A,#N/A N/A,11.81,#N/A N/A,#N/A N/A,6.52,3.22,5.409,#N/A N/A,2.259,23.822,5.445,39.99,7.851,14.58,#N/A N/A,#N/A N/A,5.18,2.25,2.521,#N/A N/A,4.803,2.675,10.12,8.749,#N/A N/A,5.05,19.276,14.28,#N/A N/A,6.19,#N/A N/A,16.95,13,4.162,13.391,#N/A N/A,#N/A N/A,5.267,7.284,3.667,8.65,9.41,#N/A N/A,#N/A N/A,1.625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.447,3.926,#N/A N/A,#N/A N/A,12.448,#N/A N/A,#N/A N/A,2.241,2.195,10.619,1.394,1.174,#N/A N/A,8.15,#N/A N/A,2.25,2.128
24-10-2008,24.39,20.4,5.973,24.25,5.869,19.887,1.5,12.75,3.474,1.487,1.865,2.171,#N/A N/A,#N/A N/A,#N/A N/A,1.155,0.532,#N/A N/A,#N/A N/A,11.067,#N/A N/A,#N/A N/A,6.733,3,5.025,#N/A N/A,1.968,21.014,4.941,40,7.532,14.485,#N/A N/A,#N/A N/A,5.015,2.137,2.4,#N/A N/A,4.25,2.485,9.56,8.664,#N/A N/A,4.9,18.726,13.528,#N/A N/A,5.8,#N/A N/A,15.624,11.98,3.814,13.377,#N/A N/A,#N/A N/A,4.667,6.985,3.667,7.64,8.33,#N/A N/A,#N/A N/A,1.688,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.12,3.438,#N/A N/A,#N/A N/A,11.75,#N/A N/A,#N/A N/A,2.129,1.96,8.949,1.335,1.103,#N/A N/A,7.6,#N/A N/A,2.248,2.128
27-10-2008,22.1,18.11,5.973,22,5.614,19.627,1.337,11.7,3.434,1.464,1.518,2.141,#N/A N/A,#N/A N/A,#N/A N/A,1.152,0.517,#N/A N/A,#N/A N/A,10.095,#N/A N/A,#N/A N/A,6.037,3.2,4.775,#N/A N/A,1.91,19.425,4.827,39,7.446,14.205,#N/A N/A,#N/A N/A,5.145,2.075,2.393,#N/A N/A,3.748,2.508,8.97,8.274,#N/A N/A,4.74,18.586,13.152,#N/A N/A,5.6,#N/A N/A,14.139,11.505,3.416,12.682,#N/A N/A,#N/A N/A,4.3,6.346,3.087,7.35,7.75,#N/A N/A,#N/A N/A,1.675,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.732,3.017,#N/A N/A,#N/A N/A,11.184,#N/A N/A,#N/A N/A,1.961,1.872,8.85,1.335,0.963,#N/A N/A,6.9,#N/A N/A,1.998,2.128
28-10-2008,25.16,20.05,6.502,24.19,6.391,21.985,1.517,13.25,3.83,1.612,1.891,2.379,#N/A N/A,#N/A N/A,#N/A N/A,1.232,0.5,#N/A N/A,#N/A N/A,11.952,#N/A N/A,#N/A N/A,6.923,3.4,5.073,#N/A N/A,2.348,18.54,5.445,39.6,8.307,14.335,#N/A N/A,#N/A N/A,5.325,2.364,2.469,#N/A N/A,3.973,2.79,9.82,8.449,#N/A N/A,5.5,21.033,13.32,#N/A N/A,5.167,#N/A N/A,16.871,14,4.474,13.934,#N/A N/A,#N/A N/A,4.133,7.124,3.667,8.53,10.35,#N/A N/A,#N/A N/A,1.488,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.211,3.306,#N/A N/A,#N/A N/A,13.013,#N/A N/A,#N/A N/A,1.944,1.852,8.939,1.328,0.992,#N/A N/A,8.1,#N/A N/A,1.75,2.128
29-10-2008,25.94,21.4,7.359,26,6.761,23.105,1.75,14,3.786,1.658,1.98,2.664,#N/A N/A,#N/A N/A,#N/A N/A,1.348,0.513,#N/A N/A,#N/A N/A,12.2,#N/A N/A,#N/A N/A,7.333,3.5,4.938,#N/A N/A,2.463,19.089,5.709,40.3,8.129,14.005,#N/A N/A,#N/A N/A,5.4,2.377,2.533,#N/A N/A,4.163,2.855,10.63,8.539,#N/A N/A,5.8,21.273,13.4,#N/A N/A,5.3,#N/A N/A,17.475,14.32,4.441,14.558,#N/A N/A,#N/A N/A,4.083,7.382,4.093,8.15,11.5,#N/A N/A,#N/A N/A,1.206,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.408,3.595,#N/A N/A,#N/A N/A,13.765,#N/A N/A,#N/A N/A,1.994,2.048,8.949,1.431,1.112,#N/A N/A,8.24,#N/A N/A,1.75,2.128
30-10-2008,27.79,22.85,8.137,28.11,7.591,26.272,2.027,14.66,3.554,1.769,2.519,2.97,#N/A N/A,#N/A N/A,#N/A N/A,1.332,0.577,#N/A N/A,#N/A N/A,13.676,#N/A N/A,#N/A N/A,7.953,3.95,5.313,#N/A N/A,2.483,20.299,6.472,37.48,8.307,15,#N/A N/A,#N/A N/A,5.825,2.39,2.465,#N/A N/A,4.98,2.772,11.4,9.049,#N/A N/A,6,23.47,13.808,#N/A N/A,5.3,#N/A N/A,19.802,15.65,3.963,15.031,#N/A N/A,#N/A N/A,4.363,8.107,4.267,8.99,12.1,#N/A N/A,#N/A N/A,1,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.544,4.091,#N/A N/A,#N/A N/A,14.748,#N/A N/A,#N/A N/A,1.989,2.048,10.142,1.431,1.202,#N/A N/A,9.5,#N/A N/A,1.575,2.128
31-10-2008,28.39,23.31,7.953,28.61,7.359,26.232,1.93,14.77,3.634,1.82,2.482,3.059,#N/A N/A,#N/A N/A,#N/A N/A,1.412,0.634,#N/A N/A,#N/A N/A,13.333,#N/A N/A,#N/A N/A,8.333,3.95,4.986,#N/A N/A,2.36,20.661,6.472,37,8.357,15.75,#N/A N/A,#N/A N/A,5.85,2.385,2.48,#N/A N/A,5.35,2.359,11.25,9.349,#N/A N/A,5.5,23.37,13.68,#N/A N/A,5.567,#N/A N/A,19.406,14.355,3.549,15.078,#N/A N/A,#N/A N/A,4.617,8.025,4.43,9.41,10.6,#N/A N/A,#N/A N/A,1,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.484,4.628,#N/A N/A,#N/A N/A,13.765,#N/A N/A,#N/A N/A,1.955,1.931,10.44,1.445,1.112,#N/A N/A,9.38,#N/A N/A,1.725,2.128
03-11-2008,29,23.14,9.247,28.19,7.684,25.983,1.973,14.32,3.742,1.93,2.304,3.496,#N/A N/A,#N/A N/A,#N/A N/A,1.309,0.616,#N/A N/A,#N/A N/A,13.276,#N/A N/A,#N/A N/A,8.793,4,5.249,#N/A N/A,2.371,21.456,6.442,36.65,8.861,16.07,#N/A N/A,#N/A N/A,6.505,2.559,2.517,#N/A N/A,5.158,2.628,10.88,9.899,#N/A N/A,6,22.581,13.856,#N/A N/A,5.6,#N/A N/A,19.168,14.3,3.525,15.078,#N/A N/A,#N/A N/A,4.75,8.16,4.4,9.5,11.8,#N/A N/A,#N/A N/A,1.063,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.49,4.959,#N/A N/A,#N/A N/A,13.603,#N/A N/A,#N/A N/A,2.073,1.94,10.938,1.379,1.112,#N/A N/A,10,#N/A N/A,1.875,2.128
04-11-2008,31.04,25.1,9.694,31,7.922,26.133,2.25,16.56,3.733,2.006,2.381,3.726,#N/A N/A,#N/A N/A,#N/A N/A,1.28,0.673,#N/A N/A,#N/A N/A,14.8,#N/A N/A,#N/A N/A,8.717,4.03,5.536,#N/A N/A,2.518,22.25,6.622,37,8.484,17.25,#N/A N/A,#N/A N/A,7,2.514,2.667,#N/A N/A,5.145,2.714,11.21,10.499,#N/A N/A,5.76,23.48,14.208,#N/A N/A,6,#N/A N/A,21.218,15.2,3.695,15.442,#N/A N/A,#N/A N/A,4.9,8.843,4.727,9.06,12.67,#N/A N/A,#N/A N/A,1.114,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.805,5.165,#N/A N/A,#N/A N/A,14.109,#N/A N/A,#N/A N/A,2.022,2.107,10.938,1.394,1.112,#N/A N/A,9.65,#N/A N/A,2,2.128
05-11-2008,28.4,24.25,8.844,29.81,7.324,24.823,1.987,16.05,3.714,1.95,2.054,3.352,#N/A N/A,#N/A N/A,#N/A N/A,1.222,0.679,#N/A N/A,#N/A N/A,13.314,#N/A N/A,#N/A N/A,8.297,3.55,5.548,#N/A N/A,2.483,25.076,6.048,36.59,8.231,16.7,#N/A N/A,#N/A N/A,7.09,2.31,2.595,#N/A N/A,4.99,2.6,11.2,10.849,#N/A N/A,5.39,22.172,14,#N/A N/A,6.167,#N/A N/A,19.228,13.305,3.748,14.506,#N/A N/A,#N/A N/A,4.783,7.98,4.5,8.48,11.8,#N/A N/A,#N/A N/A,1.125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.635,4.69,#N/A N/A,#N/A N/A,12.865,#N/A N/A,#N/A N/A,1.983,2.068,10.043,1.409,1.097,#N/A N/A,9.17,#N/A N/A,1.948,2.128
06-11-2008,27.5,22.9,8.298,27.77,6.939,24.564,1.827,15,3.833,1.982,1.98,3.203,#N/A N/A,#N/A N/A,#N/A N/A,1.156,0.689,#N/A N/A,#N/A N/A,12.848,#N/A N/A,#N/A N/A,8.117,3.6,5.813,#N/A N/A,2.492,28.608,5.904,36.92,8.226,17.35,#N/A N/A,#N/A N/A,7.045,2.379,2.613,#N/A N/A,4.963,2.509,10.05,10.554,#N/A N/A,5.35,22.731,13.92,#N/A N/A,6.08,#N/A N/A,18.96,12.305,3.841,14.374,#N/A N/A,#N/A N/A,4.9,7.709,4.167,8.01,9.7,#N/A N/A,#N/A N/A,1.213,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.181,4.752,#N/A N/A,#N/A N/A,12.045,#N/A N/A,#N/A N/A,1.905,2.009,9.864,1.365,1.142,#N/A N/A,9.65,#N/A N/A,1.923,2.128
07-11-2008,26.65,23.26,8.602,28.21,6.928,24.624,1.887,15.3,4.032,2.012,1.994,3.399,#N/A N/A,#N/A N/A,#N/A N/A,1.175,0.701,#N/A N/A,#N/A N/A,12.857,#N/A N/A,#N/A N/A,8.023,3.78,6.088,#N/A N/A,2.68,30.727,5.621,39.89,8.433,18.2,#N/A N/A,#N/A N/A,7.05,2.432,2.667,#N/A N/A,4.975,2.615,9.22,10.489,#N/A N/A,5.21,22.491,13.92,#N/A N/A,6.117,#N/A N/A,18.515,12.18,3.847,14.468,#N/A N/A,#N/A N/A,4.883,7.615,4.167,7.75,9.2,#N/A N/A,#N/A N/A,1.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.029,5.165,#N/A N/A,#N/A N/A,11.804,#N/A N/A,#N/A N/A,1.961,2.215,9.943,1.453,1.142,#N/A N/A,8.97,#N/A N/A,1.813,2.128
10-11-2008,27.9,23.95,8.875,29.29,7.007,24.144,1.797,14.41,3.985,1.882,1.879,3.556,#N/A N/A,#N/A N/A,#N/A N/A,1.224,0.701,#N/A N/A,#N/A N/A,13.305,#N/A N/A,#N/A N/A,8.41,3.67,5.625,#N/A N/A,2.46,32.493,5.971,39.27,8.357,17.5,#N/A N/A,#N/A N/A,7.15,2.4,2.867,#N/A N/A,4.875,2.642,8.89,9.849,#N/A N/A,4.7,22.082,14,#N/A N/A,6.25,#N/A N/A,19.406,11.875,3.804,13.849,#N/A N/A,#N/A N/A,5.167,7.722,4.133,7.34,7.9,#N/A N/A,#N/A N/A,1.375,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.105,5.31,#N/A N/A,#N/A N/A,11.912,#N/A N/A,#N/A N/A,2.039,2.146,9.943,1.387,1.187,#N/A N/A,8.3,#N/A N/A,1.838,2.128
11-11-2008,28.25,23.91,8.789,28.75,6.922,26.682,1.893,14.24,4.034,1.923,1.721,3.518,#N/A N/A,#N/A N/A,#N/A N/A,1.274,0.699,#N/A N/A,#N/A N/A,14.143,#N/A N/A,#N/A N/A,8.213,4.1,5.834,#N/A N/A,2.536,31.61,5.93,39.6,8.661,17.405,#N/A N/A,#N/A N/A,6.8,2.503,2.833,#N/A N/A,5.06,2.493,8.76,10.499,#N/A N/A,4.84,24.269,14,#N/A N/A,6.493,#N/A N/A,20.139,12.295,3.648,14.298,#N/A N/A,#N/A N/A,5,8.025,4,7.4,8.1,#N/A N/A,#N/A N/A,1.375,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.075,5.124,#N/A N/A,#N/A N/A,11.922,#N/A N/A,#N/A N/A,1.961,2.205,10.321,1.387,1.217,#N/A N/A,8.05,#N/A N/A,1.75,2.128
12-11-2008,26.41,20.62,8.178,24.94,6.379,22.665,1.733,13.19,3.946,1.859,1.621,3.186,#N/A N/A,#N/A N/A,#N/A N/A,1.274,0.663,#N/A N/A,#N/A N/A,13.238,#N/A N/A,#N/A N/A,7.883,3.76,5.725,#N/A N/A,2.344,28.254,5.506,38.15,8.535,16.64,#N/A N/A,#N/A N/A,6.575,2.45,2.799,#N/A N/A,5.105,2.358,8.23,10.049,#N/A N/A,4.49,21.223,14.4,#N/A N/A,6.233,#N/A N/A,18.931,11,3.582,13.944,#N/A N/A,#N/A N/A,4.997,7.329,3.333,7.03,7.32,#N/A N/A,#N/A N/A,1.481,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.741,4.694,#N/A N/A,#N/A N/A,10.815,#N/A N/A,#N/A N/A,1.927,2.117,8.74,1.365,1.157,#N/A N/A,7.95,#N/A N/A,1.725,2.128
13-11-2008,27.29,21.1,8.929,25.63,6.966,25.233,1.793,14.1,4.364,1.913,1.759,3.556,#N/A N/A,#N/A N/A,#N/A N/A,1.309,0.657,#N/A N/A,#N/A N/A,13.619,#N/A N/A,#N/A N/A,8.58,4.05,5.953,#N/A N/A,2.326,28.609,5.892,39.11,8.861,16.85,#N/A N/A,#N/A N/A,6.635,2.52,2.713,#N/A N/A,5.325,2.224,8.16,10.749,#N/A N/A,4.87,23.37,15.952,#N/A N/A,6.327,#N/A N/A,19.802,11.505,3.413,14.643,#N/A N/A,#N/A N/A,5.06,7.66,3.667,7.01,7.76,#N/A N/A,#N/A N/A,1.465,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.802,4.649,#N/A N/A,#N/A N/A,11.243,#N/A N/A,#N/A N/A,1.933,2.126,8.85,1.379,1.178,#N/A N/A,8.05,#N/A N/A,1.75,2.128
14-11-2008,27.05,20.76,8.81,25.1,7.025,25.773,1.693,13.94,4.289,1.923,1.764,3.433,#N/A N/A,#N/A N/A,#N/A N/A,1.315,0.655,#N/A N/A,#N/A N/A,13.762,#N/A N/A,#N/A N/A,8.387,3.95,6.048,#N/A N/A,2.456,28.431,5.798,39.64,9.294,17.2,#N/A N/A,#N/A N/A,6.6,2.55,2.666,#N/A N/A,5.5,2.09,8.15,10.249,#N/A N/A,5.1,23.52,14.92,#N/A N/A,6,#N/A N/A,19.792,11.6,3.317,14.695,#N/A N/A,#N/A N/A,4.993,7.754,3.7,6.82,7.4,#N/A N/A,#N/A N/A,1.438,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.711,4.62,#N/A N/A,#N/A N/A,10.717,#N/A N/A,#N/A N/A,1.927,2.195,8.939,1.365,1.202,#N/A N/A,7.76,#N/A N/A,1.748,2.128
17-11-2008,26.7,20.45,8.796,25.06,6.966,26.482,1.657,14.1,4.193,1.895,1.69,3.377,#N/A N/A,#N/A N/A,#N/A N/A,1.344,0.615,#N/A N/A,#N/A N/A,13.143,#N/A N/A,#N/A N/A,8.46,4.08,6.101,#N/A N/A,2.568,27.371,5.912,37.27,9.434,16.555,#N/A N/A,#N/A N/A,6.525,2.63,2.6,#N/A N/A,5.488,2.059,8.45,9.999,#N/A N/A,5.75,24.699,15.992,#N/A N/A,6.267,#N/A N/A,18.95,11.8,3.247,15.489,#N/A N/A,#N/A N/A,4.917,7.636,3.337,6.9,6.9,#N/A N/A,#N/A N/A,1.399,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.539,4.421,#N/A N/A,#N/A N/A,10.638,#N/A N/A,#N/A N/A,1.905,1.96,8.253,1.394,1.217,#N/A N/A,8.39,#N/A N/A,1.75,2.128
18-11-2008,25.55,19.25,8.124,23.3,6.453,26.732,1.53,13.4,4.233,1.791,1.635,3.165,#N/A N/A,#N/A N/A,#N/A N/A,1.279,0.628,#N/A N/A,#N/A N/A,12.381,#N/A N/A,#N/A N/A,8.627,3.79,6.189,#N/A N/A,2.458,27.37,5.659,38.25,9.37,15.235,#N/A N/A,#N/A N/A,6.35,2.53,2.549,#N/A N/A,5.625,2.084,8.33,10.199,#N/A N/A,5.19,24.519,15.432,#N/A N/A,5.95,#N/A N/A,17.574,10.995,3.051,15.456,#N/A N/A,#N/A N/A,4.833,7.128,3.28,6.91,6.5,#N/A N/A,#N/A N/A,1.374,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.275,4.273,#N/A N/A,#N/A N/A,10.496,#N/A N/A,#N/A N/A,1.905,1.96,8.144,1.35,1.217,#N/A N/A,8.5,#N/A N/A,1.675,2.128
