Date,UNH UN Equity,GS UN Equity,MSFT UQ Equity,HD UN Equity,CAT UN Equity,AMGN UQ Equity,MCD UN Equity,V UN Equity,CRM UN Equity,BA UN Equity,HON UQ Equity,AAPL UQ Equity,CVX UN Equity,TRV UN Equity,WMT UN Equity,JNJ UN Equity,AXP UN Equity,PG UN Equity,JPM UN Equity,IBM UN Equity,MRK UN Equity,NKE UN Equity,MMM UN Equity,DIS UN Equity,KO UN Equity,CSCO UQ Equity,DOW UN Equity,INTC UQ Equity,VZ UN Equity,WBA UQ Equity
07-02-2005,44.465,109.59,26.16,42.52,45.68,63.18,32.78,#N/A N/A,3.405,52.5,#N/A N/A,1.411,56.26,38.99,53.51,66.45,48.6343,52.53,37.97,90.2917,27.1087,10.775,83.88,29.4827,21.245,18.16,#N/A N/A,22.94,32.869,#N/A N/A
08-02-2005,44.435,111.55,26.24,42.05,45.74,63.03,32.42,#N/A N/A,3.4975,53.5,#N/A N/A,1.445,56.6,38.89,53.2,66.33,48.2054,51.98,37.76,89.9096,27.4615,10.4938,84.34,29.4433,21.325,18.21,#N/A N/A,23.41,32.6718,#N/A N/A
09-02-2005,43.59,111.45,26.06,41.86,45.32,62.09,31.97,#N/A N/A,3.315,54.12,#N/A N/A,1.408,56.16,38.05,52.52,66.19,47.9428,51.51,37.5,88.5437,27.3662,10.4075,83.35,28.9598,21.38,17.65,#N/A N/A,23.32,32.3222,#N/A N/A
10-02-2005,44.015,112.77,26.06,42.37,46.03,62.78,32.1,#N/A N/A,3.2675,53.86,#N/A N/A,1.399,57.4,38.79,52.26,66.13,48.2404,51.62,37.45,88.601,27.4234,10.495,83.9,28.9598,21.25,17.59,#N/A N/A,23.5,32.3043,#N/A N/A
11-02-2005,43.875,112.77,25.97,42.81,46.39,63.42,32.25,#N/A N/A,3.3625,54.14,#N/A N/A,1.45,58.16,39.4,52.1,66.6,48.3105,52.15,37.48,89.1168,27.8525,10.5813,84.04,28.9499,21.38,17.7,#N/A N/A,24.17,32.5463,#N/A N/A
14-02-2005,44.475,111.97,26.01,42.62,46.11,63.3,32.61,#N/A N/A,3.4125,54.04,#N/A N/A,1.512,58.11,39.03,52.15,66,47.794,52.7,37.5,89.3747,28.0432,10.6512,84.61,28.9993,21.43,17.98,#N/A N/A,24.31,32.4387,#N/A N/A
15-02-2005,45.1,112.71,25.93,42.73,45.75,63.69,33.16,#N/A N/A,3.565,54.43,#N/A N/A,1.579,58.17,38.89,52.7,65.91,47.7065,53.48,37.55,90.1006,27.986,10.6613,85.99,29.1867,21.325,17.91,#N/A N/A,24.46,32.5015,#N/A N/A
16-02-2005,44.935,112.27,25.78,42.37,46.27,63.43,32.6,#N/A N/A,3.5,53.92,#N/A N/A,1.609,59.5,38.3,52.6,65.74,47.8115,53.31,37.33,90.3776,27.6713,10.6788,86.8,28.9401,21.65,17.72,#N/A N/A,24.18,32.376,#N/A N/A
17-02-2005,44.51,110.6,25.64,41.81,45.91,62.5,32.29,#N/A N/A,3.525,53.66,#N/A N/A,1.568,58.61,38.47,52.77,65.35,47.7065,53.33,36.78,89.5466,27.5092,10.65,85.71,28.9598,21.5,17.42,#N/A N/A,23.55,31.9816,#N/A N/A
18-02-2005,44.525,109,25.48,42.02,45.42,62,32.33,#N/A N/A,3.9875,52.78,#N/A N/A,1.55,59.73,38.15,52.72,65.43,47.3826,53.5,36.51,89.0881,31.0945,10.6888,85.55,28.6736,21.48,17.3,#N/A N/A,24.02,31.6499,#N/A N/A
21-02-2005,44.525,109,25.48,42.02,45.42,62,32.33,#N/A N/A,3.9875,52.78,#N/A N/A,1.55,59.73,38.15,52.72,65.43,47.3826,53.5,36.51,89.0881,31.0945,10.6888,85.55,28.6736,21.48,17.3,#N/A N/A,24.02,31.6499,#N/A N/A
22-02-2005,43.45,107.86,25.21,40.28,44.73,61.64,31.95,#N/A N/A,3.975,52.15,#N/A N/A,1.523,59.34,37.91,52,65.07,47.0762,52.25,35.93,88.1807,29.7595,10.4875,84.06,28.052,21.395,17.28,#N/A N/A,23.76,31.7127,#N/A N/A
23-02-2005,44.175,109.11,25.17,39.75,45.23,61.39,32.44,#N/A N/A,3.9175,52.72,#N/A N/A,1.575,60.16,38.14,51.6,65.41,47.26,53.49,36.48,87.9706,30.284,10.6125,83.92,28.2691,21.29,17.25,#N/A N/A,23.32,31.8651,#N/A N/A
24-02-2005,44.65,108.5,25.36,39.62,46.58,61.9,32.65,#N/A N/A,4.05,53.94,#N/A N/A,1.588,61.16,38.23,51.46,65.89,47.5752,53.83,36.68,88.4864,30.5033,10.8125,84.27,27.7757,21.33,17.16,#N/A N/A,23.71,31.8202,#N/A N/A
25-02-2005,45.695,110.1,25.27,40.58,47.41,62.81,32.98,#N/A N/A,4.1175,54.99,#N/A N/A,1.589,61.94,38.82,51.49,66.22,47.7765,54.19,36.97,88.6392,30.4175,10.9063,84.6,27.5192,21.51,17.19,#N/A N/A,24.1,32.4477,#N/A N/A
28-02-2005,45.58,108.8,25.18,40.02,47.525,61.61,33.08,#N/A N/A,4.015,54.97,#N/A N/A,1.602,62.08,38.32,51.61,65.6,47.4001,53.09,36.55,88.4291,30.2268,10.8688,83.94,27.5685,21.4,17.42,#N/A N/A,23.98,32.2415,#N/A N/A
01-03-2005,45.41,110.02,25.27,40.05,48.685,62.24,33.33,#N/A N/A,4.13,54.49,#N/A N/A,1.589,60.94,38.36,52.04,66.65,47.8378,53.51,37.09,89.1168,30.6368,10.975,84.47,28.1014,21.635,17.64,#N/A N/A,24.65,32.4925,#N/A N/A
02-03-2005,45.725,109.73,25.26,39.98,48.585,61.44,33.28,#N/A N/A,4.2275,55.3,#N/A N/A,1.578,61.57,38.19,51.95,66.96,47.8815,53.59,36.99,88.7538,30.1314,10.9138,84.56,28.3086,21.52,17.73,#N/A N/A,24.51,32.6897,#N/A N/A
03-03-2005,45.82,109.41,25.16,39.72,48.87,61.83,33.41,#N/A N/A,4.205,57.42,#N/A N/A,1.493,61.19,37.91,52.86,66.75,47.8903,53.48,37.01,88.2667,30.1124,10.9063,84.9,28.1902,21.59,17.78,#N/A N/A,24.5,32.6001,#N/A N/A
04-03-2005,46.645,111.53,25.17,40.09,49.98,62.04,33.96,#N/A N/A,4.15,58.38,#N/A N/A,1.529,61.71,38.24,53.1,67.74,48.1004,53.85,37.51,88.2285,30.2077,10.95,86.46,28.496,21.82,18.01,#N/A N/A,24.65,32.6449,#N/A N/A
07-03-2005,45.6,112.8,25.47,39.88,49.45,62.11,34.21,#N/A N/A,4.12,58.3,#N/A N/A,1.527,61.4,38.38,52.78,68.44,48.1004,53.7,37.34,87.493,30.2268,10.8975,86.71,28.575,21.86,18.23,#N/A N/A,25.09,32.7256,#N/A N/A
08-03-2005,45.175,112.63,25.43,39.97,49.5,61.72,33.48,#N/A N/A,4.195,58.15,#N/A N/A,1.447,61.5,38.09,52.42,68.19,47.6364,53.35,36.94,87.9993,30.2554,10.8125,86.38,28.1507,21.71,18.15,#N/A N/A,24.79,32.358,#N/A N/A
09-03-2005,45.125,110.87,25.31,39.49,48.405,61.04,32.53,#N/A N/A,4.07,57.75,#N/A N/A,1.405,59.76,37.8,52.45,67.76,46.9624,53,36.47,88.2094,30.3507,10.7838,86.12,27.608,21.605,18.48,#N/A N/A,24.84,32.3939,#N/A N/A
10-03-2005,45.71,111.33,25.44,39.89,49.13,61.03,32.75,#N/A N/A,3.8725,57.98,#N/A N/A,1.425,58.49,38.42,52.15,68,47.2951,53.27,36.36,88.2667,30.6654,10.8363,86.65,27.6277,21.535,18.75,#N/A N/A,24.89,32.4208,#N/A N/A
11-03-2005,45.14,109.55,25.06,39.42,49.5,59.81,32.59,#N/A N/A,3.875,57.49,#N/A N/A,1.438,58.3,37.89,51.6,67.6,46.8661,52.51,36.11,87.4071,30.6654,10.825,85.63,27.2232,21.24,18.45,#N/A N/A,24.21,32.3312,#N/A N/A
14-03-2005,45.235,110,25.12,39.47,48.265,60.43,32.96,#N/A N/A,3.885,57.71,#N/A N/A,1.441,58.94,38.14,51.3,67.82,47.1375,53.25,36.45,87.7796,30.7894,10.72,85.9,27.6475,21.17,18.55,#N/A N/A,24.27,32.3401,#N/A N/A
15-03-2005,45.04,110.54,24.91,39.76,48.375,58.61,32.43,#N/A N/A,3.8175,58.48,#N/A N/A,1.463,58.17,37.82,51.03,67.26,46.8311,52.92,36.25,87.2829,30.5128,10.8938,85.86,28.2198,21.12,18.25,#N/A N/A,23.88,31.9816,#N/A N/A
16-03-2005,45.04,109.97,24.61,38.88,48.135,58,32.32,#N/A N/A,3.7375,56.77,#N/A N/A,1.47,58.61,37.54,51.33,67.05,46.1133,52.81,36.25,86.5856,30.2268,10.805,86,28.2691,20.97,18.06,#N/A N/A,23.54,31.6768,#N/A N/A
17-03-2005,45.55,110.04,24.54,38.91,48.405,58.95,31.8,#N/A N/A,3.875,56.89,#N/A N/A,1.509,59.45,37.35,52.33,66.99,45.912,52.75,36.15,85.831,30.2458,10.8538,85.97,27.9928,21,18.03,#N/A N/A,23.41,31.5603,#N/A N/A
18-03-2005,45.625,109.98,24.31,38.88,48.2,58.86,31.9,#N/A N/A,3.7525,57.16,#N/A N/A,1.534,60.38,36.96,51.45,67.25,45.8682,53.4,36.01,85.277,30.551,10.675,86.16,27.7165,20.73,17.8,#N/A N/A,23.4,31.5065,#N/A N/A
21-03-2005,45.815,109.6,24.2,37.99,48.09,58.07,31.68,#N/A N/A,3.835,56.84,#N/A N/A,1.563,60.02,36.41,51.17,66.85,45.7719,52.74,35.79,85.4967,30.3603,10.4875,85.67,27.8053,20.8,17.94,#N/A N/A,23.5,31.3273,#N/A N/A
22-03-2005,46.025,107.99,23.97,37.82,47.355,58.17,31.45,#N/A N/A,3.775,57.22,#N/A N/A,1.53,59.17,35.89,50.9,66.79,44.8003,52.05,35.06,85.4872,30.4938,10.3175,85.38,27.4107,20.7,17.88,#N/A N/A,23.02,30.888,#N/A N/A
23-03-2005,46.19,108.06,24.2,37.7,46.82,58.86,31.45,#N/A N/A,3.7,56.85,#N/A N/A,1.519,58.42,36.51,50.65,68.2,44.135,52.83,34.93,86.4614,30.57,10.18,85.07,27.4107,20.59,17.74,#N/A N/A,23.39,31.2914,#N/A N/A
24-03-2005,46.425,108.4,24.28,38.03,46.79,58.98,31.58,#N/A N/A,3.675,56.8,#N/A N/A,1.518,58.21,36.26,50.66,68.09,44.0125,52.6,34.93,86.6334,30.3889,10.4525,85.28,27.3811,20.6,17.83,#N/A N/A,23.18,31.1569,#N/A N/A
25-03-2005,46.425,108.4,24.28,38.03,46.79,58.98,31.58,#N/A N/A,3.675,56.8,#N/A N/A,1.518,58.21,36.26,50.66,68.09,44.0125,52.6,34.93,86.6334,30.3889,10.4525,85.28,27.3811,20.6,17.83,#N/A N/A,23.18,31.1569,#N/A N/A
28-03-2005,46.56,109.68,24.19,38.59,47.11,58.47,31.53,#N/A N/A,3.61,58.1,#N/A N/A,1.519,58.29,36.41,50.99,68.35,44.7215,52.51,34.85,86.9581,30.284,10.4025,85.17,27.7955,20.56,17.89,#N/A N/A,23.28,31.1211,#N/A N/A
29-03-2005,46.55,108.45,23.92,37.69,44.9,58.26,31.02,#N/A N/A,3.57,57.25,#N/A N/A,1.491,57.89,36.35,50.77,67.92,44.564,51.86,34.58,86.5379,30.5224,10.2088,84.65,27.5291,20.695,17.75,#N/A N/A,23.15,31.2466,#N/A N/A
30-03-2005,47.855,109.8,24.16,38.15,45.74,59.03,31.65,#N/A N/A,3.625,58.79,#N/A N/A,1.529,58.26,36.71,50.84,68.05,45.0542,53.36,34.95,86.6143,30.9324,10.2938,85.98,27.9731,20.975,18.03,#N/A N/A,23.49,31.7575,#N/A N/A
31-03-2005,47.69,109.99,24.17,38.24,45.72,58.21,31.14,#N/A N/A,3.7475,58.46,#N/A N/A,1.488,58.31,36.73,50.11,67.16,44.9666,53,34.6,87.2829,30.8656,10.4138,85.69,28.348,20.835,17.89,#N/A N/A,23.23,31.8202,#N/A N/A
01-04-2005,47.915,109.3,24.12,37.6,45.075,57.48,31,#N/A N/A,3.75,58.78,#N/A N/A,1.463,59.31,35.36,48.99,66.85,44.5552,52.61,34.25,86.385,30.8084,10.375,85.12,28.2,20.69,17.69,#N/A N/A,23.01,31.5424,#N/A N/A
04-04-2005,48.25,111,24.22,37.91,45.105,57.33,30.99,#N/A N/A,3.7375,58.33,#N/A N/A,1.462,56.98,35.53,49.41,67.98,44.9054,53.9,33.77,86.2704,30.9896,10.2625,84.7,28.052,20.735,17.66,#N/A N/A,22.93,31.9547,#N/A N/A
05-04-2005,48.965,110.59,24.47,38.23,45.18,57.88,31.21,#N/A N/A,3.815,58.33,#N/A N/A,1.496,55.71,35.28,49.67,69.01,44.8353,54,34.58,85.554,31.5045,10.3863,84.47,28.1606,20.93,17.82,#N/A N/A,23.16,32.0623,#N/A N/A
06-04-2005,49.02,112.5,24.68,37.79,45.695,58.04,31.49,#N/A N/A,3.8175,58.43,#N/A N/A,1.512,57.23,35.43,49.5,68.81,45.1067,53.96,34.68,85.0096,31.3615,10.3363,84.82,28.0323,20.855,17.76,#N/A N/A,23.06,31.8292,#N/A N/A
07-04-2005,49.54,113.53,25.11,37.4,45.79,58.75,31.47,#N/A N/A,3.86,59.01,#N/A N/A,1.556,57.92,35.59,48.9,69.24,45.2993,55.07,34.8,84.4747,31.9336,10.32,85.16,28.3184,21.06,18.16,#N/A N/A,23.38,31.7396,#N/A N/A
08-04-2005,49.2,112.93,24.93,37.48,45.345,58.64,31.14,#N/A N/A,3.84,58.6,#N/A N/A,1.564,56.69,35.28,48.57,68.64,45.1154,54.5,34.5,83.6724,31.781,10.2888,84.55,28.0224,21.05,17.9,#N/A N/A,23.29,31.4348,#N/A N/A
11-04-2005,48.605,112.09,24.98,37.74,45.085,59.33,30.8,#N/A N/A,3.8275,59.4,#N/A N/A,1.497,56.87,35.15,48.51,68.89,44.9229,55.34,34.62,82.3351,31.5999,10.28,84.47,27.756,20.935,17.99,#N/A N/A,23.12,31.2824,#N/A N/A
12-04-2005,48.6,111.76,25.3,38.55,45.695,60.58,30.9,#N/A N/A,3.9075,58.45,#N/A N/A,1.526,55.74,35.45,48.63,68.64,45.6582,55.52,35.04,81.9053,32.2387,10.295,85.25,27.7659,21.165,18.24,#N/A N/A,23.23,31.5424,#N/A N/A
13-04-2005,47.98,110.01,25.04,37.9,44.3,60.41,31.22,#N/A N/A,3.8625,58.67,#N/A N/A,1.465,54.27,34.83,48.57,68.59,45.5881,55.21,34.57,80.7782,32.9157,9.9688,84.22,27.3317,21.05,17.99,#N/A N/A,22.83,31.2824,#N/A N/A
14-04-2005,46.955,108.49,24.84,37.15,42.7,59.67,30.76,#N/A N/A,3.7675,58.16,#N/A N/A,1.331,53.77,34.72,47.96,69.25,44.739,55,34.19,79.8899,33.1636,9.7513,82.38,27.2627,21.035,17.81,#N/A N/A,22.5,31.2735,#N/A N/A
15-04-2005,46.635,106.49,24.45,36.11,41.73,59.9,30.3,#N/A N/A,3.6075,57,#N/A N/A,1.261,52.21,34.1,47.7,69.4,44.3977,54.8,33.93,73.2611,33.1827,9.4825,80.86,27.0061,20.645,17.18,#N/A N/A,22.09,30.6102,#N/A N/A
18-04-2005,45.585,107.35,24.67,36.73,41.79,59.06,30.1,#N/A N/A,3.725,56.92,#N/A N/A,1.272,52.6,34.19,47.88,69.04,44.5815,54.6,34.64,73.2133,32.8299,9.4913,75.9,26.5818,20.485,17.02,#N/A N/A,22.22,30.4757,#N/A N/A
19-04-2005,46.6,106.69,24.62,36.46,42.475,58.58,30.18,#N/A N/A,3.6275,58.09,#N/A N/A,1.324,53.34,34.1,47.6,69.05,44.2488,54.33,34.95,72.0958,33.0683,9.6788,76.93,26.789,21.2,17.18,#N/A N/A,22.61,30.6191,#N/A N/A
20-04-2005,46.075,104.33,24.32,35.6,44.02,58.04,29.94,#N/A N/A,3.61,57.23,#N/A N/A,1.268,52.05,33.71,47.35,68.1,43.7937,53.39,34.76,68.7814,32.4866,9.555,75.9,26.2661,20.94,17.19,#N/A N/A,22.63,30.2785,#N/A N/A
21-04-2005,46.215,105.11,25.31,36.67,44.83,59.36,29.85,#N/A N/A,3.7725,59.08,#N/A N/A,1.328,53.35,34.43,47.78,68.29,44.1175,54.19,35.04,70.7108,32.6869,9.82,77.89,27.3021,20.99,17.7,#N/A N/A,23.36,30.7088,#N/A N/A
22-04-2005,45.63,104.19,24.93,36.02,44.905,58.9,30.06,#N/A N/A,3.6375,57.88,#N/A N/A,1.268,53.87,34.45,46.81,68.49,43.6011,53.89,34.87,70.8827,32.6106,9.7275,77.06,26.937,21.065,17.41,#N/A N/A,23.22,30.5295,#N/A N/A
25-04-2005,45.375,105.74,24.98,36.2,45.565,58.03,30.28,#N/A N/A,3.5,59.58,#N/A N/A,1.321,54.37,34.75,47.02,68.54,44.6165,53.83,35.17,71.2648,32.3436,9.7913,77.51,26.8384,21.34,17.48,#N/A N/A,23.41,30.5295,#N/A N/A
26-04-2005,45.03,105.72,24.74,36.2,44.43,57.17,30,#N/A N/A,3.5975,59,#N/A N/A,1.293,53.62,34.39,47,68.02,45.1242,53.37,35.08,72.048,32.0385,9.7013,76.13,26.4437,21.48,17.25,#N/A N/A,23.32,30.4757,#N/A N/A
27-04-2005,46.345,107.76,24.95,36.03,44.025,57.85,30.16,#N/A N/A,3.69,59.66,#N/A N/A,1.283,52,35.25,47.29,68.33,45.6056,53.53,35.5,73.5954,31.9336,9.7587,76.6,26.4832,21.41,17.23,#N/A N/A,23.48,31.5693,#N/A N/A
28-04-2005,46.245,106.23,24.46,35.09,43.35,57.35,29.61,#N/A N/A,3.6225,58.72,#N/A N/A,1.269,51.15,34.95,47.05,67.66,45.2555,53.99,35.02,72.5065,32.2196,9.6163,75.23,25.5557,21.345,17.14,#N/A N/A,23.2,31.4169,#N/A N/A
29-04-2005,47.255,106.79,25.3,35.37,44.025,58.21,29.31,#N/A N/A,3.62,59.52,#N/A N/A,1.288,52,35.8,47.14,68.63,46.1308,54.15,35.49,72.9554,32.3245,9.6013,76.47,26.049,21.72,17.28,#N/A N/A,23.52,32.0891,#N/A N/A
02-05-2005,47.34,104.46,25.24,36.26,44.2,58.84,29.57,#N/A N/A,3.5775,59.38,#N/A N/A,1.301,53.21,35.98,47.8,68.78,46.4372,54.8,35.57,73.0796,32.4199,9.64,76.88,25.9799,21.785,17.23,#N/A N/A,23.54,31.3452,#N/A N/A
03-05-2005,48.355,104.37,25.32,36.75,43.79,58.18,29.8,#N/A N/A,3.6225,59.87,#N/A N/A,1.293,52.66,36.87,48.4,68.73,46.3934,54.9,35.5,73.0414,32.8204,9.7188,76.76,25.901,21.88,17.3,#N/A N/A,23.81,31.0763,#N/A N/A
04-05-2005,48.65,106.27,25.25,37.1,44.71,58.91,30.13,#N/A N/A,3.745,60.28,#N/A N/A,1.328,53.01,37.8,48.45,68.22,46.8486,55.14,36.1,73.624,33.3067,9.7063,77.35,26.4338,21.965,17.68,#N/A N/A,24.15,31.1032,#N/A N/A
05-05-2005,48.6,105.3,25.22,36.85,44.925,58.84,29.94,#N/A N/A,3.7525,59.74,#N/A N/A,1.311,53.3,38.09,48.57,68.51,46.551,54.78,35.9,72.1149,33.135,9.7175,77.47,26.3549,22.075,18.02,#N/A N/A,24.25,30.7446,#N/A N/A
06-05-2005,49.205,104.68,25.23,37.16,45.08,58.73,29.38,#N/A N/A,3.8375,61.01,#N/A N/A,1.33,52.74,37.92,48.96,68.21,46.3934,54.75,35.61,71.857,32.5724,9.7225,77.33,26.5325,22.095,18.01,#N/A N/A,24.49,30.9777,#N/A N/A
09-05-2005,49.295,105.5,25.12,37.25,45.14,60.33,30.12,#N/A N/A,3.86,60.56,#N/A N/A,1.32,53.45,38.21,49.25,68.17,46.2096,54.98,35.96,71.6182,32.6106,9.8413,77.73,26.7002,22.285,18.22,#N/A N/A,24.8,30.9598,#N/A N/A
10-05-2005,48.93,102.11,24.9,36.46,44.825,61.03,30.1,#N/A N/A,3.875,61.04,#N/A N/A,1.301,52.98,37.71,48.72,67.73,45.9383,54.88,35.14,70.0135,32.3055,9.7,76.61,26.5917,22.115,18.22,#N/A N/A,24.67,30.7715,#N/A N/A
11-05-2005,49,103.75,24.91,36.52,45.45,61.42,29.85,#N/A N/A,3.8225,60.4,#N/A N/A,1.271,53.4,38.16,48.6,67.95,45.8507,55.48,35.3,69.9944,31.9431,9.73,76.99,26.3154,22.135,18.58,#N/A N/A,24.77,30.8163,#N/A N/A
12-05-2005,49.02,100.22,25.01,36.23,44.44,61.8,29.78,#N/A N/A,3.7475,60.49,#N/A N/A,1.222,52.05,37.89,47.65,67.65,45.6406,55.44,34.83,69.364,32.0766,9.605,75.78,26.3944,22.085,18.7,#N/A N/A,24.85,30.7357,#N/A N/A
13-05-2005,47.685,97.82,25.3,36.29,44.5,62.1,29.65,#N/A N/A,3.72,59.5,#N/A N/A,1.242,51.28,37.27,47.13,67.1,45.2993,54.75,34.46,69.8798,31.905,9.5563,75.61,26.641,22.055,18.92,#N/A N/A,25.16,30.5564,#N/A N/A
16-05-2005,48.425,98.42,25.48,37.37,45.19,62.99,29.88,#N/A N/A,3.76,60.41,#N/A N/A,1.268,50.51,37.65,47.22,67.64,45.9208,55.14,34.74,71.0069,31.8954,9.6263,76.42,26.7101,22.13,19.1,#N/A N/A,25.32,30.9239,#N/A N/A
17-05-2005,48.685,98.35,25.46,38.86,45.98,62.9,29.97,#N/A N/A,3.915,60.91,#N/A N/A,1.263,51.47,37.91,47,67.91,46.0783,55.63,35.21,70.9591,31.4759,9.8463,77.01,26.9173,22.205,19.06,#N/A N/A,25.7,30.9777,#N/A N/A
18-05-2005,47.9,99.58,25.72,39.8,46.76,62.35,30.58,#N/A N/A,3.96,61.69,#N/A N/A,1.28,51.45,37.68,47.58,67.6,46.8661,56.4,36.05,72.9363,31.4187,10.24,78.1,27.1344,22.46,19.24,#N/A N/A,25.95,31.1749,#N/A N/A
19-05-2005,48.3,100.12,25.91,40.14,46.75,61.82,30.97,#N/A N/A,4.4375,61.35,#N/A N/A,1.341,52.16,37.92,47.51,67.41,46.6035,56.62,36.19,73.7005,31.2661,10.3988,77.86,27.5685,22.625,19.38,#N/A N/A,25.99,31.4259,#N/A N/A
20-05-2005,48.25,101.08,25.77,39.63,46.815,61.87,30.94,#N/A N/A,4.6225,61.9,#N/A N/A,1.343,51.72,37.4,47.18,67.2,46.446,56.48,36.06,72.9841,31.104,10.2613,77.06,27.46,22.525,19.47,#N/A N/A,26.37,31.5513,#N/A N/A
23-05-2005,48.705,100.69,25.86,39.96,47.02,62.14,31.32,#N/A N/A,4.8075,61.64,#N/A N/A,1.42,52.57,37.82,47.85,67.26,46.4372,56.48,35.91,73.0796,31.3233,10.31,78.53,27.1837,22.485,19.57,#N/A N/A,26.5,31.6858,#N/A N/A
24-05-2005,48.655,99.58,25.75,39.85,46.915,62.53,30.87,#N/A N/A,4.9,62.25,#N/A N/A,1.418,52.65,37.84,47.65,67.6,46.3059,56,35.89,72.411,31.2184,10.34,78.19,27.2923,22.51,19.99,#N/A N/A,26.94,31.5513,#N/A N/A
25-05-2005,48.34,97.25,25.71,39.37,46.235,62.36,30.89,#N/A N/A,4.965,61.45,#N/A N/A,1.42,53.32,37.79,47.3,67.47,46.0696,55.73,35.91,72.5925,31.0182,10.2013,77.06,27.2824,22.45,19.62,#N/A N/A,27,31.7306,#N/A N/A
26-05-2005,48.57,96.6,25.9,39.92,47.215,62.69,31.48,#N/A N/A,5.035,62.99,#N/A N/A,1.455,53.72,38.07,47.31,67.42,46.2884,55.81,35.94,73.6814,30.8466,10.2425,76.98,27.4304,22.445,19.89,#N/A N/A,27.37,31.6858,#N/A N/A
27-05-2005,48.885,95.5,26.06,39.97,47.155,62.85,31.26,#N/A N/A,4.965,63.02,#N/A N/A,1.449,54.58,38.15,47.27,67.43,46.6123,55.76,35.8,73.6431,30.9419,10.3038,76.98,27.5093,22.465,19.77,#N/A N/A,27.38,31.7844,#N/A N/A
30-05-2005,48.885,95.5,26.06,39.97,47.155,62.85,31.26,#N/A N/A,4.965,63.02,#N/A N/A,1.449,54.58,38.15,47.27,67.43,46.6123,55.76,35.8,73.6431,30.9419,10.3038,76.98,27.5093,22.465,19.77,#N/A N/A,27.38,31.7844,#N/A N/A
31-05-2005,48.58,97.5,25.8,39.35,47.055,62.58,30.94,#N/A N/A,5.06,63.9,#N/A N/A,1.418,53.78,37.88,47.23,67.1,47.1375,55.15,35.75,72.1626,30.9324,10.275,76.65,27.0752,22.315,19.38,#N/A N/A,26.93,31.7127,#N/A N/A
01-06-2005,49.22,98.74,25.84,39.96,47.75,63.18,31.03,#N/A N/A,5.0375,63.82,#N/A N/A,1.439,54.73,38.16,47.91,67.31,47.4088,56.15,35.75,73.4044,30.7035,10.3913,77,27.2331,22.31,19.63,#N/A N/A,27.33,31.6948,#N/A N/A
02-06-2005,50.38,97.67,25.79,40.34,47.59,62.88,31.12,#N/A N/A,5.24,64.38,#N/A N/A,1.431,54.97,38.35,48.22,67,47.4876,55.97,35.74,73.8819,30.7321,10.4775,76.57,27.0752,22.39,19.88,#N/A N/A,27.62,31.5244,#N/A N/A
03-06-2005,50.6,97.3,25.41,39.72,46.985,61.48,30.51,#N/A N/A,5.1375,64.66,#N/A N/A,1.366,55.06,38.38,47.35,66.44,47.4264,55.26,35.55,72.3919,30.5986,10.4688,76,26.9568,22.115,19.4,#N/A N/A,27.31,31.5244,#N/A N/A
06-06-2005,50.99,98.42,25.37,39.95,47.075,61,30.41,#N/A N/A,5.0275,65.55,#N/A N/A,1.354,54.85,38.32,47.73,66.38,47.3913,55.31,35.51,71.6373,30.5414,10.5413,76.16,26.72,21.985,19.38,#N/A N/A,27.19,31.39,#N/A N/A
07-06-2005,51.71,98.4,25.51,40,47.265,60.19,29.57,#N/A N/A,4.9375,65.28,#N/A N/A,1.305,54.78,38.56,47.76,66.54,47.9428,55.45,35.48,71.6755,30.5891,10.6,76.34,26.9272,22.055,19.41,#N/A N/A,26.86,31.4079,#N/A N/A
08-06-2005,51.18,98.78,25.4,39.67,48.29,60.04,29.23,#N/A N/A,4.9675,64.47,#N/A N/A,1.319,54.83,38.65,47.55,66.36,47.7502,55.31,35.67,71.4463,30.16,10.615,76.56,27.0456,21.95,19.41,#N/A N/A,27.09,31.4348,#N/A N/A
09-06-2005,51.75,99.95,25.5,39.6,48.725,60.43,28.98,#N/A N/A,5.0375,65.11,#N/A N/A,1.345,56.01,39.26,47.82,66.73,47.8728,55.2,35.5,71.5704,29.893,10.7063,76.18,27.1837,21.825,19.46,#N/A N/A,27.67,31.2018,#N/A N/A
10-06-2005,50.79,99.05,25.41,39.5,48.51,60.21,29.53,#N/A N/A,4.935,64.65,#N/A N/A,1.279,56.3,39.15,47.98,66.48,47.8903,54.75,35.43,71.4176,29.9312,10.745,75.79,27.1541,21.975,19.24,#N/A N/A,27,31.2376,#N/A N/A
13-06-2005,51.19,99.26,25.3,39.76,48.79,60,29.11,#N/A N/A,5.12,64.63,#N/A N/A,1.282,56.01,38.86,48.28,66.47,48.1091,54.31,35.5,71.6851,30.0837,10.8925,76.09,27.3909,21.795,19.31,#N/A N/A,26.99,31.2914,#N/A N/A
14-06-2005,51.66,98.26,25.36,40.03,49.285,60.17,29.3,#N/A N/A,5.15,62.93,#N/A N/A,1.286,56.13,39.05,49.68,66.58,48.1441,54.39,35.6,71.5322,30.3031,10.8188,76.66,27.2725,21.865,19.18,#N/A N/A,26.71,31.381,#N/A N/A
